    X1     Y1     X2     Y2 <N(X1,Y1).N(X2,Y2)> (D=24k)
     1      1      3      4   1.785326
     1      1      3      5   1.816733
     1      1      4      0   1.849441
     1      1      4      1   1.836215
     1      1      4      2   1.786080
     1      1      4      3   1.785695
     1      1      4      4   1.835528
     1      1      4      5   1.849259
     1      1      5      0   1.865630
     1      1      5      1   1.849818
     1      1      5      2   1.817623
     1      1      5      3   1.817219
     1      1      5      4   1.849434
     1      1      5      5   1.865364
     1      2      0      0   1.814197
     1      2      0      1   1.796746
     1      2      0      2   1.718056
     1      2      0      3   1.766278
     1      2      0      4   1.799126
     1      2      0      5   1.815874
     1      2      1      0   1.798545
     1      2      1      1   1.741837
     1      2      1      2   2.051988
     1      2      1      3   1.698315
     1      2      1      4   1.785953
     1      2      1      5   1.800808
     1      2      2      0   1.766035
     1      2      2      1   1.731822
     1      2      2      2   1.573792
     1      2      2      3   1.620380
     1      2      2      4   1.736306
     1      2      2      5   1.768698
     1      2      3      0   1.766451
     1      2      3      1   1.736331
     1      2      3      2   1.621964
     1      2      3      3   1.622838
     1      2      3      4   1.736302
     1      2      3      5   1.767705
     1      2      4      0   1.798878
     1      2      4      1   1.786079
     1      2      4      2   1.737285
     1      2      4      3   1.736826
     1      2      4      4   1.785594
     1      2      4      5   1.799264
     1      2      5      0   1.815190
     1      2      5      1   1.799675
     1      2      5      2   1.768090
     1      2      5      3   1.767591
     1      2      5      4   1.799303
     1      2      5      5   1.814983
     1      3      0      0   1.815877
     1      3      0      1   1.799144
     1      3      0      2   1.766253
     1      3      0      3   1.717976
     1      3      0      4   1.796615
     1      3      0      5   1.814078
     1      3      1      0   1.800920
     1      3      1      1   1.786049
     1      3      1      2   1.698315
     1      3      1      3   2.051915
     1      3      1      4   1.741613
     1      3      1      5   1.798317
     1      3      2      0   1.768647
     1      3      2      1   1.736262
     1      3      2      2   1.620328
     1      3      2      3   1.573770
     1      3      2      4   1.731747
     1      3      2      5   1.765972
     1      3      3      0   1.767665
     1      3      3      1   1.736266
     1      3      3      2   1.622747
     1      3      3      3   1.621917
     1      3      3      4   1.736277
     1      3      3      5   1.766376
     1      3      4      0   1.799375
     1      3      4      1   1.785692
     1      3      4      2   1.736823
     1      3      4      3   1.737168
     1      3      4      4   1.785861
     1      3      4      5   1.798642
     1      3      5      0   1.814987
     1      3      5      1   1.799314
     1      3      5      2   1.767564
     1      3      5      3   1.768001
     1      3      5      4   1.799550
     1      3      5      5   1.815075
     1      4      0      0   1.865476
     1      4      0      1   1.849344
     1      4      0      2   1.816979
     1      4      0      3   1.814232
     1      4      0      4   1.805751
     1      4      0      5   1.863037
     1      4      1      0   1.849601
     1      4      1      1   1.836054
     1      4      1      2   1.785953
     1      4      1      3   1.741613
     1      4      1      4   2.102627
     1      4      1      5   1.805537
     1      4      2      0   1.816967
     1      4      2      1   1.785511
     1      4      2      2   1.668896
     1      4      2      3   1.665275
     1      4      2      4   1.741492
     1      4      2      5   1.813751
     1      4      3      0   1.816593
     1      4      3      1   1.785189
     1      4      3      2   1.669185
     1      4      3      3   1.668918
     1      4      3      4   1.785505
     1      4      3      5   1.816483
     1      4      4      0   1.849272
     1      4      4      1   1.835525
     1      4      4      2   1.785592
     1      4      4      3   1.785861
     1      4      4      4   1.835889
     1      4      4      5   1.849087
     1      4      5      0   1.865265
     1      4      5      1   1.849345
     1      4      5      2   1.817093
     1      4      5      3   1.817432
     1      4      5      4   1.849586
     1      4      5      5   1.865409
     1      5      0      0   1.879322
     1      5      0      1   1.863122
     1      5      0      2   1.831406
     1      5      0      3   1.830104
     1      5      0      4   1.860394
     1      5      0      5   1.816705
     1      5      1      0   1.863221
     1      5      1      1   1.849585
     1      5      1      2   1.800808
     1      5      1      3   1.798317
     1      5      1      4   1.805537
     1      5      1      5   2.095531
     1      5      2      0   1.830547
     1      5      2      1   1.799030
     1      5      2      2   1.683311
     1      5      2      3   1.680326
     1      5      2      4   1.796086
     1      5      2      5   1.777469
     1      5      3      0   1.830384
     1      5      3      1   1.798725
     1      5      3      2   1.682672
     1      5      3      3   1.681163
     1      5      3      4   1.798531
     1      5      3      5   1.828845
     1      5      4      0   1.863126
     1      5      4      1   1.849253
     1      5      4      2   1.799259
     1      5      4      3   1.798640
     1      5      4      4   1.849086
     1      5      4      5   1.862673
     1      5      5      0   1.879124
     1      5      5      1   1.862862
     1      5      5      2   1.830428
     1      5      5      3   1.830553
     1      5      5      4   1.863037
     1      5      5      5   1.879184
     2      0      0      0   1.844854
     2      0      0      1   1.829872
     2      0      0      2   1.797941
     2      0      0      3   1.798507
     2      0      0      4   1.830248
     2      0      0      5   1.846617
     2      0      1      0   1.777478
     2      0      1      1   1.813915
     2      0      1      2   1.766035
     2      0      1      3   1.768647
     2      0      1      4   1.816967
     2      0      1      5   1.830547
     2      0      2      0   2.058607
     2      0      2      1   1.717017
     2      0      2      2   1.648702
     2      0      2      3   1.653818
     2      0      2      4   1.767167
     2      0      2      5   1.798329
     2      0      3      0   1.743774
     2      0      3      1   1.765421
     2      0      3      2   1.649126
     2      0      3      3   1.652812
     2      0      3      4   1.766692
     2      0      3      5   1.798017
     2      0      4      0   1.829014
     2      0      4      1   1.816621
     2      0      4      2   1.766435
     2      0      4      3   1.767651
     2      0      4      4   1.816580
     2      0      4      5   1.830373
     2      0      5      0   1.846856
     2      0      5      1   1.831115
     2      0      5      2   1.798523
     2      0      5      3   1.798398
     2      0      5      4   1.830079
     2      0      5      5   1.846274
     2      1      0      0   1.813773
     2      1      0      1   1.798187
     2      1      0      2   1.766127
     2      1      0      3   1.766505
     2      1      0      4   1.798457
     2      1      0      5   1.814715
     2      1      1      0   1.796258
     2      1      1      1   1.741581
     2      1      1      2   1.731822
     2      1      1      3   1.736262
     2      1      1      4   1.785511
     2      1      1      5   1.799030
     2      1      2      0   1.717017
     2      1      2      1   2.051398
     2      1      2      2   1.573124
     2      1      2      3   1.621586
     2      1      2      4   1.736443
     2      1      2      5   1.767173
     2      1      3      0   1.765424
     2      1      3      1   1.698023
     2      1      3      2   1.620001
     2      1      3      3   1.622404
     2      1      3      4   1.736049
     2      1      3      5   1.766696
     2      1      4      0   1.798729
     2      1      4      1   1.785657
     2      1      4      2   1.736316
     2      1      4      3   1.736255
     2      1      4      4   1.785177
     2      1      4      5   1.798715
     2      1      5      0   1.815495
     2      1      5      1   1.800610
     2      1      5      2   1.768773
     2      1      5      3   1.767766
     2      1      5      4   1.799017
     2      1      5      5   1.814563
     2      2      0      0   1.696182
     2      2      0      1   1.680551
     2      2      0      2   1.649189
     2      2      0      3   1.649592
     2      2      0      4   1.681317
     2      2      0      5   1.697687
     2      2      1      0   1.680488
     2      2      1      1   1.665408
     2      2      1      2   1.573792
     2      2      1      3   1.620328
     2      2      1      4   1.668896
     2      2      1      5   1.683311
     2      2      2      0   1.648702
     2      2      2      1   1.573124
     2      2      2      2   1.916581
     2      2      2      3   1.467853
     2      2      2      4   1.621565
     2      2      2      5   1.653805
     2      2      3      0   1.649129
     2      2      3      1   1.620003
     2      2      3      2   1.468297
     2      2      3      3   1.517450
     2      2      3      4   1.622378
     2      2      3      5   1.652791
     2      2      4      0   1.681314
     2      2      4      1   1.669075
     2      2      4      2   1.621949
     2      2      4      3   1.622736
     2      2      4      4   1.669175
     2      2      4      5   1.682664
     2      2      5      0   1.697730
     2      2      5      1   1.683522
     2      2      5      2   1.654285
     2      2      5      3   1.653247
     2      2      5      4   1.682826
     2      2      5      5   1.697776
     2      3      0      0   1.697753
     2      3      0      1   1.681397
     2      3      0      2   1.649628
     2      3      0      3   1.649163
     2      3      0      4   1.680488
     2      3      0      5   1.696131
     2      3      1      0   1.683486
     2      3      1      1   1.669056
     2      3      1      2   1.620380
     2      3      1      3   1.573770
     2      3      1      4   1.665275
     2      3      1      5   1.680326
     2      3      2      0   1.653818
     2      3      2      1   1.621586
     2      3      2      2   1.467853
     2      3      2      3   1.916596
     2      3      2      4   1.573137
     2      3      2      5   1.648705
     2      3      3      0   1.652816
     2      3      3      1   1.622406
     2      3      3      2   1.517453
     2      3      3      3   1.468249
     2      3      3      4   1.619982
     2      3      3      5   1.649121
     2      3      4      0   1.682837
     2      3      4      1   1.669333
     2      3      4      2   1.622825
     2      3      4      3   1.621907
     2      3      4      4   1.668909
     2      3      4      5   1.681155
     2      3      5      0   1.697838
     2      3      5      1   1.682899
     2      3      5      2   1.653282
     2      3      5      3   1.654270
     2      3      5      4   1.683467
     2      3      5      5   1.697689
     2      4      0      0   1.814762
     2      4      0      1   1.798518
     2      4      0      2   1.766522
     2      4      0      3   1.766077
     2      4      0      4   1.798086
     2      4      0      5   1.813701
     2      4      1      0   1.799189
     2      4      1      1   1.785653
     2      4      1      2   1.736306
     2      4      1      3   1.731747
     2      4      1      4   1.741492
     2      4      1      5   1.796086
     2      4      2      0   1.767167
     2      4      2      1   1.736443
     2      4      2      2   1.621565
     2      4      2      3   1.573137
     2      4      2      4   2.051402
     2      4      2      5   1.717045
     2      4      3      0   1.766701
     2      4      3      1   1.736057
     2      4      3      2   1.622385
     2      4      3      3   1.619989
     2      4      3      4   1.697782
     2      4      3      5   1.765375
     2      4      4      0   1.798872
     2      4      4      1   1.785319
     2      4      4      2   1.736295
     2      4      4      3   1.736273
     2      4      4      4   1.785501
     2      4      4      5   1.798529
     2      4      5      0   1.814609
     2      4      5      1   1.799076
     2      4      5      2   1.767785
     2      4      5      3   1.768734
     2      4      5      4   1.800535
     2      4      5      5   1.815439
     2      5      0      0   1.846671
     2      5      0      1   1.830317
     2      5      0      2   1.798531
     2      5      0      3   1.797902
     2      5      0      4   1.829784
     2      5      0      5   1.844757
     2      5      1      0   1.830714
     2      5      1      1   1.817116
     2      5      1      2   1.768698
     2      5      1      3   1.765972
     2      5      1      4   1.813751
     2      5      1      5   1.777469
     2      5      2      0   1.798329
     2      5      2      1   1.767173
     2      5      2      2   1.653805
     2      5      2      3   1.648705
     2      5      2      4   1.717045
     2      5      2      5   2.058678
     2      5      3      0   1.798030
     2      5      3      1   1.766707
     2      5      3      2   1.652800
     2      5      3      3   1.649130
     2      5      3      4   1.765379
     2      5      3      5   1.743384
     2      5      4      0   1.830536
     2      5      4      1   1.816728
     2      5      4      2   1.767701
     2      5      4      3   1.766375
     2      5      4      4   1.816482
     2      5      4      5   1.828848
     2      5      5      0   1.846327
     2      5      5      1   1.830147
     2      5      5      2   1.798425
     2      5      5      3   1.798486
     2      5      5      4   1.831047
     2      5      5      5   1.846831
     3      0      0      0   1.846874
     3      0      0      1   1.831133
     3      0      0      2   1.798542
     3      0      0      3   1.798417
     3      0      0      4   1.830095
     3      0      0      5   1.846290
     3      0      1      0   1.829033
     3      0      1      1   1.816639
     3      0      1      2   1.766451
     3      0      1      3   1.767665
     3      0      1      4   1.816593
     3      0      1      5   1.830384
     3      0      2      0   1.743774
     3      0      2      1   1.765424
     3      0      2      2   1.649129
     3      0      2      3   1.652816
     3      0      2      4   1.766701
     3      0      2      5   1.798030
     3      0      3      0   2.058604
     3      0      3      1   1.717033
     3      0      3      2   1.648714
     3      0      3      3   1.653829
     3      0      3      4   1.767172
     3      0      3      5   1.798331
     3      0      4      0   1.777475
     3      0      4      1   1.813913
     3      0      4      2   1.766033
     3      0      4      3   1.768648
     3      0      4      4   1.816968
     3      0      4      5   1.830550
     3      0      5      0   1.844850
     3      0      5      1   1.829869
     3      0      5      2   1.797937
     3      0      5      3   1.798503
     3      0      5      4   1.830247
     3      0      5      5   1.846616
     3      1      0      0   1.815512
     3      1      0      1   1.800627
     3      1      0      2   1.768789
     3      1      0      3   1.767783
     3      1      0      4   1.799031
     3      1      0      5   1.814576
     3      1      1      0   1.798744
     3      1      1      1   1.785675
     3      1      1      2   1.736331
     3      1      1      3   1.736266
     3      1      1      4   1.785189
     3      1      1      5   1.798725
     3      1      2      0   1.765421
     3      1      2      1   1.698023
     3      1      2      2   1.620003
     3      1      2      3   1.622406
     3      1      2      4   1.736057
     3      1      2      5   1.766707
     3      1      3      0   1.717033
     3      1      3      1   2.051394
     3      1      3      2   1.573135
     3      1      3      3   1.621595
     3      1      3      4   1.736446
     3      1      3      5   1.767174
     3      1      4      0   1.796255
     3      1      4      1   1.741574
     3      1      4      2   1.731818
     3      1      4      3   1.736261
     3      1      4      4   1.785511
     3      1      4      5   1.799032
     3      1      5      0   1.813769
     3      1      5      1   1.798180
     3      1      5      2   1.766122
     3      1      5      3   1.766499
     3      1      5      4   1.798454
     3      1      5      5   1.814712
     3      2      0      0   1.697745
     3      2      0      1   1.683537
     3      2      0      2   1.654300
     3      2      0      3   1.653262
     3      2      0      4   1.682839
     3      2      0      5   1.697788
     3      2      1      0   1.681326
     3      2      1      1   1.669090
     3      2      1      2   1.621964
     3      2      1      3   1.622747
     3      2      1      4   1.669185
     3      2      1      5   1.682672
     3      2      2      0   1.649126
     3      2      2      1   1.620001
     3      2      2      2   1.468297
     3      2      2      3   1.517453
     3      2      2      4   1.622385
     3      2      2      5   1.652800
     3      2      3      0   1.648714
     3      2      3      1   1.573135
     3      2      3      2   1.916581
     3      2      3      3   1.467862
     3      2      3      4   1.621567
     3      2      3      5   1.653804
     3      2      4      0   1.680484
     3      2      4      1   1.665401
     3      2      4      2   1.573784
     3      2      4      3   1.620326
     3      2      4      4   1.668895
     3      2      4      5   1.683311
     3      2      5      0   1.696177
     3      2      5      1   1.680544
     3      2      5      2   1.649181
     3      2      5      3   1.649585
     3      2      5      4   1.681312
     3      2      5      5   1.697683
     3      3      0      0   1.697851
     3      3      0      1   1.682914
     3      3      0      2   1.653297
     3      3      0      3   1.654285
     3      3      0      4   1.683479
     3      3      0      5   1.697701
     3      3      1      0   1.682848
     3      3      1      1   1.669346
     3      3      1      2   1.622838
     3      3      1      3   1.621917
     3      3      1      4   1.668918
     3      3      1      5   1.681163
     3      3      2      0   1.652812
     3      3      2      1   1.622404
     3      3      2      2   1.517450
     3      3      2      3   1.468249
     3      3      2      4   1.619989
     3      3      2      5   1.649130
     3      3      3      0   1.653829
     3      3      3      1   1.621595
     3      3      3      2   1.467862
     3      3      3      3   1.916601
     3      3      3      4   1.573138
     3      3      3      5   1.648703
     3      3      4      0   1.683482
     3      3      4      1   1.669050
     3      3      4      2   1.620374
     3      3      4      3   1.573764
     3      3      4      4   1.665273
     3      3      4      5   1.680326
     3      3      5      0   1.697746
     3      3      5      1   1.681390
     3      3      5      2   1.649619
     3      3      5      3   1.649153
     3      3      5      4   1.680482
     3      3      5      5   1.696127
     3      4      0      0   1.814617
     3      4      0      1   1.799086
     3      4      0      2   1.767794
     3      4      0      3   1.768743
     3      4      0      4   1.800542
     3      4      0      5   1.815445
     3      4      1      0   1.798878
     3      4      1      1   1.785326
     3      4      1      2   1.736302
     3      4      1      3   1.736277
     3      4      1      4   1.785505
     3      4      1      5   1.798531
     3      4      2      0   1.766692
     3      4      2      1   1.736049
     3      4      2      2   1.622378
     3      4      2      3   1.619982
     3      4      2      4   1.697782
     3      4      2      5   1.765379
     3      4      3      0   1.767172
     3      4      3      1   1.736446
     3      4      3      2   1.621567
     3      4      3      3   1.573138
     3      4      3      4   2.051407
     3      4      3      5   1.717036
     3      4      4      0   1.799179
     3      4      4      1   1.785641
     3      4      4      2   1.736294
     3      4      4      3   1.731737
     3      4      4      4   1.741482
     3      4      4      5   1.796079
     3      4      5      0   1.814749
     3      4      5      1   1.798504
     3      4      5      2   1.766508
     3      4      5      3   1.766062
     3      4      5      4   1.798073
     3      4      5      5   1.813690
     3      5      0      0   1.846333
     3      5      0      1   1.830154
     3      5      0      2   1.798431
     3      5      0      3   1.798493
     3      5      0      4   1.831051
     3      5      0      5   1.846834
     3      5      1      0   1.830539
     3      5      1      1   1.816733
     3      5      1      2   1.767705
     3      5      1      3   1.766376
     3      5      1      4   1.816483
     3      5      1      5   1.828845
     3      5      2      0   1.798017
     3      5      2      1   1.766696
     3      5      2      2   1.652791
     3      5      2      3   1.649121
     3      5      2      4   1.765375
     3      5      2      5   1.743384
     3      5      3      0   1.798331
     3      5      3      1   1.767174
     3      5      3      2   1.653804
     3      5      3      3   1.648703
     3      5      3      4   1.717036
     3      5      3      5   2.058680
     3      5      4      0   1.830700
     3      5      4      1   1.817101
     3      5      4      2   1.768684
     3      5      4      3   1.765960
     3      5      4      4   1.813739
     3      5      4      5   1.777459
     3      5      5      0   1.846655
     3      5      5      1   1.830300
     3      5      5      2   1.798514
     3      5      5      3   1.797885
     3      5      5      4   1.829769
     3      5      5      5   1.844741
     4      0      0      0   1.879425
     4      0      0      1   1.863290
     4      0      0      2   1.830762
     4      0      0      3   1.830571
     4      0      0      4   1.862965
     4      0      0      5   1.879239
     4      0      1      0   1.863075
     4      0      1      1   1.849441
     4      0      1      2   1.798878
     4      0      1      3   1.799375
     4      0      1      4   1.849272
     4      0      1      5   1.863126
     4      0      2      0   1.829014
     4      0      2      1   1.798729
     4      0      2      2   1.681314
     4      0      2      3   1.682837
     4      0      2      4   1.798872
     4      0      2      5   1.830536
     4      0      3      0   1.777475
     4      0      3      1   1.796255
     4      0      3      2   1.680484
     4      0      3      3   1.683482
     4      0      3      4   1.799179
     4      0      3      5   1.830700
     4      0      4      0   2.095795
     4      0      4      1   1.805872
     4      0      4      2   1.798528
     4      0      4      3   1.800905
     4      0      4      4   1.849586
     4      0      4      5   1.863209
     4      0      5      0   1.816917
     4      0      5      1   1.860616
     4      0      5      2   1.830289
     4      0      5      3   1.831526
     4      0      5      4   1.863203
     4      0      5      5   1.879419
     4      1      0      0   1.865631
     4      1      0      1   1.849820
     4      1      0      2   1.817624
     4      1      0      3   1.817221
     4      1      0      4   1.849433
     4      1      0      5   1.865362
     4      1      1      0   1.849438
     4      1      1      1   1.836215
     4      1      1      2   1.786079
     4      1      1      3   1.785692
     4      1      1      4   1.835525
     4      1      1      5   1.849253
     4      1      2      0   1.816621
     4      1      2      1   1.785657
     4      1      2      2   1.669075
     4      1      2      3   1.669333
     4      1      2      4   1.785319
     4      1      2      5   1.816728
     4      1      3      0   1.813913
     4      1      3      1   1.741574
     4      1      3      2   1.665401
     4      1      3      3   1.669050
     4      1      3      4   1.785641
     4      1      3      5   1.817101
     4      1      4      0   1.805872
     4      1      4      1   2.102810
     4      1      4      2   1.741818
     4      1      4      3   1.786033
     4      1      4      4   1.836038
     4      1      4      5   1.849571
     4      1      5      0   1.863234
     4      1      5      1   1.805944
     4      1      5      2   1.814396
     4      1      5      3   1.817081
     4      1      5      4   1.849407
     4      1      5      5   1.865554
     4      2      0      0   1.815191
     4      2      0      1   1.799677
     4      2      0      2   1.768092
     4      2      0      3   1.767593
     4      2      0      4   1.799302
     4      2      0      5   1.814982
     4      2      1      0   1.798877
     4      2      1      1   1.786080
     4      2      1      2   1.737285
     4      2      1      3   1.736823
     4      2      1      4   1.785592
     4      2      1      5   1.799259
     4      2      2      0   1.766435
     4      2      2      1   1.736316
     4      2      2      2   1.621949
     4      2      2      3   1.622825
     4      2      2      4   1.736295
     4      2      2      5   1.767701
     4      2      3      0   1.766033
     4      2      3      1   1.731818
     4      2      3      2   1.573784
     4      2      3      3   1.620374
     4      2      3      4   1.736294
     4      2      3      5   1.768684
     4      2      4      0   1.798528
     4      2      4      1   1.741818
     4      2      4      2   2.051977
     4      2      4      3   1.698299
     4      2      4      4   1.785937
     4      2      4      5   1.800794
     4      2      5      0   1.814178
     4      2      5      1   1.796725
     4      2      5      2   1.718036
     4      2      5      3   1.766258
     4      2      5      4   1.799108
     4      2      5      5   1.815857
     4      3      0      0   1.814991
     4      3      0      1   1.799319
     4      3      0      2   1.767569
     4      3      0      3   1.768006
     4      3      0      4   1.799552
     4      3      0      5   1.815076
     4      3      1      0   1.799376
     4      3      1      1   1.785695
     4      3      1      2   1.736826
     4      3      1      3   1.737168
     4      3      1      4   1.785861
     4      3      1      5   1.798640
     4      3      2      0   1.767651
     4      3      2      1   1.736255
     4      3      2      2   1.622736
     4      3      2      3   1.621907
     4      3      2      4   1.736273
     4      3      2      5   1.766375
     4      3      3      0   1.768648
     4      3      3      1   1.736261
     4      3      3      2   1.620326
