    X1     Y1     X2     Y2 <N(X1,Y1).N(X2,Y2)> (D=32k)
     0      2      1      6   1.555264
     0      2      1      7   1.643296
     0      2      2      0   1.627386
     0      2      2      1   1.545843
     0      2      2      2   1.441249
     0      2      2      3   1.392760
     0      2      2      4   1.392960
     0      2      2      5   1.438802
     0      2      2      6   1.541046
     0      2      2      7   1.627139
     0      2      3      0   1.628655
     0      2      3      1   1.540989
     0      2      3      2   1.451912
     0      2      3      3   1.399973
     0      2      3      4   1.399338
     0      2      3      5   1.450097
     0      2      3      6   1.538124
     0      2      3      7   1.626622
     0      2      4      0   1.629541
     0      2      4      1   1.541648
     0      2      4      2   1.452718
     0      2      4      3   1.400971
     0      2      4      4   1.400535
     0      2      4      5   1.451836
     0      2      4      6   1.540790
     0      2      4      7   1.628119
     0      2      5      0   1.629999
     0      2      5      1   1.548249
     0      2      5      2   1.445600
     0      2      5      3   1.396894
     0      2      5      4   1.397332
     0      2      5      5   1.446001
     0      2      5      6   1.547486
     0      2      5      7   1.630337
     0      2      6      0   1.648565
     0      2      6      1   1.563769
     0      2      6      2   1.467604
     0      2      6      3   1.403709
     0      2      6      4   1.403342
     0      2      6      5   1.467485
     0      2      6      6   1.562533
     0      2      6      7   1.646999
     0      2      7      0   1.661870
     0      2      7      1   1.600454
     0      2      7      2   1.517087
     0      2      7      3   1.475205
     0      2      7      4   1.474502
     0      2      7      5   1.518223
     0      2      7      6   1.601686
     0      2      7      7   1.663247
     0      3      0      0   1.612573
     0      3      0      1   1.545757
     0      3      0      2   1.394165
     0      3      0      3   1.833157
     0      3      0      4   1.348134
     0      3      0      5   1.460027
     0      3      0      6   1.550205
     0      3      0      7   1.613815
     0      3      1      0   1.598792
     0      3      1      1   1.512038
     0      3      1      2   1.416945
     0      3      1      3   1.309970
     0      3      1      4   1.352831
     0      3      1      5   1.413402
     0      3      1      6   1.510425
     0      3      1      7   1.597214
     0      3      2      0   1.580871
     0      3      2      1   1.501731
     0      3      2      2   1.401269
     0      3      2      3   1.352617
     0      3      2      4   1.353797
     0      3      2      5   1.400951
     0      3      2      6   1.498072
     0      3      2      7   1.581306
     0      3      3      0   1.582971
     0      3      3      1   1.497805
     0      3      3      2   1.411412
     0      3      3      3   1.361391
     0      3      3      4   1.360738
     0      3      3      5   1.410361
     0      3      3      6   1.496564
     0      3      3      7   1.581290
     0      3      4      0   1.584157
     0      3      4      1   1.498870
     0      3      4      2   1.412639
     0      3      4      3   1.362323
     0      3      4      4   1.361887
     0      3      4      5   1.411798
     0      3      4      6   1.498365
     0      3      4      7   1.583311
     0      3      5      0   1.584849
     0      3      5      1   1.505481
     0      3      5      2   1.405695
     0      3      5      3   1.358336
     0      3      5      4   1.358687
     0      3      5      5   1.406035
     0      3      5      6   1.504670
     0      3      5      7   1.585268
     0      3      6      0   1.603012
     0      3      6      1   1.520588
     0      3      6      2   1.427073
     0      3      6      3   1.364917
     0      3      6      4   1.364545
     0      3      6      5   1.426914
     0      3      6      6   1.519332
     0      3      6      7   1.601497
     0      3      7      0   1.615957
     0      3      7      1   1.556244
     0      3      7      2   1.475165
     0      3      7      3   1.434450
     0      3      7      4   1.433731
     0      3      7      5   1.476271
     0      3      7      6   1.557394
     0      3      7      7   1.617275
     0      4      0      0   1.611798
     0      4      0      1   1.548421
     0      4      0      2   1.458158
     0      4      0      3   1.348134
     0      4      0      4   1.832107
     0      4      0      5   1.394491
     0      4      0      6   1.545901
     0      4      0      7   1.612937
     0      4      1      0   1.598210
     0      4      1      1   1.511246
     0      4      1      2   1.413020
     0      4      1      3   1.352516
     0      4      1      4   1.308675
     0      4      1      5   1.415860
     0      4      1      6   1.509633
     0      4      1      7   1.596137
     0      4      2      0   1.579906
     0      4      2      1   1.498351
     0      4      2      2   1.400206
     0      4      2      3   1.352941
     0      4      2      4   1.352178
     0      4      2      5   1.400551
     0      4      2      6   1.499948
     0      4      2      7   1.580630
     0      4      3      0   1.581329
     0      4      3      1   1.496366
     0      4      3      2   1.410432
     0      4      3      3   1.360520
     0      4      3      4   1.360198
     0      4      3      5   1.409887
     0      4      3      6   1.496533
     0      4      3      7   1.581353
     0      4      4      0   1.583164
     0      4      4      1   1.498154
     0      4      4      2   1.411954
     0      4      4      3   1.361687
     0      4      4      4   1.361119
     0      4      4      5   1.411058
     0      4      4      6   1.497640
     0      4      4      7   1.582707
     0      4      5      0   1.583968
     0      4      5      1   1.504747
     0      4      5      2   1.405098
     0      4      5      3   1.357677
     0      4      5      4   1.357959
     0      4      5      5   1.405208
     0      4      5      6   1.503891
     0      4      5      7   1.584523
     0      4      6      0   1.602208
     0      4      6      1   1.519870
     0      4      6      2   1.426393
     0      4      6      3   1.364231
     0      4      6      4   1.363843
     0      4      6      5   1.426146
     0      4      6      6   1.518507
     0      4      6      7   1.600685
     0      4      7      0   1.615174
     0      4      7      1   1.555483
     0      4      7      2   1.474445
     0      4      7      3   1.433714
     0      4      7      4   1.433010
     0      4      7      5   1.475494
     0      4      7      6   1.556576
     0      4      7      7   1.616423
     0      5      0      0   1.660094
     0      5      0      1   1.595892
     0      5      0      2   1.508731
     0      5      0      3   1.460027
     0      5      0      4   1.394491
     0      5      0      5   1.887261
     0      5      0      6   1.535166
     0      5      0      7   1.658737
     0      5      1      0   1.646273
     0      5      1      1   1.557998
     0      5      1      2   1.457771
     0      5      1      3   1.392187
     0      5      1      4   1.394842
     0      5      1      5   1.415587
     0      5      1      6   1.556754
     0      5      1      7   1.643103
     0      5      2      0   1.627658
     0      5      2      1   1.543157
     0      5      2      2   1.439786
     0      5      2      3   1.393740
     0      5      2      4   1.394109
     0      5      2      5   1.442380
     0      5      2      6   1.545884
     0      5      2      7   1.629106
     0      5      3      0   1.628657
     0      5      3      1   1.539751
     0      5      3      2   1.451972
     0      5      3      3   1.400801
     0      5      3      4   1.400461
     0      5      3      5   1.452084
     0      5      3      6   1.541462
     0      5      3      7   1.629004
     0      5      4      0   1.629894
     0      5      4      1   1.542394
     0      5      4      2   1.453785
     0      5      4      3   1.402014
     0      5      4      4   1.401424
     0      5      4      5   1.452837
     0      5      4      6   1.542228
     0      5      4      7   1.630064
     0      5      5      0   1.630950
     0      5      5      1   1.549384
     0      5      5      2   1.446770
     0      5      5      3   1.397977
     0      5      5      4   1.398194
     0      5      5      5   1.446840
     0      5      5      6   1.548474
     0      5      5      7   1.631608
     0      5      6      0   1.649714
     0      5      6      1   1.564951
     0      5      6      2   1.468710
     0      5      6      3   1.404709
     0      5      6      4   1.404294
     0      5      6      5   1.468416
     0      5      6      6   1.563506
     0      5      6      7   1.648151
     0      5      7      0   1.663075
     0      5      7      1   1.601637
     0      5      7      2   1.518167
     0      5      7      3   1.476256
     0      5      7      4   1.475496
     0      5      7      5   1.519251
     0      5      7      6   1.602721
     0      5      7      7   1.664345
     0      6      0      0   1.752362
     0      6      0      1   1.685783
     0      6      0      2   1.595789
     0      6      0      3   1.550205
     0      6      0      4   1.545901
     0      6      0      5   1.535166
     0      6      0      6   1.993122
     0      6      0      7   1.689789
     0      6      1      0   1.738069
     0      6      1      1   1.646337
     0      6      1      2   1.542698
     0      6      1      3   1.474058
     0      6      1      4   1.473828
     0      6      1      5   1.543321
     0      6      1      6   1.606124
     0      6      1      7   1.734416
     0      6      2      0   1.718511
     0      6      2      1   1.630453
     0      6      2      2   1.520902
     0      6      2      3   1.469832
     0      6      2      4   1.472384
     0      6      2      5   1.524329
     0      6      2      6   1.631622
     0      6      2      7   1.719614
     0      6      3      0   1.719274
     0      6      3      1   1.625284
     0      6      3      2   1.531130
     0      6      3      3   1.477847
     0      6      3      4   1.477809
     0      6      3      5   1.532259
     0      6      3      6   1.626984
     0      6      3      7   1.719665
     0      6      4      0   1.719914
     0      6      4      1   1.626839
     0      6      4      2   1.533494
     0      6      4      3   1.479036
     0      6      4      4   1.478389
     0      6      4      5   1.532820
     0      6      4      6   1.627256
     0      6      4      7   1.720090
     0      6      5      0   1.720532
     0      6      5      1   1.634409
     0      6      5      2   1.526198
     0      6      5      3   1.474683
     0      6      5      4   1.475013
     0      6      5      5   1.526358
     0      6      5      6   1.633609
     0      6      5      7   1.721355
     0      6      6      0   1.740350
     0      6      6      1   1.650907
     0      6      6      2   1.549359
     0      6      6      3   1.481865
     0      6      6      4   1.481421
     0      6      6      5   1.549063
     0      6      6      6   1.649394
     0      6      6      7   1.738708
     0      6      7      0   1.754430
     0      6      7      1   1.689594
     0      6      7      2   1.601582
     0      6      7      3   1.557335
     0      6      7      4   1.556535
     0      6      7      5   1.602676
     0      6      7      6   1.690745
     0      6      7      7   1.755765
     0      7      0      0   1.820795
     0      7      0      1   1.752528
     0      7      0      2   1.660166
     0      7      0      3   1.613815
     0      7      0      4   1.612937
     0      7      0      5   1.658737
     0      7      0      6   1.689789
     0      7      0      7   2.032903
     0      7      1      0   1.806138
     0      7      1      1   1.712017
     0      7      1      2   1.605504
     0      7      1      3   1.535174
     0      7      1      4   1.534844
     0      7      1      5   1.605400
     0      7      1      6   1.709610
     0      7      1      7   1.742061
     0      7      2      0   1.785860
     0      7      2      1   1.695320
     0      7      2      2   1.582258
     0      7      2      3   1.528568
     0      7      2      4   1.529562
     0      7      2      5   1.583991
     0      7      2      6   1.695085
     0      7      2      7   1.785265
     0      7      3      0   1.786370
     0      7      3      1   1.689260
     0      7      3      2   1.591230
     0      7      3      3   1.534703
     0      7      3      4   1.534850
     0      7      3      5   1.591437
     0      7      3      6   1.689783
     0      7      3      7   1.786246
     0      7      4      0   1.786606
     0      7      4      1   1.689899
     0      7      4      2   1.592368
     0      7      4      3   1.535892
     0      7      4      4   1.535314
     0      7      4      5   1.591858
     0      7      4      6   1.690033
     0      7      4      7   1.786425
     0      7      5      0   1.786948
     0      7      5      1   1.697234
     0      7      5      2   1.584850
     0      7      5      3   1.531352
     0      7      5      4   1.531725
     0      7      5      5   1.585123
     0      7      5      6   1.696500
     0      7      5      7   1.787637
     0      7      6      0   1.807273
     0      7      6      1   1.714366
     0      7      6      2   1.608909
     0      7      6      3   1.538819
     0      7      6      4   1.538384
     0      7      6      5   1.608635
     0      7      6      6   1.712846
     0      7      6      7   1.805590
     0      7      7      0   1.821878
     0      7      7      1   1.754552
     0      7      7      2   1.663134
     0      7      7      3   1.617208
     0      7      7      4   1.616375
     0      7      7      5   1.664293
     0      7      7      6   1.755759
     0      7      7      7   1.823284
     1      0      0      0   1.743782
     1      0      0      1   1.735116
     1      0      0      2   1.643872
     1      0      0      3   1.598792
     1      0      0      4   1.598210
     1      0      0      5   1.646273
     1      0      0      6   1.738069
     1      0      0      7   1.806138
     1      0      1      0   2.051790
     1      0      1      1   1.655400
     1      0      1      2   1.591594
     1      0      1      3   1.522308
     1      0      1      4   1.520919
     1      0      1      5   1.590573
     1      0      1      6   1.694913
     1      0      1      7   1.788251
     1      0      2      0   1.714509
     1      0      2      1   1.678700
     1      0      2      2   1.568833
     1      0      2      3   1.515878
     1      0      2      4   1.515647
     1      0      2      5   1.568409
     1      0      2      6   1.679244
     1      0      2      7   1.770755
     1      0      3      0   1.769412
     1      0      3      1   1.674709
     1      0      3      2   1.577995
     1      0      3      3   1.521491
     1      0      3      4   1.520616
     1      0      3      5   1.576401
     1      0      3      6   1.673797
     1      0      3      7   1.769672
     1      0      4      0   1.771439
     1      0      4      1   1.675736
     1      0      4      2   1.578715
     1      0      4      3   1.522253
     1      0      4      4   1.521634
     1      0      4      5   1.577339
     1      0      4      6   1.674625
     1      0      4      7   1.770409
     1      0      5      0   1.771563
     1      0      5      1   1.682647
     1      0      5      2   1.570968
     1      0      5      3   1.517866
     1      0      5      4   1.518236
     1      0      5      5   1.571101
     1      0      5      6   1.681432
     1      0      5      7   1.771899
     1      0      6      0   1.791576
     1      0      6      1   1.699396
     1      0      6      2   1.594841
     1      0      6      3   1.525355
     1      0      6      4   1.524918
     1      0      6      5   1.594606
     1      0      6      6   1.697911
     1      0      6      7   1.789820
     1      0      7      0   1.806007
     1      0      7      1   1.739232
     1      0      7      2   1.648596
     1      0      7      3   1.603085
     1      0      7      4   1.602301
     1      0      7      5   1.649807
     1      0      7      6   1.740496
     1      0      7      7   1.807430
     1      1      0      0   1.710103
     1      1      0      1   1.606589
     1      1      0      2   1.557289
     1      1      0      3   1.512038
     1      1      0      4   1.511246
     1      1      0      5   1.557998
     1      1      0      6   1.646337
     1      1      0      7   1.712017
     1      1      1      0   1.655400
     1      1      1      1   1.964194
     1      1      1      2   1.454588
     1      1      1      3   1.438330
     1      1      1      4   1.439278
     1      1      1      5   1.505065
     1      1      1      6   1.605000
     1      1      1      7   1.694801
     1      1      2      0   1.676536
     1      1      2      1   1.546522
     1      1      2      2   1.484431
     1      1      2      3   1.433956
     1      1      2      4   1.434619
     1      1      2      5   1.485000
     1      1      2      6   1.590681
     1      1      2      7   1.678320
     1      1      3      0   1.679391
     1      1      3      1   1.587600
     1      1      3      2   1.495670
     1      1      3      3   1.442323
     1      1      3      4   1.440750
     1      1      3      5   1.493400
     1      1      3      6   1.586160
     1      1      3      7   1.677746
     1      1      4      0   1.680173
     1      1      4      1   1.589465
     1      1      4      2   1.497432
     1      1      4      3   1.443623
     1      1      4      4   1.442987
     1      1      4      5   1.495539
     1      1      4      6   1.587530
     1      1      4      7   1.678795
     1      1      5      0   1.680396
     1      1      5      1   1.596059
     1      1      5      2   1.490143
     1      1      5      3   1.439805
     1      1      5      4   1.440080
     1      1      5      5   1.490252
     1      1      5      6   1.594741
     1      1      5      7   1.680523
     1      1      6      0   1.699445
     1      1      6      1   1.611989
     1      1      6      2   1.512820
     1      1      6      3   1.446955
     1      1      6      4   1.446546
     1      1      6      5   1.512621
     1      1      6      6   1.610624
     1      1      6      7   1.697806
     1      1      7      0   1.713152
     1      1      7      1   1.649807
     1      1      7      2   1.563843
     1      1      7      3   1.520701
     1      1      7      4   1.520001
     1      1      7      5   1.565084
     1      1      7      6   1.651092
     1      1      7      7   1.714564
     1      2      0      0   1.604712
     1      2      0      1   1.542772
     1      2      0      2   1.415014
     1      2      0      3   1.416945
     1      2      0      4   1.413020
     1      2      0      5   1.457771
     1      2      0      6   1.542698
     1      2      0      7   1.605504
     1      2      1      0   1.591594
     1      2      1      1   1.454588
     1      2      1      2   1.845293
     1      2      1      3   1.289546
     1      2      1      4   1.344429
     1      2      1      5   1.409631
     1      2      1      6   1.503886
     1      2      1      7   1.589210
     1      2      2      0   1.574558
     1      2      2      1   1.491718
     1      2      2      2   1.344501
     1      2      2      3   1.341952
     1      2      2      4   1.342339
     1      2      2      5   1.391195
     1      2      2      6   1.491054
     1      2      2      7   1.573964
     1      2      3      0   1.575858
     1      2      3      1   1.489200
     1      2      3      2   1.401452
     1      2      3      3   1.352094
     1      2      3      4   1.351807
     1      2      3      5   1.400451
     1      2      3      6   1.487273
     1      2      3      7   1.573682
     1      2      4      0   1.576295
     1      2      4      1   1.491161
     1      2      4      2   1.405092
     1      2      4      3   1.354688
     1      2      4      4   1.354037
     1      2      4      5   1.403618
     1      2      4      6   1.489457
     1      2      4      7   1.574978
     1      2      5      0   1.576744
     1      2      5      1   1.497699
     1      2      5      2   1.398369
     1      2      5      3   1.351238
     1      2      5      4   1.351517
     1      2      5      5   1.398472
     1      2      5      6   1.496685
     1      2      5      7   1.577034
     1      2      6      0   1.594802
     1      2      6      1   1.512739
     1      2      6      2   1.419704
     1      2      6      3   1.357902
     1      2      6      4   1.357558
     1      2      6      5   1.419540
     1      2      6      6   1.511452
     1      2      6      7   1.593276
     1      2      7      0   1.607687
     1      2      7      1   1.548257
     1      2      7      2   1.467595
     1      2      7      3   1.427103
     1      2      7      4   1.426440
     1      2      7      5   1.468756
     1      2      7      6   1.549452
     1      2      7      7   1.609009
     1      3      0      0   1.534223
     1      3      0      1   1.473391
     1      3      0      2   1.394359
     1      3      0      3   1.309970
     1      3      0      4   1.352516
     1      3      0      5   1.392187
     1      3      0      6   1.474058
     1      3      0      7   1.535174
     1      3      1      0   1.522308
     1      3      1      1   1.438330
     1      3      1      2   1.289546
     1      3      1      3   1.759695
     1      3      1      4   1.221924
     1      3      1      5   1.344531
     1      3      1      6   1.438256
     1      3      1      7   1.519724
     1      3      2      0   1.505283
     1      3      2      1   1.425303
     1      3      2      2   1.327524
     1      3      2      3   1.232492
     1      3      2      4   1.281482
     1      3      2      5   1.327899
     1      3      2      6   1.425320
     1      3      2      7   1.505227
     1      3      3      0   1.506616
     1      3      3      1   1.423584
     1      3      3      2   1.340270
     1      3      3      3   1.291205
     1      3      3      4   1.291853
     1      3      3      5   1.339938
     1      3      3      6   1.422037
     1      3      3      7   1.504990
     1      3      4      0   1.507367
     1      3      4      1   1.425514
     1      3      4      2   1.343434
     1      3      4      3   1.295734
     1      3      4      4   1.295117
     1      3      4      5   1.342413
     1      3      4      6   1.424800
     1      3      4      7   1.506552
     1      3      5      0   1.507837
     1      3      5      1   1.432256
     1      3      5      2   1.337370
     1      3      5      3   1.292350
     1      3      5      4   1.292662
     1      3      5      5   1.337560
     1      3      5      6   1.431417
     1      3      5      7   1.508328
     1      3      6      0   1.525222
     1      3      6      1   1.446788
     1      3      6      2   1.357818
     1      3      6      3   1.298686
     1      3      6      4   1.298322
     1      3      6      5   1.357660
     1      3      6      6   1.445532
     1      3      6      7   1.523746
     1      3      7      0   1.537587
     1      3      7      1   1.480760
     1      3      7      2   1.403614
     1      3      7      3   1.364862
     1      3      7      4   1.364192
     1      3      7      5   1.404667
     1      3      7      6   1.481861
     1      3      7      7   1.538820
     1      4      0      0   1.533545
     1      4      0      1   1.472655
     1      4      0      2   1.390762
     1      4      0      3   1.352831
     1      4      0      4   1.308675
     1      4      0      5   1.394842
     1      4      0      6   1.473828
     1      4      0      7   1.534844
     1      4      1      0   1.520919
     1      4      1      1   1.439278
     1      4      1      2   1.344429
     1      4      1      3   1.221924
     1      4      1      4   1.759085
     1      4      1      5   1.288343
     1      4      1      6   1.436311
     1      4      1      7   1.520178
     1      4      2      0   1.504242
     1      4      2      1   1.425798
     1      4      2      2   1.327344
     1      4      2      3   1.280819
     1      4      2      4   1.232985
     1      4      2      5   1.327176
     1      4      2      6   1.423910
     1      4      2      7   1.505356
     1      4      3      0   1.505429
     1      4      3      1   1.422255
     1      4      3      2   1.340269
     1      4      3      3   1.291736
     1      4      3      4   1.290307
     1      4      3      5   1.339117
     1      4      3      6   1.422566
     1      4      3      7   1.505194
     1      4      4      0   1.506643
     1      4      4      1   1.424890
     1      4      4      2   1.342855
     1      4      4      3   1.295183
     1      4      4      4   1.294816
     1      4      4      5   1.342119
     1      4      4      6   1.424460
     1      4      4      7   1.506265
     1      4      5      0   1.507378
     1      4      5      1   1.431704
     1      4      5      2   1.336915
     1      4      5      3   1.291947
     1      4      5      4   1.292239
     1      4      5      5   1.337152
     1      4      5      6   1.431007
     1      4      5      7   1.507812
     1      4      6      0   1.524722
     1      4      6      1   1.446319
     1      4      6      2   1.357417
     1      4      6      3   1.298268
     1      4      6      4   1.297911
     1      4      6      5   1.357189
     1      4      6      6   1.445071
     1      4      6      7   1.523274
     1      4      7      0   1.537099
     1      4      7      1   1.480318
     1      4      7      2   1.403189
     1      4      7      3   1.364433
     1      4      7      4   1.363748
     1      4      7      5   1.404193
     1      4      7      6   1.481356
     1      4      7      7   1.538321
     1      5      0      0   1.603899
     1      5      0      1   1.541319
     1      5      0      2   1.456361
     1      5      0      3   1.413402
     1      5      0      4   1.415860
     1      5      0      5   1.415587
     1      5      0      6   1.543321
     1      5      0      7   1.605400
     1      5      1      0   1.590573
     1      5      1      1   1.505065
     1      5      1      2   1.409631
     1      5      1      3   1.344531
     1      5      1      4   1.288343
     1      5      1      5   1.844660
     1      5      1      6   1.451667
     1      5      1      7   1.589339
     1      5      2      0   1.573003
     1      5      2      1   1.491677
     1      5      2      2   1.390811
     1      5      2      3   1.341704
     1      5      2      4   1.341921
     1      5      2      5   1.346264
     1      5      2      6   1.490390
     1      5      2      7   1.574727
     1      5      3      0   1.574186
     1      5      3      1   1.487598
     1      5      3      2   1.401018
     1      5      3      3   1.351857
     1      5      3      4   1.351084
     1      5      3      5   1.400190
     1      5      3      6   1.488240
     1      5      3      7   1.574488
     1      5      4      0   1.575175
     1      5      4      1   1.489542
     1      5      4      2   1.404120
     1      5      4      3   1.354147
     1      5      4      4   1.353786
     1      5      4      5   1.403822
     1      5      4      6   1.490202
     1      5      4      7   1.575193
     1      5      5      0   1.576156
     1      5      5      1   1.497064
     1      5      5      2   1.397845
     1      5      5      3   1.350847
     1      5      5      4   1.351212
     1      5      5      5   1.398233
     1      5      5      6   1.496472
     1      5      5      7   1.576797
     1      5      6      0   1.594385
     1      5      6      1   1.512368
     1      5      6      2   1.419378
     1      5      6      3   1.357589
     1      5      6      4   1.357175
     1      5      6      5   1.419139
     1      5      6      6   1.511037
     1      5      6      7   1.592874
     1      5      7      0   1.607304
     1      5      7      1   1.547936
     1      5      7      2   1.467310
     1      5      7      3   1.426782
     1      5      7      4   1.426030
     1      5      7      5   1.468294
     1      5      7      6   1.548978
     1      5      7      7   1.608552
     1      6      0      0   1.708960
     1      6      0      1   1.643545
     1      6      0      2   1.555264
     1      6      0      3   1.510425
     1      6      0      4   1.509633
     1      6      0      5   1.556754
     1      6      0      6   1.606124
     1      6      0      7   1.709610
     1      6      1      0   1.694913
     1      6      1      1   1.605000
     1      6      1      2   1.503886
     1      6      1      3   1.438256
     1      6      1      4   1.436311
     1      6      1      5   1.451667
     1      6      1      6   1.962151
     1      6      1      7   1.650439
     1      6      2      0   1.675983
     1      6      2      1   1.590054
     1      6      2      2   1.483435
     1      6      2      3   1.432821
     1      6      2      4   1.432615
     1      6      2      5   1.483035
     1      6      2      6   1.546395
     1      6      2      7   1.675550
     1      6      3      0   1.676980
     1      6      3      1   1.585208
     1      6      3      2   1.492772
     1      6      3      3   1.439705
     1      6      3      4   1.440166
     1      6      3      5   1.493060
     1      6      3      6   1.585276
     1      6      3      7   1.676586
     1      6      4      0   1.677674
     1      6      4      1   1.586361
     1      6      4      2   1.494805
     1      6      4      3   1.441909
     1      6      4      4   1.441445
     1      6      4      5   1.494848
     1      6      4      6   1.587246
     1      6      4      7   1.677683
     1      6      5      0   1.678277
     1      6      5      1   1.593923
     1      6      5      2   1.488408
     1      6      5      3   1.438187
     1      6      5      4   1.438622
     1      6      5      5   1.488810
     1      6      5      6   1.593495
     1      6      5      7   1.679119
     1      6      6      0   1.697650
     1      6      6      1   1.610329
     1      6      6      2   1.511256
     1      6      6      3   1.445434
     1      6      6      4   1.445033
     1      6      6      5   1.511014
     1      6      6      6   1.608911
     1      6      6      7   1.696070
     1      6      7      0   1.711414
     1      6      7      1   1.648179
     1      6      7      2   1.562322
     1      6      7      3   1.519167
     1      6      7      4   1.518360
     1      6      7      5   1.563353
     1      6      7      6   1.649278
     1      6      7      7   1.712731
     1      7      0      0   1.802821
     1      7      0      1   1.735025
     1      7      0      2   1.643296
     1      7      0      3   1.597214
     1      7      0      4   1.596137
     1      7      0      5   1.643103
     1      7      0      6   1.734416
     1      7      0      7   1.742061
     1      7      1      0   1.788251
     1      7      1      1   1.694801
     1      7      1      2   1.589210
     1      7      1      3   1.519724
     1      7      1      4   1.520178
     1      7      1      5   1.589339
     1      7      1      6   1.650439
     1      7      1      7   2.047479
     1      7      2      0   1.768181
     1      7      2      1   1.678430
     1      7      2      2   1.566617
     1      7      2      3   1.513726
     1      7      2      4   1.514486
     1      7      2      5   1.567228
     1      7      2      6   1.676061
     1      7      2      7   1.718563
     1      7      3      0   1.768759
     1      7      3      1   1.672676
     1      7      3      2   1.575647
     1      7      3      3   1.519474
     1      7      3      4   1.519202
     1      7      3      5   1.575235
     1      7      3      6   1.672098
     1      7      3      7   1.766461
     1      7      4      0   1.769103
