    X1     Y1     X2     Y2 <S(X1,Y1).S(X2,Y2)> (D=32k)
     1      0      7      3  -0.015004
     1      0      8      0  -0.000271
     1      0      8      1   0.002275
     1      0      8      2  -0.002776
     1      0      8      3  -0.000231
     1      0      9      0  -0.010990
     1      0      9      1   0.009458
     1      0      9      2  -0.009388
     1      0      9      3   0.010437
     1      0     10      0   0.019441
     1      0     10      1  -0.018516
     1      0     10      2   0.018250
     1      0     10      3  -0.019378
     1      0     11      0  -0.023565
     1      0     11      1   0.023128
     1      0     11      2  -0.023156
     1      0     11      3   0.023098
     1      0     12      0   0.025703
     1      0     12      1  -0.025682
     1      0     12      2   0.025550
     1      0     12      3  -0.025641
     1      0     13      0  -0.025649
     1      0     13      1   0.025315
     1      0     13      2  -0.025358
     1      0     13      3   0.025411
     1      0     14      0   0.022575
     1      0     14      1  -0.023922
     1      0     14      2   0.023844
     1      0     14      3  -0.022563
     1      0     15      0  -0.023422
     1      0     15      1   0.021827
     1      0     15      2  -0.021860
     1      0     15      3   0.023284
     1      1      0      0   0.182917
     1      1      0      1  -0.289173
     1      1      0      2   0.161498
     1      1      0      3  -0.165672
     1      1      1      0  -0.280813
     1      1      1      1   0.668291
     1      1      1      2  -0.278103
     1      1      1      3   0.139498
     1      1      2      0   0.158816
     1      1      2      1  -0.267237
     1      1      2      2   0.150546
     1      1      2      3  -0.138035
     1      1      3      0  -0.130735
     1      1      3      1   0.124929
     1      1      3      2  -0.123599
     1      1      3      3   0.103353
     1      1      4      0   0.086162
     1      1      4      1  -0.092796
     1      1      4      2   0.086779
     1      1      4      3  -0.083866
     1      1      5      0  -0.060039
     1      1      5      1   0.062300
     1      1      5      2  -0.062967
     1      1      5      3   0.055632
     1      1      6      0   0.035710
     1      1      6      1  -0.040747
     1      1      6      2   0.039667
     1      1      6      3  -0.036596
     1      1      7      0  -0.016872
     1      1      7      1   0.019590
     1      1      7      2  -0.020250
     1      1      7      3   0.015994
     1      1      8      0   0.000070
     1      1      8      1  -0.003232
     1      1      8      2   0.003017
     1      1      8      3  -0.000946
     1      1      9      0   0.010916
     1      1      9      1  -0.009857
     1      1      9      2   0.009482
     1      1      9      3  -0.011286
     1      1     10      0  -0.020663
     1      1     10      1   0.019208
     1      1     10      2  -0.019363
     1      1     10      3   0.020108
     1      1     11      0   0.024499
     1      1     11      1  -0.024496
     1      1     11      2   0.024287
     1      1     11      3  -0.024725
     1      1     12      0  -0.027274
     1      1     12      1   0.026991
     1      1     12      2  -0.027140
     1      1     12      3   0.026993
     1      1     13      0   0.026910
     1      1     13      1  -0.026858
     1      1     13      2   0.026734
     1      1     13      3  -0.027098
     1      1     14      0  -0.023922
     1      1     14      1   0.025214
     1      1     14      2  -0.025327
     1      1     14      3   0.023843
     1      1     15      0   0.024623
     1      1     15      1  -0.023158
     1      1     15      2   0.023077
     1      1     15      3  -0.024810
     1      2      0      0  -0.165672
     1      2      0      1   0.161499
     1      2      0      2  -0.289173
     1      2      0      3   0.182917
     1      2      1      0   0.139498
     1      2      1      1  -0.278103
     1      2      1      2   0.668291
     1      2      1      3  -0.280813
     1      2      2      0  -0.138035
     1      2      2      1   0.150546
     1      2      2      2  -0.267237
     1      2      2      3   0.158817
     1      2      3      0   0.103353
     1      2      3      1  -0.123600
     1      2      3      2   0.124929
     1      2      3      3  -0.130735
     1      2      4      0  -0.083866
     1      2      4      1   0.086779
     1      2      4      2  -0.092798
     1      2      4      3   0.086163
     1      2      5      0   0.055633
     1      2      5      1  -0.062966
     1      2      5      2   0.062300
     1      2      5      3  -0.060043
     1      2      6      0  -0.036599
     1      2      6      1   0.039668
     1      2      6      2  -0.040744
     1      2      6      3   0.035713
     1      2      7      0   0.015993
     1      2      7      1  -0.020251
     1      2      7      2   0.019592
     1      2      7      3  -0.016876
     1      2      8      0  -0.000946
     1      2      8      1   0.003017
     1      2      8      2  -0.003231
     1      2      8      3   0.000069
     1      2      9      0  -0.011287
     1      2      9      1   0.009483
     1      2      9      2  -0.009857
     1      2      9      3   0.010916
     1      2     10      0   0.020107
     1      2     10      1  -0.019363
     1      2     10      2   0.019209
     1      2     10      3  -0.020665
     1      2     11      0  -0.024726
     1      2     11      1   0.024288
     1      2     11      2  -0.024496
     1      2     11      3   0.024499
     1      2     12      0   0.026993
     1      2     12      1  -0.027140
     1      2     12      2   0.026992
     1      2     12      3  -0.027276
     1      2     13      0  -0.027099
     1      2     13      1   0.026735
     1      2     13      2  -0.026858
     1      2     13      3   0.026911
     1      2     14      0   0.023844
     1      2     14      1  -0.025327
     1      2     14      2   0.025215
     1      2     14      3  -0.023922
     1      2     15      0  -0.024810
     1      2     15      1   0.023079
     1      2     15      2  -0.023157
     1      2     15      3   0.024624
     1      3      0      0   0.118923
     1      3      0      1  -0.145325
     1      3      0      2   0.178182
     1      3      0      3  -0.388842
     1      3      1      0  -0.114970
     1      3      1      1   0.139498
     1      3      1      2  -0.280813
     1      3      1      3   0.678758
     1      3      2      0   0.105299
     1      3      2      1  -0.129889
     1      3      2      2   0.156435
     1      3      2      3  -0.307201
     1      3      3      0  -0.091774
     1      3      3      1   0.101119
     1      3      3      2  -0.126438
     1      3      3      3   0.127046
     1      3      4      0   0.070754
     1      3      4      1  -0.081083
     1      3      4      2   0.085178
     1      3      4      3  -0.089317
     1      3      5      0  -0.051475
     1      3      5      1   0.056247
     1      3      5      2  -0.059957
     1      3      5      3   0.055805
     1      3      6      0   0.031651
     1      3      6      1  -0.037130
     1      3      6      2   0.037024
     1      3      6      3  -0.034803
     1      3      7      0  -0.015001
     1      3      7      1   0.018049
     1      3      7      2  -0.018256
     1      3      7      3   0.015091
     1      3      8      0  -0.000231
     1      3      8      1  -0.002777
     1      3      8      2   0.002274
     1      3      8      3  -0.000274
     1      3      9      0   0.010436
     1      3      9      1  -0.009387
     1      3      9      2   0.009456
     1      3      9      3  -0.010988
     1      3     10      0  -0.019376
     1      3     10      1   0.018248
     1      3     10      2  -0.018516
     1      3     10      3   0.019442
     1      3     11      0   0.023098
     1      3     11      1  -0.023156
     1      3     11      2   0.023127
     1      3     11      3  -0.023565
     1      3     12      0  -0.025640
     1      3     12      1   0.025549
     1      3     12      2  -0.025682
     1      3     12      3   0.025703
     1      3     13      0   0.025410
     1      3     13      1  -0.025359
     1      3     13      2   0.025315
     1      3     13      3  -0.025649
     1      3     14      0  -0.022563
     1      3     14      1   0.023843
     1      3     14      2  -0.023922
     1      3     14      3   0.022575
     1      3     15      0   0.023283
     1      3     15      1  -0.021861
     1      3     15      2   0.021826
     1      3     15      3  -0.023423
