    X1     Y1     X2     Y2 <N(X1,Y1).N(X2,Y2)> (D=32k)
     0      1      8      3   1.866512
     0      1      9      0   1.878243
     0      1      9      1   1.885190
     0      1      9      2   1.885193
     0      1      9      3   1.878242
     0      1     10      0   1.894950
     0      1     10      1   1.900424
     0      1     10      2   1.900426
     0      1     10      3   1.894949
     0      1     11      0   1.920473
     0      1     11      1   1.923789
     0      1     11      2   1.923790
     0      1     11      3   1.920474
     0      1     12      0   1.942460
     0      1     12      1   1.943877
     0      1     12      2   1.943877
     0      1     12      3   1.942460
     0      1     13      0   1.962642
     0      1     13      1   1.962917
     0      1     13      2   1.962917
     0      1     13      3   1.962642
     0      1     14      0   1.978525
     0      1     14      1   1.978752
     0      1     14      2   1.978752
     0      1     14      3   1.978525
     0      1     15      0   1.985637
     0      1     15      1   1.985429
     0      1     15      2   1.985429
     0      1     15      3   1.985638
     0      2      0      0   1.983444
     0      2      0      1   1.931891
     0      2      0      2   2.169383
     0      2      0      3   1.922273
     0      2      1      0   1.977749
     0      2      1      1   1.975142
     0      2      1      2   1.933017
     0      2      1      3   1.974509
     0      2      2      0   1.962643
     0      2      2      1   1.962508
     0      2      2      2   1.961709
     0      2      2      3   1.961879
     0      2      3      0   1.942665
     0      2      3      1   1.944101
     0      2      3      2   1.944136
     0      2      3      3   1.942646
     0      2      4      0   1.920668
     0      2      4      1   1.924003
     0      2      4      2   1.924017
     0      2      4      3   1.920671
     0      2      5      0   1.895163
     0      2      5      1   1.900643
     0      2      5      2   1.900637
     0      2      5      3   1.895146
     0      2      6      0   1.878375
     0      2      6      1   1.885320
     0      2      6      2   1.885317
     0      2      6      3   1.878366
     0      2      7      0   1.866551
     0      2      7      1   1.874375
     0      2      7      2   1.874366
     0      2      7      3   1.866541
     0      2      8      0   1.866512
     0      2      8      1   1.874345
     0      2      8      2   1.874337
     0      2      8      3   1.866507
     0      2      9      0   1.878242
     0      2      9      1   1.885193
     0      2      9      2   1.885190
     0      2      9      3   1.878243
     0      2     10      0   1.894950
     0      2     10      1   1.900427
     0      2     10      2   1.900424
     0      2     10      3   1.894950
     0      2     11      0   1.920473
     0      2     11      1   1.923789
     0      2     11      2   1.923789
     0      2     11      3   1.920474
     0      2     12      0   1.942460
     0      2     12      1   1.943877
     0      2     12      2   1.943877
     0      2     12      3   1.942460
     0      2     13      0   1.962642
     0      2     13      1   1.962917
     0      2     13      2   1.962917
     0      2     13      3   1.962642
     0      2     14      0   1.978525
     0      2     14      1   1.978752
     0      2     14      2   1.978752
     0      2     14      3   1.978525
     0      2     15      0   1.985637
     0      2     15      1   1.985429
     0      2     15      2   1.985429
     0      2     15      3   1.985638
     0      3      0      0   1.985706
     0      3      0      1   1.983444
     0      3      0      2   1.922273
     0      3      0      3   2.129810
     0      3      1      0   1.978755
     0      3      1      1   1.978137
     0      3      1      2   1.975098
     0      3      1      3   1.915984
     0      3      2      0   1.962985
     0      3      2      1   1.963109
     0      3      2      2   1.962346
     0      3      2      3   1.960774
     0      3      3      0   1.942894
     0      3      3      1   1.944264
     0      3      3      2   1.944268
     0      3      3      3   1.942760
     0      3      4      0   1.920843
     0      3      4      1   1.924175
     0      3      4      2   1.924185
     0      3      4      3   1.920911
     0      3      5      0   1.895302
     0      3      5      1   1.900847
     0      3      5      2   1.900828
     0      3      5      3   1.895416
     0      3      6      0   1.878529
     0      3      6      1   1.885546
     0      3      6      2   1.885528
     0      3      6      3   1.878625
     0      3      7      0   1.866721
     0      3      7      1   1.874602
     0      3      7      2   1.874580
     0      3      7      3   1.866790
     0      3      8      0   1.866719
     0      3      8      1   1.874563
     0      3      8      2   1.874552
     0      3      8      3   1.866727
     0      3      9      0   1.878461
     0      3      9      1   1.885404
     0      3      9      2   1.885402
     0      3      9      3   1.878450
     0      3     10      0   1.895179
     0      3     10      1   1.900635
     0      3     10      2   1.900637
     0      3     10      3   1.895145
     0      3     11      0   1.920695
     0      3     11      1   1.923998
     0      3     11      2   1.924000
     0      3     11      3   1.920673
     0      3     12      0   1.942678
     0      3     12      1   1.944086
     0      3     12      2   1.944088
     0      3     12      3   1.942661
     0      3     13      0   1.962853
     0      3     13      1   1.963126
     0      3     13      2   1.963127
     0      3     13      3   1.962849
     0      3     14      0   1.978734
     0      3     14      1   1.978961
     0      3     14      2   1.978961
     0      3     14      3   1.978733
     0      3     15      0   1.985846
     0      3     15      1   1.985638
     0      3     15      2   1.985638
     0      3     15      3   1.985847
     1      0      0      0   1.915984
     1      0      0      1   1.974508
     1      0      0      2   1.977749
     1      0      0      3   1.978755
     1      0      1      0   2.161589
     1      0      1      1   1.927564
     1      0      1      2   1.970657
     1      0      1      3   1.971808
     1      0      2      0   1.900515
     1      0      2      1   1.952718
     1      0      2      2   1.955692
     1      0      2      3   1.956101
     1      0      3      0   1.934002
     1      0      3      1   1.936737
     1      0      3      2   1.937229
     1      0      3      3   1.936080
     1      0      4      0   1.913911
     1      0      4      1   1.917310
     1      0      4      2   1.917241
     1      0      4      3   1.914076
     1      0      5      0   1.888577
     1      0      5      1   1.893963
     1      0      5      2   1.893932
     1      0      5      3   1.888450
     1      0      6      0   1.871813
     1      0      6      1   1.878646
     1      0      6      2   1.878670
     1      0      6      3   1.871607
     1      0      7      0   1.859939
     1      0      7      1   1.867650
     1      0      7      2   1.867697
     1      0      7      3   1.859727
     1      0      8      0   1.859821
     1      0      8      1   1.867573
     1      0      8      2   1.867615
     1      0      8      3   1.859687
     1      0      9      0   1.871474
     1      0      9      1   1.878383
     1      0      9      2   1.878405
     1      0      9      3   1.871418
     1      0     10      0   1.888115
     1      0     10      1   1.893585
     1      0     10      2   1.893591
     1      0     10      3   1.888121
     1      0     11      0   1.913599
     1      0     11      1   1.916927
     1      0     11      2   1.916925
     1      0     11      3   1.913630
     1      0     12      0   1.935566
     1      0     12      1   1.936997
     1      0     12      2   1.936994
     1      0     12      3   1.935596
     1      0     13      0   1.955741
     1      0     13      1   1.956026
     1      0     13      2   1.956024
     1      0     13      3   1.955759
     1      0     14      0   1.971621
     1      0     14      1   1.971851
     1      0     14      2   1.971851
     1      0     14      3   1.971628
     1      0     15      0   1.978733
     1      0     15      1   1.978525
     1      0     15      2   1.978525
     1      0     15      3   1.978734
     1      1      0      0   1.975098
     1      1      0      1   1.933017
     1      1      0      2   1.975142
     1      1      0      3   1.978137
     1      1      1      0   1.927564
     1      1      1      1   2.189958
     1      1      1      2   1.924677
     1      1      1      3   1.970657
     1      1      2      0   1.952689
     1      1      2      1   1.910250
     1      1      2      2   1.952950
     1      1      2      3   1.955646
     1      1      3      0   1.935526
     1      1      3      1   1.936400
     1      1      3      2   1.937019
     1      1      3      3   1.936079
     1      1      4      0   1.914226
     1      1      4      1   1.917648
     1      1      4      2   1.917573
     1      1      4      3   1.914210
     1      1      5      0   1.888708
     1      1      5      1   1.894273
     1      1      5      2   1.894249
     1      1      5      3   1.888705
     1      1      6      0   1.871911
     1      1      6      1   1.878911
     1      1      6      2   1.878917
     1      1      6      3   1.871947
     1      1      7      0   1.860036
     1      1      7      1   1.867874
     1      1      7      2   1.867885
     1      1      7      3   1.860077
     1      1      8      0   1.859959
     1      1      8      1   1.867784
     1      1      8      2   1.867799
     1      1      8      3   1.859994
     1      1      9      0   1.871656
     1      1      9      1   1.878598
     1      1      9      2   1.878609
     1      1      9      3   1.871673
     1      1     10      0   1.888332
     1      1     10      1   1.893803
     1      1     10      2   1.893809
     1      1     10      3   1.888337
     1      1     11      0   1.913835
     1      1     11      1   1.917148
     1      1     11      2   1.917151
     1      1     11      3   1.913835
     1      1     12      0   1.935805
     1      1     12      1   1.937220
     1      1     12      2   1.937221
     1      1     12      3   1.935803
     1      1     13      0   1.955977
     1      1     13      1   1.956250
     1      1     13      2   1.956251
     1      1     13      3   1.955975
     1      1     14      0   1.971851
     1      1     14      1   1.972078
     1      1     14      2   1.972078
     1      1     14      3   1.971851
     1      1     15      0   1.978961
     1      1     15      1   1.978752
     1      1     15      2   1.978752
     1      1     15      3   1.978961
     1      2      0      0   1.978137
     1      2      0      1   1.975142
     1      2      0      2   1.933017
     1      2      0      3   1.975098
     1      2      1      0   1.970657
     1      2      1      1   1.924677
     1      2      1      2   2.189958
     1      2      1      3   1.927564
     1      2      2      0   1.955647
     1      2      2      1   1.952950
     1      2      2      2   1.910250
     1      2      2      3   1.952688
     1      2      3      0   1.936079
     1      2      3      1   1.937019
     1      2      3      2   1.936401
     1      2      3      3   1.935527
     1      2      4      0   1.914209
     1      2      4      1   1.917572
     1      2      4      2   1.917648
     1      2      4      3   1.914227
     1      2      5      0   1.888707
     1      2      5      1   1.894249
     1      2      5      2   1.894273
     1      2      5      3   1.888706
     1      2      6      0   1.871946
     1      2      6      1   1.878917
     1      2      6      2   1.878911
     1      2      6      3   1.871913
     1      2      7      0   1.860078
     1      2      7      1   1.867886
     1      2      7      2   1.867873
     1      2      7      3   1.860035
     1      2      8      0   1.859993
     1      2      8      1   1.867799
     1      2      8      2   1.867784
     1      2      8      3   1.859960
     1      2      9      0   1.871673
     1      2      9      1   1.878609
     1      2      9      2   1.878598
     1      2      9      3   1.871656
     1      2     10      0   1.888337
     1      2     10      1   1.893809
     1      2     10      2   1.893803
     1      2     10      3   1.888332
     1      2     11      0   1.913834
     1      2     11      1   1.917151
     1      2     11      2   1.917148
     1      2     11      3   1.913836
     1      2     12      0   1.935803
     1      2     12      1   1.937221
     1      2     12      2   1.937220
     1      2     12      3   1.935805
     1      2     13      0   1.955975
     1      2     13      1   1.956251
     1      2     13      2   1.956250
     1      2     13      3   1.955977
     1      2     14      0   1.971851
     1      2     14      1   1.972078
     1      2     14      2   1.972078
     1      2     14      3   1.971852
     1      2     15      0   1.978961
     1      2     15      1   1.978752
     1      2     15      2   1.978752
     1      2     15      3   1.978961
     1      3      0      0   1.978756
     1      3      0      1   1.977749
     1      3      0      2   1.974509
     1      3      0      3   1.915984
     1      3      1      0   1.971808
     1      3      1      1   1.970657
     1      3      1      2   1.927564
     1      3      1      3   2.161589
     1      3      2      0   1.956103
     1      3      2      1   1.955692
     1      3      2      2   1.952718
     1      3      2      3   1.900514
     1      3      3      0   1.936080
     1      3      3      1   1.937229
     1      3      3      2   1.936738
     1      3      3      3   1.934004
     1      3      4      0   1.914075
     1      3      4      1   1.917241
     1      3      4      2   1.917310
     1      3      4      3   1.913911
     1      3      5      0   1.888451
     1      3      5      1   1.893932
     1      3      5      2   1.893963
     1      3      5      3   1.888576
     1      3      6      0   1.871607
     1      3      6      1   1.878670
     1      3      6      2   1.878646
     1      3      6      3   1.871815
     1      3      7      0   1.859728
     1      3      7      1   1.867698
     1      3      7      2   1.867650
     1      3      7      3   1.859938
     1      3      8      0   1.859687
     1      3      8      1   1.867615
     1      3      8      2   1.867573
     1      3      8      3   1.859822
     1      3      9      0   1.871418
     1      3      9      1   1.878405
     1      3      9      2   1.878383
     1      3      9      3   1.871475
     1      3     10      0   1.888122
     1      3     10      1   1.893591
     1      3     10      2   1.893585
     1      3     10      3   1.888114
     1      3     11      0   1.913630
     1      3     11      1   1.916925
     1      3     11      2   1.916927
     1      3     11      3   1.913600
     1      3     12      0   1.935597
     1      3     12      1   1.936994
     1      3     12      2   1.936997
     1      3     12      3   1.935566
     1      3     13      0   1.955760
     1      3     13      1   1.956024
     1      3     13      2   1.956026
     1      3     13      3   1.955742
     1      3     14      0   1.971628
     1      3     14      1   1.971851
     1      3     14      2   1.971852
     1      3     14      3   1.971621
     1      3     15      0   1.978734
     1      3     15      1   1.978525
     1      3     15      2   1.978525
     1      3     15      3   1.978733
     2      0      0      0   1.960775
     2      0      0      1   1.961880
     2      0      0      2   1.962643
     2      0      0      3   1.962985
     2      0      1      0   1.900515
     2      0      1      1   1.952689
     2      0      1      2   1.955647
     2      0      1      3   1.956103
     2      0      2      0   2.144730
     2      0      2      1   1.892637
     2      0      2      2   1.939392
     2      0      2      3   1.940639
     2      0      3      0   1.863305
     2      0      3      1   1.918691
     2      0      3      2   1.921243
     2      0      3      3   1.920810
     2      0      4      0   1.896710
     2      0      4      1   1.901307
     2      0      4      2   1.901693
     2      0      4      3   1.898855
     2      0      5      0   1.873266
     2      0      5      1   1.878792
     2      0      5      2   1.878583
     2      0      5      3   1.873310
     2      0      6      0   1.856552
     2      0      6      1   1.863299
     2      0      6      2   1.863236
     2      0      6      3   1.856207
     2      0      7      0   1.844672
     2      0      7      1   1.852242
     2      0      7      2   1.852311
     2      0      7      3   1.844233
     2      0      8      0   1.844410
     2      0      8      1   1.852038
     2      0      8      2   1.852117
     2      0      8      3   1.844053
     2      0      9      0   1.855919
     2      0      9      1   1.862732
     2      0      9      2   1.862793
     2      0      9      3   1.855707
     2      0     10      0   1.872443
     2      0     10      1   1.877869
     2      0     10      2   1.877899
     2      0     10      3   1.872393
     2      0     11      0   1.897819
     2      0     11      1   1.901136
     2      0     11      2   1.901139
     2      0     11      3   1.897846
     2      0     12      0   1.919737
     2      0     12      1   1.921175
     2      0     12      2   1.921172
     2      0     12      3   1.919791
     2      0     13      0   1.939879
     2      0     13      1   1.940171
     2      0     13      2   1.940168
     2      0     13      3   1.939917
     2      0     14      0   1.955742
     2      0     14      1   1.955978
     2      0     14      2   1.955976
     2      0     14      3   1.955760
     2      0     15      0   1.962850
     2      0     15      1   1.962643
     2      0     15      2   1.962643
     2      0     15      3   1.962854
     2      1      0      0   1.962346
     2      1      0      1   1.961709
     2      1      0      2   1.962508
     2      1      0      3   1.963109
     2      1      1      0   1.952718
     2      1      1      1   1.910250
     2      1      1      2   1.952950
     2      1      1      3   1.955692
     2      1      2      0   1.892637
     2      1      2      1   2.176069
     2      1      2      2   1.894890
     2      1      2      3   1.939391
     2      1      3      0   1.917567
     2      1      3      1   1.877139
     2      1      3      2   1.918646
     2      1      3      3   1.920147
     2      1      4      0   1.898313
     2      1      4      1   1.901199
     2      1      4      2   1.901643
     2      1      4      3   1.898766
     2      1      5      0   1.873603
     2      1      5      1   1.879352
     2      1      5      2   1.879114
     2      1      5      3   1.873470
     2      1      6      0   1.856627
     2      1      6      1   1.863765
     2      1      6      2   1.863669
     2      1      6      3   1.856614
     2      1      7      0   1.844683
     2      1      7      1   1.852592
     2      1      7      2   1.852599
     2      1      7      3   1.844766
     2      1      8      0   1.844474
     2      1      8      1   1.852311
     2      1      8      2   1.852323
     2      1      8      3   1.844551
     2      1      9      0   1.856060
     2      1      9      1   1.862986
     2      1      9      2   1.863009
     2      1      9      3   1.856112
     2      1     10      0   1.872669
     2      1     10      1   1.878126
     2      1     10      2   1.878147
     2      1     10      3   1.872692
     2      1     11      0   1.898095
     2      1     11      1   1.901399
     2      1     11      2   1.901410
     2      1     11      3   1.898098
     2      1     12      0   1.920033
     2      1     12      1   1.921442
     2      1     12      2   1.921447
     2      1     12      3   1.920029
     2      1     13      0   1.940171
     2      1     13      1   1.940441
     2      1     13      2   1.940444
     2      1     13      3   1.940168
     2      1     14      0   1.956026
     2      1     14      1   1.956251
     2      1     14      2   1.956251
     2      1     14      3   1.956025
     2      1     15      0   1.963127
     2      1     15      1   1.962918
     2      1     15      2   1.962918
     2      1     15      3   1.963127
     2      2      0      0   1.963108
     2      2      0      1   1.962508
     2      2      0      2   1.961709
     2      2      0      3   1.962346
     2      2      1      0   1.955692
     2      2      1      1   1.952950
     2      2      1      2   1.910250
     2      2      1      3   1.952718
     2      2      2      0   1.939392
     2      2      2      1   1.894890
     2      2      2      2   2.176069
     2      2      2      3   1.892636
     2      2      3      0   1.920147
     2      2      3      1   1.918645
     2      2      3      2   1.877139
     2      2      3      3   1.917568
     2      2      4      0   1.898764
     2      2      4      1   1.901643
     2      2      4      2   1.901199
     2      2      4      3   1.898313
     2      2      5      0   1.873471
     2      2      5      1   1.879114
     2      2      5      2   1.879353
     2      2      5      3   1.873603
     2      2      6      0   1.856612
     2      2      6      1   1.863669
     2      2      6      2   1.863765
     2      2      6      3   1.856628
     2      2      7      0   1.844767
     2      2      7      1   1.852599
     2      2      7      2   1.852592
     2      2      7      3   1.844681
     2      2      8      0   1.844550
     2      2      8      1   1.852323
     2      2      8      2   1.852310
     2      2      8      3   1.844475
     2      2      9      0   1.856112
     2      2      9      1   1.863009
     2      2      9      2   1.862986
     2      2      9      3   1.856060
     2      2     10      0   1.872692
     2      2     10      1   1.878147
     2      2     10      2   1.878126
     2      2     10      3   1.872669
     2      2     11      0   1.898097
     2      2     11      1   1.901409
     2      2     11      2   1.901399
     2      2     11      3   1.898096
     2      2     12      0   1.920029
     2      2     12      1   1.921447
     2      2     12      2   1.921442
     2      2     12      3   1.920032
     2      2     13      0   1.940168
     2      2     13      1   1.940443
     2      2     13      2   1.940441
     2      2     13      3   1.940171
     2      2     14      0   1.956024
     2      2     14      1   1.956251
     2      2     14      2   1.956251
     2      2     14      3   1.956026
     2      2     15      0   1.963127
     2      2     15      1   1.962918
     2      2     15      2   1.962918
     2      2     15      3   1.963127
     2      3      0      0   1.962984
     2      3      0      1   1.962642
     2      3      0      2   1.961879
     2      3      0      3   1.960774
     2      3      1      0   1.956101
     2      3      1      1   1.955646
     2      3      1      2   1.952688
     2      3      1      3   1.900514
     2      3      2      0   1.940639
     2      3      2      1   1.939391
     2      3      2      2   1.892636
     2      3      2      3   2.144728
     2      3      3      0   1.920808
     2      3      3      1   1.921241
     2      3      3      2   1.918690
     2      3      3      3   1.863301
     2      3      4      0   1.898853
     2      3      4      1   1.901691
     2      3      4      2   1.901306
     2      3      4      3   1.896709
     2      3      5      0   1.873309
     2      3      5      1   1.878582
     2      3      5      2   1.878792
     2      3      5      3   1.873269
     2      3      6      0   1.856204
     2      3      6      1   1.863234
     2      3      6      2   1.863298
     2      3      6      3   1.856552
     2      3      7      0   1.844233
     2      3      7      1   1.852310
     2      3      7      2   1.852239
     2      3      7      3   1.844670
     2      3      8      0   1.844051
     2      3      8      1   1.852116
     2      3      8      2   1.852037
     2      3      8      3   1.844409
     2      3      9      0   1.855706
     2      3      9      1   1.862792
     2      3      9      2   1.862731
     2      3      9      3   1.855918
     2      3     10      0   1.872392
     2      3     10      1   1.877898
     2      3     10      2   1.877868
     2      3     10      3   1.872441
     2      3     11      0   1.897844
     2      3     11      1   1.901138
     2      3     11      2   1.901134
     2      3     11      3   1.897819
     2      3     12      0   1.919790
     2      3     12      1   1.921171
     2      3     12      2   1.921174
     2      3     12      3   1.919735
     2      3     13      0   1.939916
     2      3     13      1   1.940167
     2      3     13      2   1.940170
     2      3     13      3   1.939877
     2      3     14      0   1.955759
     2      3     14      1   1.955975
     2      3     14      2   1.955976
     2      3     14      3   1.955741
     2      3     15      0   1.962853
     2      3     15      1   1.962642
     2      3     15      2   1.962642
     2      3     15      3   1.962849
     3      0      0      0   1.942759
     3      0      0      1   1.942646
     3      0      0      2   1.942665
     3      0      0      3   1.942894
     3      0      1      0   1.934002
     3      0      1      1   1.935526
     3      0      1      2   1.936079
     3      0      1      3   1.936080
     3      0      2      0   1.863305
     3      0      2      1   1.917567
     3      0      2      2   1.920147
     3      0      2      3   1.920808
     3      0      3      0   2.121813
     3      0      3      1   1.855919
     3      0      3      2   1.901015
     3      0      3      3   1.901452
     3      0      4      0   1.821714
     3      0      4      1   1.879445
     3      0      4      2   1.881626
     3      0      4      3   1.879772
     3      0      5      0   1.851849
     3      0      5      1   1.858673
     3      0      5      2   1.858841
     3      0      5      3   1.854229
     3      0      6      0   1.837008
     3      0      6      1   1.844026
     3      0      6      2   1.843698
     3      0      6      3   1.837117
     3      0      7      0   1.825160
     3      0      7      1   1.832668
     3      0      7      2   1.832613
     3      0      7      3   1.824702
     3      0      8      0   1.824936
     3      0      8      1   1.832375
     3      0      8      2   1.832486
     3      0      8      3   1.824297
     3      0      9      0   1.836263
     3      0      9      1   1.842898
     3      0      9      2   1.843013
     3      0      9      3   1.835740
     3      0     10      0   1.852642
     3      0     10      1   1.857913
     3      0     10      2   1.857999
     3      0     10      3   1.852323
     3      0     11      0   1.877857
     3      0     11      1   1.881099
     3      0     11      2   1.881132
     3      0     11      3   1.877766
     3      0     12      0   1.899662
     3      0     12      1   1.901065
     3      0     12      2   1.901072
     3      0     12      3   1.899667
     3      0     13      0   1.919735
     3      0     13      1   1.920031
     3      0     13      2   1.920027
     3      0     13      3   1.919789
     3      0     14      0   1.935564
     3      0     14      1   1.935804
     3      0     14      2   1.935802
     3      0     14      3   1.935595
     3      0     15      0   1.942660
     3      0     15      1   1.942459
     3      0     15      2   1.942459
     3      0     15      3   1.942677
     3      1      0      0   1.944268
     3      1      0      1   1.944136
     3      1      0      2   1.944101
     3      1      0      3   1.944264
     3      1      1      0   1.936737
     3      1      1      1   1.936400
     3      1      1      2   1.937019
     3      1      1      3   1.937229
     3      1      2      0   1.918691
     3      1      2      1   1.877139
     3      1      2      2   1.918645
     3      1      2      3   1.921241
     3      1      3      0   1.855919
     3      1      3      1   2.153078
     3      1      3      2   1.856077
     3      1      3      3   1.901015
     3      1      4      0   1.877633
     3      1      4      1   1.838670
     3      1      4      2   1.880125
     3      1      4      3   1.879823
     3      1      5      0   1.854629
     3      1      5      1   1.859707
     3      1      5      2   1.859920
     3      1      5      3   1.854915
     3      1      6      0   1.838508
     3      1      6      1   1.845867
     3      1      6      2   1.845521
     3      1      6      3   1.838281
     3      1      7      0   1.826259
     3      1      7      1   1.834348
     3      1      7      2   1.834247
     3      1      7      3   1.826256
     3      1      8      0   1.825956
     3      1      8      1   1.833904
     3      1      8      2   1.833918
     3      1      8      3   1.826090
     3      1      9      0   1.837365
     3      1      9      1   1.844315
     3      1      9      2   1.844338
     3      1      9      3   1.837483
     3      1     10      0   1.853856
     3      1     10      1   1.859306
     3      1     10      2   1.859337
     3      1     10      3   1.853941
     3      1     11      0   1.879199
     3      1     11      1   1.882497
     3      1     11      2   1.882519
     3      1     11      3   1.879234
     3      1     12      0   1.901066
     3      1     12      1   1.902472
     3      1     12      2   1.902483
     3      1     12      3   1.901073
     3      1     13      0   1.921174
     3      1     13      1   1.921441
     3      1     13      2   1.921446
     3      1     13      3   1.921170
     3      1     14      0   1.936996
     3      1     14      1   1.937219
     3      1     14      2   1.937220
     3      1     14      3   1.936993
     3      1     15      0   1.944087
     3      1     15      1   1.943876
     3      1     15      2   1.943876
     3      1     15      3   1.944085
     3      2      0      0   1.944264
     3      2      0      1   1.944102
     3      2      0      2   1.944136
     3      2      0      3   1.944268
     3      2      1      0   1.937229
     3      2      1      1   1.937019
     3      2      1      2   1.936401
     3      2      1      3   1.936738
     3      2      2      0   1.921243
     3      2      2      1   1.918646
     3      2      2      2   1.877139
     3      2      2      3   1.918690
     3      2      3      0   1.901015
     3      2      3      1   1.856077
     3      2      3      2   2.153081
     3      2      3      3   1.855919
     3      2      4      0   1.879822
     3      2      4      1   1.880126
     3      2      4      2   1.838672
     3      2      4      3   1.877634
     3      2      5      0   1.854917
     3      2      5      1   1.859918
     3      2      5      2   1.859708
     3      2      5      3   1.854631
     3      2      6      0   1.838280
     3      2      6      1   1.845521
     3      2      6      2   1.845866
     3      2      6      3   1.838508
     3      2      7      0   1.826259
     3      2      7      1   1.834248
     3      2      7      2   1.834348
     3      2      7      3   1.826258
     3      2      8      0   1.826090
     3      2      8      1   1.833919
     3      2      8      2   1.833904
     3      2      8      3   1.825958
     3      2      9      0   1.837483
     3      2      9      1   1.844338
     3      2      9      2   1.844315
     3      2      9      3   1.837366
     3      2     10      0   1.853942
     3      2     10      1   1.859338
     3      2     10      2   1.859306
     3      2     10      3   1.853856
     3      2     11      0   1.879234
     3      2     11      1   1.882520
     3      2     11      2   1.882497
     3      2     11      3   1.879200
     3      2     12      0   1.901074
     3      2     12      1   1.902483
     3      2     12      2   1.902473
     3      2     12      3   1.901066
     3      2     13      0   1.921171
     3      2     13      1   1.921447
     3      2     13      2   1.921441
     3      2     13      3   1.921174
     3      2     14      0   1.936994
     3      2     14      1   1.937221
     3      2     14      2   1.937220
     3      2     14      3   1.936997
     3      2     15      0   1.944086
     3      2     15      1   1.943877
     3      2     15      2   1.943877
     3      2     15      3   1.944088
     3      3      0      0   1.942895
     3      3      0      1   1.942665
     3      3      0      2   1.942646
     3      3      0      3   1.942760
     3      3      1      0   1.936080
     3      3      1      1   1.936079
     3      3      1      2   1.935527
     3      3      1      3   1.934004
     3      3      2      0   1.920810
     3      3      2      1   1.920147
     3      3      2      2   1.917568
     3      3      2      3   1.863301
     3      3      3      0   1.901452
     3      3      3      1   1.901015
     3      3      3      2   1.855919
     3      3      3      3   2.121818
     3      3      4      0   1.879771
     3      3      4      1   1.881626
     3      3      4      2   1.879446
     3      3      4      3   1.821720
     3      3      5      0   1.854231
     3      3      5      1   1.858842
     3      3      5      2   1.858672
     3      3      5      3   1.851850
     3      3      6      0   1.837117
     3      3      6      1   1.843699
     3      3      6      2   1.844024
     3      3      6      3   1.837002
     3      3      7      0   1.824704
     3      3      7      1   1.832614
     3      3      7      2   1.832669
     3      3      7      3   1.825160
     3      3      8      0   1.824297
