    X1     Y1     X2     Y2 <N(X1,Y1).N(X2,Y2)> (D=24k)
     0      2      2      1   1.521309
     0      2      2      2   1.488108
     0      2      2      3   1.488562
     0      2      2      4   1.520989
     0      2      2      5   1.560219
     0      2      3      0   1.560280
     0      2      3      1   1.522223
     0      2      3      2   1.490785
     0      2      3      3   1.489880
     0      2      3      4   1.521782
     0      2      3      5   1.561206
     0      2      4      0   1.618077
     0      2      4      1   1.572910
     0      2      4      2   1.526053
     0      2      4      3   1.525619
     0      2      4      4   1.571746
     0      2      4      5   1.616948
     0      2      5      0   1.663828
     0      2      5      1   1.621072
     0      2      5      2   1.567975
     0      2      5      3   1.567695
     0      2      5      4   1.620807
     0      2      5      5   1.663314
     0      3      0      0   1.662679
     0      3      0      1   1.615053
     0      3      0      2   1.499177
     0      3      0      3   1.917277
     0      3      0      4   1.557219
     0      3      0      5   1.659294
     0      3      1      0   1.617534
     0      3      1      1   1.570264
     0      3      1      2   1.523494
     0      3      1      3   1.477218
     0      3      1      4   1.569505
     0      3      1      5   1.614358
     0      3      2      0   1.559988
     0      3      2      1   1.521105
     0      3      2      2   1.488563
     0      3      2      3   1.487802
     0      3      2      4   1.520869
     0      3      2      5   1.559200
     0      3      3      0   1.561021
     0      3      3      1   1.521909
     0      3      3      2   1.489870
     0      3      3      3   1.490490
     0      3      3      4   1.521781
     0      3      3      5   1.560171
     0      3      4      0   1.617790
     0      3      4      1   1.572520
     0      3      4      2   1.525811
     0      3      4      3   1.525545
     0      3      4      4   1.571803
     0      3      4      5   1.616887
     0      3      5      0   1.663448
     0      3      5      1   1.621030
     0      3      5      2   1.567692
     0      3      5      3   1.567666
     0      3      5      4   1.620516
     0      3      5      5   1.663361
     0      4      0      0   1.719859
     0      4      0      1   1.674042
     0      4      0      2   1.614804
     0      4      0      3   1.557219
     0      4      0      4   1.984162
     0      4      0      5   1.655445
     0      4      1      0   1.673988
     0      4      1      1   1.625516
     0      4      1      2   1.575543
     0      4      1      3   1.575282
     0      4      1      4   1.584291
     0      4      1      5   1.670534
     0      4      2      0   1.615280
     0      4      2      1   1.573160
     0      4      2      2   1.540710
     0      4      2      3   1.540755
     0      4      2      4   1.573651
     0      4      2      5   1.612954
     0      4      3      0   1.615215
     0      4      3      1   1.573657
     0      4      3      2   1.540683
     0      4      3      3   1.541420
     0      4      3      4   1.575058
     0      4      3      5   1.615134
     0      4      4      0   1.673378
     0      4      4      1   1.625771
     0      4      4      2   1.577313
     0      4      4      3   1.577548
     0      4      4      4   1.625905
     0      4      4      5   1.672963
     0      4      5      0   1.719900
     0      4      5      1   1.675679
     0      4      5      2   1.620795
     0      4      5      3   1.620506
     0      4      5      4   1.675441
     0      4      5      5   1.719995
     0      5      0      0   1.766281
     0      5      0      1   1.719973
     0      5      0      2   1.662541
     0      5      0      3   1.659294
     0      5      0      4   1.655445
     0      5      0      5   1.999191
     0      5      1      0   1.719717
     0      5      1      1   1.670529
     0      5      1      2   1.619897
     0      5      1      3   1.618782
     0      5      1      4   1.668387
     0      5      1      5   1.654195
     0      5      2      0   1.660453
     0      5      2      1   1.617146
     0      5      2      2   1.582802
     0      5      2      3   1.583003
     0      5      2      4   1.616294
     0      5      2      5   1.656381
     0      5      3      0   1.660261
     0      5      3      1   1.616884
     0      5      3      2   1.582575
     0      5      3      3   1.582624
     0      5      3      4   1.617023
     0      5      3      5   1.659660
     0      5      4      0   1.719200
     0      5      4      1   1.669713
     0      5      4      2   1.619388
     0      5      4      3   1.619317
     0      5      4      4   1.669503
     0      5      4      5   1.718182
     0      5      5      0   1.765859
     0      5      5      1   1.719993
     0      5      5      2   1.663297
     0      5      5      3   1.663346
     0      5      5      4   1.719989
     0      5      5      5   1.765936
     1      0      0      0   1.655593
     1      0      0      1   1.672015
     1      0      0      2   1.615583
     1      0      0      3   1.617534
     1      0      0      4   1.673988
     1      0      0      5   1.719717
     1      0      1      0   1.983683
     1      0      1      1   1.584647
     1      0      1      2   1.576241
     1      0      1      3   1.577264
     1      0      1      4   1.625688
     1      0      1      5   1.673808
     1      0      2      0   1.554491
     1      0      2      1   1.572810
     1      0      2      2   1.540651
     1      0      2      3   1.541227
     1      0      2      4   1.574992
     1      0      2      5   1.617528
     1      0      3      0   1.611538
     1      0      3      1   1.572854
     1      0      3      2   1.540458
     1      0      3      3   1.540252
     1      0      3      4   1.574327
     1      0      3      5   1.617648
     1      0      4      0   1.673229
     1      0      4      1   1.625318
     1      0      4      2   1.575455
     1      0      4      3   1.575467
     1      0      4      4   1.624480
     1      0      4      5   1.673662
     1      0      5      0   1.719572
     1      0      5      1   1.674416
     1      0      5      2   1.618081
     1      0      5      3   1.617798
     1      0      5      4   1.673396
     1      0      5      5   1.719224
     1      1      0      0   1.669683
     1      1      0      1   1.585619
     1      1      0      2   1.570610
     1      1      0      3   1.570264
     1      1      0      4   1.625516
     1      1      0      5   1.670529
     1      1      1      0   1.584647
     1      1      1      1   1.945861
     1      1      1      2   1.480972
     1      1      1      3   1.529645
     1      1      1      4   1.578773
     1      1      1      5   1.625614
     1      1      2      0   1.567664
     1      1      2      1   1.479404
     1      1      2      2   1.493873
     1      1      2      3   1.494208
     1      1      2      4   1.527773
     1      1      2      5   1.570140
     1      1      3      0   1.567626
     1      1      3      1   1.527557
     1      1      3      2   1.494549
     1      1      3      3   1.493998
     1      1      3      4   1.526593
     1      1      3      5   1.569837
     1      1      4      0   1.625324
     1      1      4      1   1.579647
     1      1      4      2   1.530519
     1      1      4      3   1.529086
     1      1      4      4   1.575918
     1      1      4      5   1.624438
     1      1      5      0   1.670821
     1      1      5      1   1.627283
     1      1      5      2   1.572921
     1      1      5      3   1.572534
     1      1      5      4   1.625794
     1      1      5      5   1.669743
     1      2      0      0   1.619460
     1      2      0      1   1.576045
     1      2      0      2   1.477732
     1      2      0      3   1.523494
     1      2      0      4   1.575543
     1      2      0      5   1.619897
     1      2      1      0   1.576241
     1      2      1      1   1.480972
     1      2      1      2   1.890407
     1      2      1      3   1.435998
     1      2      1      4   1.529080
     1      2      1      5   1.576614
     1      2      2      0   1.520835
     1      2      2      1   1.479329
     1      2      2      2   1.399047
     1      2      2      3   1.447165
     1      2      2      4   1.479243
     1      2      2      5   1.521860
     1      2      3      0   1.520907
     1      2      3      1   1.479720
     1      2      3      2   1.447410
     1      2      3      3   1.447816
     1      2      3      4   1.479427
     1      2      3      5   1.521616
     1      2      4      0   1.575451
     1      2      4      1   1.530510
     1      2      4      2   1.484620
     1      2      4      3   1.483616
     1      2      4      4   1.528481
     1      2      4      5   1.574822
     1      2      5      0   1.620008
     1      2      5      1   1.578311
     1      2      5      2   1.526054
     1      2      5      3   1.525815
     1      2      5      4   1.577325
     1      2      5      5   1.619406
     1      3      0      0   1.619817
     1      3      0      1   1.575575
     1      3      0      2   1.523292
     1      3      0      3   1.477218
     1      3      0      4   1.575282
     1      3      0      5   1.618782
     1      3      1      0   1.577264
     1      3      1      1   1.529645
     1      3      1      2   1.435998
     1      3      1      3   1.889925
     1      3      1      4   1.479608
     1      3      1      5   1.574845
     1      3      2      0   1.521426
     1      3      2      1   1.479154
     1      3      2      2   1.447003
     1      3      2      3   1.398641
     1      3      2      4   1.478688
     1      3      2      5   1.520562
     1      3      3      0   1.521252
     1      3      3      1   1.479357
     1      3      3      2   1.447520
     1      3      3      3   1.446895
     1      3      3      4   1.479135
     1      3      3      5   1.520572
     1      3      4      0   1.575452
     1      3      4      1   1.529065
     1      3      4      2   1.483605
     1      3      4      3   1.483904
     1      3      4      4   1.529178
     1      3      4      5   1.574001
     1      3      5      0   1.619342
     1      3      5      1   1.577351
     1      3      5      2   1.525608
     1      3      5      3   1.525536
     1      3      5      4   1.577548
     1      3      5      5   1.619321
     1      4      0      0   1.669840
     1      4      0      1   1.624954
     1      4      0      2   1.569480
     1      4      0      3   1.569505
     1      4      0      4   1.584291
     1      4      0      5   1.668387
     1      4      1      0   1.625688
     1      4      1      1   1.578773
     1      4      1      2   1.529080
     1      4      1      3   1.479608
     1      4      1      4   1.944631
     1      4      1      5   1.582489
     1      4      2      0   1.569125
     1      4      2      1   1.527127
     1      4      2      2   1.493461
     1      4      2      3   1.492856
     1      4      2      4   1.478473
     1      4      2      5   1.566773
     1      4      3      0   1.568906
     1      4      3      1   1.525989
     1      4      3      2   1.493230
     1      4      3      3   1.493368
     1      4      3      4   1.526288
     1      4      3      5   1.566719
     1      4      4      0   1.624459
     1      4      4      1   1.575890
     1      4      4      2   1.528465
     1      4      4      3   1.529173
     1      4      4      4   1.577720
     1      4      4      5   1.623181
     1      4      5      0   1.669050
     1      4      5      1   1.625202
     1      4      5      2   1.571727
     1      4      5      3   1.571787
     1      4      5      4   1.625898
     1      4      5      5   1.669501
     1      5      0      0   1.718931
     1      5      0      1   1.673334
     1      5      0      2   1.616651
     1      5      0      3   1.614358
     1      5      0      4   1.670534
     1      5      0      5   1.654195
     1      5      1      0   1.673808
     1      5      1      1   1.625614
     1      5      1      2   1.576614
     1      5      1      3   1.574845
     1      5      1      4   1.582489
     1      5      1      5   1.982060
     1      5      2      0   1.616405
     1      5      2      1   1.574245
     1      5      2      2   1.540380
     1      5      2      3   1.539506
     1      5      2      4   1.571551
     1      5      2      5   1.554191
     1      5      3      0   1.616626
     1      5      3      1   1.573632
     1      5      3      2   1.539415
     1      5      3      3   1.539270
     1      5      3      4   1.571400
     1      5      3      5   1.610439
     1      5      4      0   1.673598
     1      5      4      1   1.624367
     1      5      4      2   1.574763
     1      5      4      3   1.573957
     1      5      4      4   1.623143
     1      5      4      5   1.670914
     1      5      5      0   1.718450
     1      5      5      1   1.672718
     1      5      5      2   1.616890
     1      5      5      3   1.616831
     1      5      5      4   1.672915
     1      5      5      5   1.718139
     2      0      0      0   1.656675
     2      0      0      1   1.613291
     2      0      0      2   1.559277
     2      0      0      3   1.559988
     2      0      0      4   1.615280
     2      0      0      5   1.660453
     2      0      1      0   1.554491
     2      0      1      1   1.567664
     2      0      1      2   1.520835
     2      0      1      3   1.521426
     2      0      1      4   1.569125
     2      0      1      5   1.616405
     2      0      2      0   1.912795
     2      0      2      1   1.471544
     2      0      2      2   1.485257
     2      0      2      3   1.487863
     2      0      2      4   1.520649
     2      0      2      5   1.562359
     2      0      3      0   1.495356
     2      0      3      1   1.518292
     2      0      3      2   1.485825
     2      0      3      3   1.487026
     2      0      3      4   1.520532
     2      0      3      5   1.562213
     2      0      4      0   1.611373
     2      0      4      1   1.567473
     2      0      4      2   1.520774
     2      0      4      3   1.521135
     2      0      4      4   1.568792
     2      0      4      5   1.616553
     2      0      5      0   1.659686
     2      0      5      1   1.615300
     2      0      5      2   1.560143
     2      0      5      3   1.560892
     2      0      5      4   1.615093
     2      0      5      5   1.660143
     2      1      0      0   1.616841
     2      1      0      1   1.574345
     2      1      0      2   1.521309
     2      1      0      3   1.521105
     2      1      0      4   1.573160
     2      1      0      5   1.617146
     2      1      1      0   1.572810
     2      1      1      1   1.479404
     2      1      1      2   1.479329
     2      1      1      3   1.479154
     2      1      1      4   1.527127
     2      1      1      5   1.574245
     2      1      2      0   1.471544
     2      1      2      1   1.886876
     2      1      2      2   1.395221
     2      1      2      3   1.444755
     2      1      2      4   1.479601
     2      1      2      5   1.520994
     2      1      3      0   1.518324
     2      1      3      1   1.433474
     2      1      3      2   1.444978
     2      1      3      3   1.445102
     2      1      3      4   1.478857
     2      1      3      5   1.520873
     2      1      4      0   1.572732
     2      1      4      1   1.527431
     2      1      4      2   1.479611
     2      1      4      3   1.479267
     2      1      4      4   1.525905
     2      1      4      5   1.573588
     2      1      5      0   1.617468
     2      1      5      1   1.575641
     2      1      5      2   1.522118
     2      1      5      3   1.521808
     2      1      5      4   1.573565
     2      1      5      5   1.616796
     2      2      0      0   1.583419
     2      2      0      1   1.541278
     2      2      0      2   1.488108
     2      2      0      3   1.488563
     2      2      0      4   1.540710
     2      2      0      5   1.582802
     2      2      1      0   1.540651
     2      2      1      1   1.493873
     2      2      1      2   1.399047
     2      2      1      3   1.447003
     2      2      1      4   1.493461
     2      2      1      5   1.540380
     2      2      2      0   1.485257
     2      2      2      1   1.395221
     2      2      2      2   1.847112
     2      2      2      3   1.361910
     2      2      2      4   1.444669
     2      2      2      5   1.488107
     2      2      3      0   1.485871
     2      2      3      1   1.444998
     2      2      3      2   1.364252
     2      2      3      3   1.412914
     2      2      3      4   1.445006
     2      2      3      5   1.487250
     2      2      4      0   1.540365
     2      2      4      1   1.494446
     2      2      4      2   1.447316
     2      2      4      3   1.447443
     2      2      4      4   1.493164
     2      2      4      5   1.539387
     2      2      5      0   1.582954
     2      2      5      1   1.541854
     2      2      5      2   1.490700
     2      2      5      3   1.489788
     2      2      5      4   1.540609
     2      2      5      5   1.582505
     2      3      0      0   1.582919
     2      3      0      1   1.540927
     2      3      0      2   1.488562
     2      3      0      3   1.487802
     2      3      0      4   1.540755
     2      3      0      5   1.583003
     2      3      1      0   1.541227
     2      3      1      1   1.494208
     2      3      1      2   1.447165
     2      3      1      3   1.398641
     2      3      1      4   1.492856
     2      3      1      5   1.539506
     2      3      2      0   1.487863
     2      3      2      1   1.444755
     2      3      2      2   1.361910
     2      3      2      3   1.846927
     2      3      2      4   1.394969
     2      3      2      5   1.485235
     2      3      3      0   1.487082
     2      3      3      1   1.445132
     2      3      3      2   1.412929
     2      3      3      3   1.363624
     2      3      3      4   1.444549
     2      3      3      5   1.485779
     2      3      4      0   1.540174
     2      3      4      1   1.493913
     2      3      4      2   1.447742
     2      3      4      3   1.446830
     2      3      4      4   1.493312
     2      3      4      5   1.539255
     2      3      5      0   1.582613
     2      3      5      1   1.540818
     2      3      5      2   1.489805
     2      3      5      3   1.490420
     2      3      5      4   1.541358
     2      3      5      5   1.582565
     2      4      0      0   1.617158
     2      4      0      1   1.573271
     2      4      0      2   1.520989
     2      4      0      3   1.520869
     2      4      0      4   1.573651
     2      4      0      5   1.616294
     2      4      1      0   1.574992
     2      4      1      1   1.527773
     2      4      1      2   1.479243
     2      4      1      3   1.478688
     2      4      1      4   1.478473
     2      4      1      5   1.571551
     2      4      2      0   1.520649
     2      4      2      1   1.479601
     2      4      2      2   1.444669
     2      4      2      3   1.394969
     2      4      2      4   1.886583
     2      4      2      5   1.471628
     2      4      3      0   1.520608
     2      4      3      1   1.478905
     2      4      3      2   1.445038
     2      4      3      3   1.444571
     2      4      3      4   1.431931
     2      4      3      5   1.518040
     2      4      4      0   1.574267
     2      4      4      1   1.526528
     2      4      4      2   1.479375
     2      4      4      3   1.479095
     2      4      4      4   1.526251
     2      4      4      5   1.571405
     2      4      5      0   1.616805
     2      4      5      1   1.573677
     2      4      5      2   1.521725
     2      4      5      3   1.521727
     2      4      5      4   1.575013
     2      4      5      5   1.616982
     2      5      0      0   1.660835
     2      5      0      1   1.615764
     2      5      0      2   1.560219
     2      5      0      3   1.559200
     2      5      0      4   1.612954
     2      5      0      5   1.656381
     2      5      1      0   1.617528
     2      5      1      1   1.570140
     2      5      1      2   1.521860
     2      5      1      3   1.520562
     2      5      1      4   1.566773
     2      5      1      5   1.554191
     2      5      2      0   1.562359
     2      5      2      1   1.520994
     2      5      2      2   1.488107
     2      5      2      3   1.485235
     2      5      2      4   1.471628
     2      5      2      5   1.913240
     2      5      3      0   1.562296
     2      5      3      1   1.520927
     2      5      3      2   1.487288
     2      5      3      3   1.485808
     2      5      3      4   1.518051
     2      5      3      5   1.493813
     2      5      4      0   1.617594
     2      5      4      1   1.569776
     2      5      4      2   1.521568
     2      5      4      3   1.520537
     2      5      4      4   1.566696
     2      5      4      5   1.610457
     2      5      5      0   1.660520
     2      5      5      1   1.615569
     2      5      5      2   1.561157
     2      5      5      3   1.560125
     2      5      5      4   1.615096
     2      5      5      5   1.659628
     3      0      0      0   1.659822
     3      0      0      1   1.615451
     3      0      0      2   1.560280
     3      0      0      3   1.561021
     3      0      0      4   1.615215
     3      0      0      5   1.660261
     3      0      1      0   1.611538
     3      0      1      1   1.567626
     3      0      1      2   1.520907
     3      0      1      3   1.521252
     3      0      1      4   1.568906
     3      0      1      5   1.616626
     3      0      2      0   1.495356
     3      0      2      1   1.518324
     3      0      2      2   1.485871
     3      0      2      3   1.487082
     3      0      2      4   1.520608
     3      0      2      5   1.562296
     3      0      3      0   1.912794
     3      0      3      1   1.471597
     3      0      3      2   1.485280
     3      0      3      3   1.487875
     3      0      3      4   1.520642
     3      0      3      5   1.562344
     3      0      4      0   1.554396
     3      0      4      1   1.567584
     3      0      4      2   1.520771
     3      0      4      3   1.521375
     3      0      4      4   1.569079
     3      0      4      5   1.616401
     3      0      5      0   1.656612
     3      0      5      1   1.613215
     3      0      5      2   1.559210
     3      0      5      3   1.559926
     3      0      5      4   1.615226
     3      0      5      5   1.660404
     3      1      0      0   1.617572
     3      1      0      1   1.575757
     3      1      0      2   1.522223
     3      1      0      3   1.521909
     3      1      0      4   1.573657
     3      1      0      5   1.616884
     3      1      1      0   1.572854
     3      1      1      1   1.527557
     3      1      1      2   1.479720
     3      1      1      3   1.479357
     3      1      1      4   1.525989
     3      1      1      5   1.573632
     3      1      2      0   1.518292
     3      1      2      1   1.433474
     3      1      2      2   1.444998
     3      1      2      3   1.445132
     3      1      2      4   1.478905
     3      1      2      5   1.520927
     3      1      3      0   1.471597
     3      1      3      1   1.886832
     3      1      3      2   1.395223
     3      1      3      3   1.444738
     3      1      3      4   1.479564
     3      1      3      5   1.520950
     3      1      4      0   1.572707
     3      1      4      1   1.479279
     3      1      4      2   1.479234
     3      1      4      3   1.479075
     3      1      4      4   1.527054
     3      1      4      5   1.574211
     3      1      5      0   1.616755
     3      1      5      1   1.574237
     3      1      5      2   1.521216
     3      1      5      3   1.521017
     3      1      5      4   1.573077
     3      1      5      5   1.617068
     3      2      0      0   1.583038
     3      2      0      1   1.541953
     3      2      0      2   1.490785
     3      2      0      3   1.489870
     3      2      0      4   1.540683
     3      2      0      5   1.582575
     3      2      1      0   1.540458
     3      2      1      1   1.494549
     3      2      1      2   1.447410
     3      2      1      3   1.447520
     3      2      1      4   1.493230
     3      2      1      5   1.539415
     3      2      2      0   1.485825
     3      2      2      1   1.444978
     3      2      2      2   1.364252
     3      2      2      3   1.412929
     3      2      2      4   1.445038
     3      2      2      5   1.487288
     3      2      3      0   1.485280
     3      2      3      1   1.395223
     3      2      3      2   1.847067
     3      2      3      3   1.361879
     3      2      3      4   1.444616
     3      2      3      5   1.488046
     3      2      4      0   1.540537
     3      2      4      1   1.493748
     3      2      4      2   1.398924
     3      2      4      3   1.446905
     3      2      4      4   1.493372
     3      2      4      5   1.540330
     3      2      5      0   1.583318
     3      2      5      1   1.541159
     3      2      5      2   1.487993
     3      2      5      3   1.488458
     3      2      5      4   1.540612
     3      2      5      5   1.582707
     3      3      0      0   1.582682
     3      3      0      1   1.540904
     3      3      0      2   1.489880
     3      3      0      3   1.490490
     3      3      0      4   1.541420
     3      3      0      5   1.582624
     3      3      1      0   1.540252
     3      3      1      1   1.493998
     3      3      1      2   1.447816
     3      3      1      3   1.446895
     3      3      1      4   1.493368
     3      3      1      5   1.539270
     3      3      2      0   1.487026
     3      3      2      1   1.445102
     3      3      2      2   1.412914
     3      3      2      3   1.363624
     3      3      2      4   1.444571
     3      3      2      5   1.485808
     3      3      3      0   1.487875
     3      3      3      1   1.444738
     3      3      3      2   1.361879
     3      3      3      3   1.846888
     3      3      3      4   1.394903
     3      3      3      5   1.485162
     3      3      4      0   1.541101
     3      3      4      1   1.494078
     3      3      4      2   1.447041
     3      3      4      3   1.398526
     3      3      4      4   1.492753
     3      3      4      5   1.539444
     3      3      5      0   1.582804
     3      3      5      1   1.540799
     3      3      5      2   1.488439
     3      3      5      3   1.487679
     3      3      5      4   1.540643
     3      3      5      5   1.582896
     3      4      0      0   1.616854
     3      4      0      1   1.573744
     3      4      0      2   1.521782
     3      4      0      3   1.521781
     3      4      0      4   1.575058
     3      4      0      5   1.617023
     3      4      1      0   1.574327
     3      4      1      1   1.526593
     3      4      1      2   1.479427
     3      4      1      3   1.479135
     3      4      1      4   1.526288
     3      4      1      5   1.571400
     3      4      2      0   1.520532
     3      4      2      1   1.478857
     3      4      2      2   1.445006
     3      4      2      3   1.444549
     3      4      2      4   1.431931
     3      4      2      5   1.518051
     3      4      3      0   1.520642
     3      4      3      1   1.479564
     3      4      3      2   1.444616
     3      4      3      3   1.394903
     3      4      3      4   1.886545
     3      4      3      5   1.471526
     3      4      4      0   1.574847
     3      4      4      1   1.527623
     3      4      4      2   1.479107
     3      4      4      3   1.478557
     3      4      4      4   1.478348
     3      4      4      5   1.571467
     3      4      5      0   1.617022
     3      4      5      1   1.573120
     3      4      5      2   1.520850
     3      4      5      3   1.520728
     3      4      5      4   1.573512
     3      4      5      5   1.616160
     3      5      0      0   1.660563
     3      5      0      1   1.615629
     3      5      0      2   1.561206
     3      5      0      3   1.560171
     3      5      0      4   1.615134
     3      5      0      5   1.659660
     3      5      1      0   1.617648
     3      5      1      1   1.569837
     3      5      1      2   1.521616
     3      5      1      3   1.520572
     3      5      1      4   1.566719
     3      5      1      5   1.610439
     3      5      2      0   1.562213
     3      5      2      1   1.520873
     3      5      2      2   1.487250
     3      5      2      3   1.485779
     3      5      2      4   1.518040
     3      5      2      5   1.493813
     3      5      3      0   1.562344
     3      5      3      1   1.520950
     3      5      3      2   1.488046
     3      5      3      3   1.485162
     3      5      3      4   1.471526
     3      5      3      5   1.913200
     3      5      4      0   1.617374
     3      5      4      1   1.569980
     3      5      4      2   1.521714
     3      5      4      3   1.520429
     3      5      4      4   1.566635
     3      5      4      5   1.554104
     3      5      5      0   1.660690
     3      5      5      1   1.615605
     3      5      5      2   1.560073
     3      5      5      3   1.559054
     3      5      5      4   1.612808
     3      5      5      5   1.656230
     4      0      0      0   1.719559
     4      0      0      1   1.674421
     4      0      0      2   1.618077
     4      0      0      3   1.617790
     4      0      0      4   1.673378
     4      0      0      5   1.719200
     4      0      1      0   1.673229
     4      0      1      1   1.625324
     4      0      1      2   1.575451
     4      0      1      3   1.575452
     4      0      1      4   1.624459
     4      0      1      5   1.673598
     4      0      2      0   1.611373
     4      0      2      1   1.572732
     4      0      2      2   1.540365
     4      0      2      3   1.540174
     4      0      2      4   1.574267
     4      0      2      5   1.617594
     4      0      3      0   1.554396
     4      0      3      1   1.572707
     4      0      3      2   1.540537
     4      0      3      3   1.541101
     4      0      3      4   1.574847
     4      0      3      5   1.617374
     4      0      4      0   1.983554
     4      0      4      1   1.584429
     4      0      4      2   1.576037
     4      0      4      3   1.577073
     4      0      4      4   1.625501
     4      0      4      5   1.673659
     4      0      5      0   1.655390
     4      0      5      1   1.671791
     4      0      5      2   1.615376
     4      0      5      3   1.617332
     4      0      5      4   1.673791
     4      0      5      5   1.719521
     4      1      0      0   1.670801
     4      1      0      1   1.627281
     4      1      0      2   1.572910
     4      1      0      3   1.572520
     4      1      0      4   1.625771
     4      1      0      5   1.669713
     4      1      1      0   1.625318
     4      1      1      1   1.579647
     4      1      1      2   1.530510
     4      1      1      3   1.529065
     4      1      1      4   1.575890
     4      1      1      5   1.624367
     4      1      2      0   1.567473
     4      1      2      1   1.527431
     4      1      2      2   1.494446
     4      1      2      3   1.493913
     4      1      2      4   1.526528
     4      1      2      5   1.569776
     4      1      3      0   1.567584
     4      1      3      1   1.479279
     4      1      3      2   1.493748
     4      1      3      3   1.494078
     4      1      3      4   1.527623
     4      1      3      5   1.569980
     4      1      4      0   1.584429
     4      1      4      1   1.945721
     4      1      4      2   1.480765
     4      1      4      3   1.529450
     4      1      4      4   1.578582
     4      1      4      5   1.625460
     4      1      5      0   1.669472
     4      1      5      1   1.585390
     4      1      5      2   1.570399
     4      1      5      3   1.570058
     4      1      5      4   1.625315
     4      1      5      5   1.670330
     4      2      0      0   1.620000
     4      2      0      1   1.578318
     4      2      0      2   1.526053
     4      2      0      3   1.525811
     4      2      0      4   1.577313
     4      2      0      5   1.619388
     4      2      1      0   1.575455
     4      2      1      1   1.530519
     4      2      1      2   1.484620
     4      2      1      3   1.483605
     4      2      1      4   1.528465
     4      2      1      5   1.574763
     4      2      2      0   1.520774
     4      2      2      1   1.479611
     4      2      2      2   1.447316
     4      2      2      3   1.447742
     4      2      2      4   1.479375
     4      2      2      5   1.521568
     4      2      3      0   1.520771
     4      2      3      1   1.479234
     4      2      3      2   1.398924
     4      2      3      3   1.447041
     4      2      3      4   1.479107
     4      2      3      5   1.521714
     4      2      4      0   1.576037
     4      2      4      1   1.480765
     4      2      4      2   1.890270
     4      2      4      3   1.435812
     4      2      4      4   1.528901
     4      2      4      5   1.576473
     4      2      5      0   1.619263
     4      2      5      1   1.575835
     4      2      5      2   1.477530
     4      2      5      3   1.523299
     4      2      5      4   1.575353
     4      2      5      5   1.619710
     4      3      0      0   1.619347
     4      3      0      1   1.577373
     4      3      0      2   1.525619
     4      3      0      3   1.525545
     4      3      0      4   1.577548
     4      3      0      5   1.619317
     4      3      1      0   1.575467
     4      3      1      1   1.529086
     4      3      1      2   1.483616
     4      3      1      3   1.483904
     4      3      1      4   1.529173
     4      3      1      5   1.573957
     4      3      2      0   1.521135
     4      3      2      1   1.479267
     4      3      2      2   1.447443
     4      3      2      3   1.446830
     4      3      2      4   1.479095
     4      3      2      5   1.520537
     4      3      3      0   1.521375
     4      3      3      1   1.479075
     4      3      3      2   1.446905
