    X1     Y1     X2     Y2 <S(X1,Y1).S(X2,Y2)> (D=24k)
     0      4      0      5  -0.332304
     0      4      1      0  -0.001666
     0      4      1      1   0.010001
     0      4      1      2  -0.046973
     0      4      1      3   0.075427
     0      4      1      4  -0.201866
     0      4      1      5   0.112390
     0      4      2      0  -0.014329
     0      4      2      1   0.002960
     0      4      2      2   0.008509
     0      4      2      3  -0.037207
     0      4      2      4   0.053355
     0      4      2      5  -0.074321
     0      4      3      0   0.020546
     0      4      3      1  -0.015034
     0      4      3      2   0.008198
     0      4      3      3   0.001527
     0      4      3      4  -0.015599
     0      4      3      5   0.017964
     0      4      4      0  -0.026144
     0      4      4      1   0.019843
     0      4      4      2  -0.018946
     0      4      4      3   0.013998
     0      4      4      4  -0.007080
     0      4      4      5   0.000257
     0      4      5      0   0.031893
     0      4      5      1  -0.025771
     0      4      5      2   0.024876
     0      4      5      3  -0.021346
     0      4      5      4   0.011620
     0      4      5      5  -0.009021
     0      5      0      0   0.002250
     0      5      0      1   0.006921
     0      5      0      2  -0.032895
     0      5      0      3   0.077618
     0      5      0      4  -0.332304
     0      5      0      5   0.660375
     0      5      1      0  -0.007437
     0      5      1      1  -0.000587
     0      5      1      2   0.018877
     0      5      1      3  -0.085063
     0      5      1      4   0.109754
     0      5      1      5  -0.331126
     0      5      2      0   0.019590
     0      5      2      1  -0.017827
     0      5      2      2  -0.011323
     0      5      2      3   0.024217
     0      5      2      4  -0.082629
     0      5      2      5   0.074931
     0      5      3      0  -0.038739
     0      5      3      1   0.020519
     0      5      3      2  -0.018692
     0      5      3      3  -0.010073
     0      5      3      4   0.016588
     0      5      3      5  -0.030223
     0      5      4      0   0.032147
     0      5      4      1  -0.030876
     0      5      4      2   0.020675
     0      5      4      3  -0.018151
     0      5      4      4   0.001617
     0      5      4      5   0.004567
     0      5      5      0  -0.053210
     0      5      5      1   0.031971
     0      5      5      2  -0.036010
     0      5      5      3   0.019522
     0      5      5      4  -0.009019
     0      5      5      5   0.004045
     1      0      0      0  -0.331831
     1      0      0      1   0.112679
     1      0      0      2  -0.076669
     1      0      0      3   0.020089
     1      0      0      4  -0.001666
     1      0      0      5  -0.007437
     1      0      1      0   0.629665
     1      0      1      1  -0.204079
     1      0      1      2   0.055611
     1      0      1      3  -0.017679
     1      0      1      4  -0.005847
     1      0      1      5   0.010701
     1      0      2      0  -0.234308
     1      0      2      1   0.074568
     1      0      2      2  -0.038283
     1      0      2      3   0.002355
     1      0      2      4   0.013713
     1      0      2      5  -0.022422
     1      0      3      0   0.051802
     1      0      3      1  -0.043486
     1      0      3      2   0.007879
     1      0      3      3   0.007875
     1      0      3      4  -0.019514
     1      0      3      5   0.025966
     1      0      4      0  -0.016053
     1      0      4      1   0.007719
     1      0      4      2   0.004270
     1      0      4      3  -0.015032
     1      0      4      4   0.019689
     1      0      4      5  -0.027222
     1      0      5      0   0.004367
     1      0      5      1   0.000498
     1      0      5      2  -0.014049
     1      0      5      3   0.020131
     1      0      5      4  -0.026184
     1      0      5      5   0.032186
     1      1      0      0   0.110151
     1      1      0      1  -0.202676
     1      1      0      2   0.072894
     1      1      0      3  -0.050427
     1      1      0      4   0.010001
     1      1      0      5  -0.000587
     1      1      1      0  -0.204079
     1      1      1      1   0.605184
     1      1      1      2  -0.191300
     1      1      1      3   0.031328
     1      1      1      4  -0.005506
     1      1      1      5  -0.005913
     1      1      2      0   0.071905
     1      1      2      1  -0.186111
     1      1      2      2   0.045625
     1      1      2      3  -0.023106
     1      1      2      4  -0.010083
     1      1      2      5   0.013065
     1      1      3      0  -0.047219
     1      1      3      1   0.028121
     1      1      3      2  -0.020998
     1      1      3      3  -0.007186
     1      1      3      4   0.009899
     1      1      3      5  -0.021242
     1      1      4      0   0.007734
     1      1      4      1  -0.003433
     1      1      4      2  -0.010718
     1      1      4      3   0.010730
     1      1      4      4  -0.021893
     1      1      4      5   0.019803
     1      1      5      0   0.001596
     1      1      5      1  -0.007016
     1      1      5      2   0.013179
     1      1      5      3  -0.020661
     1      1      5      4   0.019871
     1      1      5      5  -0.030932
     1      2      0      0  -0.085207
     1      2      0      1   0.075663
     1      2      0      2  -0.179827
     1      2      0      3   0.056230
     1      2      0      4  -0.046973
     1      2      0      5   0.018877
     1      2      1      0   0.055611
     1      2      1      1  -0.191300
     1      2      1      2   0.586026
     1      2      1      3  -0.152122
     1      2      1      4   0.031183
     1      2      1      5  -0.017530
     1      2      2      0  -0.033717
     1      2      2      1   0.041599
     1      2      2      2  -0.150111
     1      2      2      3   0.035320
     1      2      2      4  -0.020002
     1      2      2      5   0.000921
     1      2      3      0   0.003540
     1      2      3      1  -0.018160
     1      2      3      2   0.010309
     1      2      3      3  -0.008380
     1      2      3      4  -0.007077
     1      2      3      5   0.007371
     1      2      4      0   0.004255
     1      2      4      1  -0.010701
     1      2      4      2   0.012306
     1      2      4      3  -0.013033
     1      2      4      4   0.010641
     1      2      4      5  -0.015168
     1      2      5      0  -0.017763
     1      2      5      1   0.013772
     1      2      5      2  -0.018033
     1      2      5      3   0.019739
     1      2      5      4  -0.018971
     1      2      5      5   0.020713
     1      3      0      0   0.018983
     1      3      0      1  -0.047019
     1      3      0      2   0.056209
     1      3      0      3  -0.179575
     1      3      0      4   0.075427
     1      3      0      5  -0.085063
     1      3      1      0  -0.017679
     1      3      1      1   0.031328
     1      3      1      2  -0.152122
     1      3      1      3   0.585904
     1      3      1      4  -0.190954
     1      3      1      5   0.055291
     1      3      2      0   0.001035
     1      3      2      1  -0.020161
     1      3      2      2   0.035386
     1      3      2      3  -0.149766
     1      3      2      4   0.041255
     1      3      2      5  -0.033377
     1      3      3      0   0.007453
     1      3      3      1  -0.007183
     1      3      3      2  -0.008421
     1      3      3      3   0.010348
     1      3      3      4  -0.018149
     1      3      3      5   0.003528
     1      3      4      0  -0.015020
     1      3      4      1   0.010717
     1      3      4      2  -0.013026
     1      3      4      3   0.012469
     1      3      4      4  -0.010960
     1      3      4      5   0.004087
     1      3      5      0   0.020476
     1      3      5      1  -0.018805
     1      3      5      2   0.019737
     1      3      5      3  -0.018207
     1      3      5      4   0.014014
     1      3      5      5  -0.018162
     1      4      0      0  -0.000650
     1      4      0      1   0.009967
     1      4      0      2  -0.050248
     1      4      0      3   0.072605
     1      4      0      4  -0.201866
     1      4      0      5   0.109754
     1      4      1      0  -0.005847
     1      4      1      1  -0.005506
     1      4      1      2   0.031183
     1      4      1      3  -0.190954
     1      4      1      4   0.604852
     1      4      1      5  -0.203808
     1      4      2      0   0.013105
     1      4      2      1  -0.010080
     1      4      2      2  -0.023061
     1      4      2      3   0.045330
     1      4      2      4  -0.185288
     1      4      2      5   0.071358
     1      4      3      0  -0.021341
     1      4      3      1   0.009914
     1      4      3      2  -0.007308
     1      4      3      3  -0.021173
     1      4      3      4   0.028451
     1      4      3      5  -0.047286
     1      4      4      0   0.019674
     1      4      4      1  -0.021858
     1      4      4      2   0.010634
     1      4      4      3  -0.010955
     1      4      4      4  -0.003521
     1      4      4      5   0.007713
     1      4      5      0  -0.030578
     1      4      5      1   0.019623
     1      4      5      2  -0.020718
     1      4      5      3   0.013318
     1      4      5      4  -0.007095
     1      4      5      5   0.001660
     1      5      0      0  -0.007467
     1      5      0      1  -0.001606
     1      5      0      2   0.019903
     1      5      0      3  -0.076469
     1      5      0      4   0.112390
     1      5      0      5  -0.331126
     1      5      1      0   0.010701
     1      5      1      1  -0.005913
     1      5      1      2  -0.017530
     1      5      1      3   0.055291
     1      5      1      4  -0.203808
     1      5      1      5   0.629396
     1      5      2      0  -0.022515
     1      5      2      1   0.013801
     1      5      2      2   0.002321
     1      5      2      3  -0.038084
     1      5      2      4   0.074122
     1      5      2      5  -0.232264
     1      5      3      0   0.026230
     1      5      3      1  -0.019652
     1      5      3      2   0.007977
     1      5      3      3   0.007755
     1      5      3      4  -0.044246
     1      5      3      5   0.052363
     1      5      4      0  -0.027186
     1      5      4      1   0.019772
     1      5      4      2  -0.015144
     1      5      4      3   0.004104
     1      5      4      4   0.007711
     1      5      4      5  -0.017518
     1      5      5      0   0.032042
     1      5      5      1  -0.026072
     1      5      5      2   0.020283
     1      5      5      3  -0.014401
     1      5      5      4   0.000292
     1      5      5      5   0.004546
     2      0      0      0   0.075895
     2      0      0      1  -0.074731
     2      0      0      2   0.016494
     2      0      0      3  -0.008972
     2      0      0      4  -0.014329
     2      0      0      5   0.019590
     2      0      1      0  -0.234308
     2      0      1      1   0.071905
     2      0      1      2  -0.033717
     2      0      1      3   0.001035
     2      0      1      4   0.013105
     2      0      1      5  -0.022515
     2      0      2      0   0.609311
     2      0      2      1  -0.182067
     2      0      2      2   0.027397
     2      0      2      3   0.005390
     2      0      2      4  -0.018607
     2      0      2      5   0.023614
     2      0      3      0  -0.238202
     2      0      3      1   0.054440
     2      0      3      2  -0.027946
     2      0      3      3  -0.012119
     2      0      3      4   0.020568
     2      0      3      5  -0.029625
     2      0      4      0   0.051795
     2      0      4      1  -0.047208
     2      0      4      2   0.003508
     2      0      4      3   0.007469
     2      0      4      4  -0.021362
     2      0      4      5   0.026259
     2      0      5      0  -0.031212
     2      0      5      1   0.017945
     2      0      5      2  -0.007993
     2      0      5      3  -0.022592
     2      0      5      4   0.020571
     2      0      5      5  -0.038785
     2      1      0      0  -0.083244
     2      1      0      1   0.053880
     2      1      0      2  -0.032785
     2      1      0      3   0.004223
     2      1      0      4   0.002960
     2      1      0      5  -0.017827
     2      1      1      0   0.074568
     2      1      1      1  -0.186111
     2      1      1      2   0.041599
     2      1      1      3  -0.020161
     2      1      1      4  -0.010080
     2      1      1      5   0.013801
     2      1      2      0  -0.182067
     2      1      2      1   0.585293
     2      1      2      2  -0.154783
     2      1      2      3   0.011582
     2      1      2      4   0.012158
     2      1      2      5  -0.018590
     2      1      3      0   0.054448
     2      1      3      1  -0.144699
     2      1      3      2   0.034524
     2      1      3      3  -0.009749
     2      1      3      4  -0.013065
     2      1      3      5   0.020525
     2      1      4      0  -0.043507
     2      1      4      1   0.028105
     2      1      4      2  -0.018138
     2      1      4      3  -0.007209
     2      1      4      4   0.009934
     2      1      4      5  -0.019671
     2      1      5      0   0.016524
     2      1      5      1  -0.015743
     2      1      5      2   0.000176
     2      1      5      3   0.007636
     2      1      5      4  -0.015056
     2      1      5      5   0.020548
     2      2      0      0   0.024397
     2      2      0      1  -0.037543
     2      2      0      2   0.026884
     2      2      0      3  -0.027424
     2      2      0      4   0.008509
     2      2      0      5  -0.011323
     2      2      1      0  -0.038283
     2      2      1      1   0.045625
     2      2      1      2  -0.150111
     2      2      1      3   0.035386
     2      2      1      4  -0.023061
     2      2      1      5   0.002321
     2      2      2      0   0.027397
     2      2      2      1  -0.154783
     2      2      2      2   0.572780
     2      2      2      3  -0.147014
     2      2      2      4   0.011583
     2      2      2      5   0.005374
     2      2      3      0  -0.027951
     2      2      3      1   0.034531
     2      2      3      2  -0.140088
     2      2      3      3   0.020785
     2      2      3      4  -0.009782
     2      2      3      5  -0.012042
     2      2      4      0   0.007866
     2      2      4      1  -0.020990
     2      2      4      2   0.010287
     2      2      4      3  -0.008408
     2      2      4      4  -0.007329
     2      2      4      5   0.007995
     2      2      5      0  -0.010302
     2      2      5      1   0.001543
     2      2      5      2   0.005479
     2      2      5      3  -0.011807
     2      2      5      4   0.008224
     2      2      5      5  -0.018725
     2      3      0      0  -0.011327
     2      3      0      1   0.008505
     2      3      0      2  -0.027430
     2      3      0      3   0.026687
     2      3      0      4  -0.037207
     2      3      0      5   0.024217
     2      3      1      0   0.002355
     2      3      1      1  -0.023106
     2      3      1      2   0.035320
     2      3      1      3  -0.149766
     2      3      1      4   0.045330
     2      3      1      5  -0.038084
     2      3      2      0   0.005390
     2      3      2      1   0.011582
     2      3      2      2  -0.147014
     2      3      2      3   0.572726
     2      3      2      4  -0.154286
     2      3      2      5   0.027267
     2      3      3      0  -0.012119
     2      3      3      1  -0.009752
     2      3      3      2   0.020788
     2      3      3      3  -0.140849
     2      3      3      4   0.034702
     2      3      3      5  -0.027860
     2      3      4      0   0.007879
     2      3      4      1  -0.007194
     2      3      4      2  -0.008371
     2      3      4      3   0.010332
     2      3      4      4  -0.021158
     2      3      4      5   0.007742
     2      3      5      0  -0.018601
     2      3      5      1   0.008064
     2      3      5      2  -0.011702
     2      3      5      3   0.005479
     2      3      5      4   0.001507
     2      3      5      5  -0.010045
     2      4      0      0  -0.017741
     2      4      0      1   0.002966
     2      4      0      2   0.004083
     2      4      0      3  -0.032568
     2      4      0      4   0.053355
     2      4      0      5  -0.082629
     2      4      1      0   0.013713
     2      4      1      1  -0.010083
     2      4      1      2  -0.020002
     2      4      1      3   0.041255
     2      4      1      4  -0.185288
     2      4      1      5   0.074122
     2      4      2      0  -0.018607
     2      4      2      1   0.012158
     2      4      2      2   0.011583
     2      4      2      3  -0.154286
     2      4      2      4   0.585180
     2      4      2      5  -0.180944
     2      4      3      0   0.020563
     2      4      3      1  -0.013059
     2      4      3      2  -0.009782
     2      4      3      3   0.034698
     2      4      3      4  -0.147033
     2      4      3      5   0.054726
     2      4      4      0  -0.019519
     2      4      4      1   0.009894
     2      4      4      2  -0.007083
     2      4      4      3  -0.018126
     2      4      4      4   0.028431
     2      4      4      5  -0.044247
     2      4      5      0   0.020287
     2      4      5      1  -0.014796
     2      4      5      2   0.007608
     2      4      5      3   0.000174
     2      4      5      4  -0.015564
     2      4      5      5   0.016561
     2      5      0      0   0.019406
     2      5      0      1  -0.014315
     2      5      0      2  -0.008923
     2      5      0      3   0.016244
     2      5      0      4  -0.074321
     2      5      0      5   0.074931
     2      5      1      0  -0.022422
     2      5      1      1   0.013065
     2      5      1      2   0.000921
     2      5      1      3  -0.033377
     2      5      1      4   0.071358
     2      5      1      5  -0.232264
     2      5      2      0   0.023614
     2      5      2      1  -0.018590
     2      5      2      2   0.005374
     2      5      2      3   0.027267
     2      5      2      4  -0.180944
     2      5      2      5   0.609212
     2      5      3      0  -0.029623
     2      5      3      1   0.020519
     2      5      3      2  -0.012045
     2      5      3      3  -0.027858
     2      5      3      4   0.054713
     2      5      3      5  -0.243109
     2      5      4      0   0.025966
     2      5      4      1  -0.021242
     2      5      4      2   0.007368
     2      5      4      3   0.003510
     2      5      4      4  -0.047230
     2      5      4      5   0.052341
     2      5      5      0  -0.038075
     2      5      5      1   0.020374
     2      5      5      2  -0.022065
     2      5      5      3  -0.007550
     2      5      5      4   0.017923
     2      5      5      5  -0.030153
     3      0      0      0  -0.031254
     3      0      0      1   0.017981
     3      0      0      2  -0.008030
     3      0      0      3  -0.022553
     3      0      0      4   0.020546
     3      0      0      5  -0.038739
     3      0      1      0   0.051802
     3      0      1      1  -0.047219
     3      0      1      2   0.003540
     3      0      1      3   0.007453
     3      0      1      4  -0.021341
     3      0      1      5   0.026230
     3      0      2      0  -0.238202
     3      0      2      1   0.054448
     3      0      2      2  -0.027951
     3      0      2      3  -0.012119
     3      0      2      4   0.020563
     3      0      2      5  -0.029623
     3      0      3      0   0.609339
     3      0      3      1  -0.182042
     3      0      3      2   0.027394
     3      0      3      3   0.005393
     3      0      3      4  -0.018614
     3      0      3      5   0.023616
     3      0      4      0  -0.234333
     3      0      4      1   0.071876
     3      0      4      2  -0.033696
     3      0      4      3   0.001012
     3      0      4      4   0.013122
     3      0      4      5  -0.022535
     3      0      5      0   0.075856
     3      0      5      1  -0.074683
     3      0      5      2   0.016455
     3      0      5      3  -0.008945
     3      0      5      4  -0.014355
     3      0      5      5   0.019609
     3      1      0      0   0.016557
     3      1      0      1  -0.015794
     3      1      0      2   0.000213
     3      1      0      3   0.007600
     3      1      0      4  -0.015034
     3      1      0      5   0.020519
     3      1      1      0  -0.043486
     3      1      1      1   0.028121
     3      1      1      2  -0.018160
     3      1      1      3  -0.007183
     3      1      1      4   0.009914
     3      1      1      5  -0.019652
     3      1      2      0   0.054440
     3      1      2      1  -0.144699
     3      1      2      2   0.034531
     3      1      2      3  -0.009752
     3      1      2      4  -0.013059
     3      1      2      5   0.020519
     3      1      3      0  -0.182042
     3      1      3      1   0.585313
     3      1      3      2  -0.154774
     3      1      3      3   0.011580
     3      1      3      4   0.012163
     3      1      3      5  -0.018596
     3      1      4      0   0.074556
     3      1      4      1  -0.186115
     3      1      4      2   0.041572
     3      1      4      3  -0.020143
     3      1      4      4  -0.010103
     3      1      4      5   0.013821
     3      1      5      0  -0.083231
     3      1      5      1   0.053847
     3      1      5      2  -0.032755
     3      1      5      3   0.004187
     3      1      5      4   0.002982
     3      1      5      5  -0.017859
     3      2      0      0  -0.010319
     3      2      0      1   0.001570
     3      2      0      2   0.005444
     3      2      0      3  -0.011778
     3      2      0      4   0.008198
     3      2      0      5  -0.018692
     3      2      1      0   0.007879
     3      2      1      1  -0.020998
     3      2      1      2   0.010309
     3      2      1      3  -0.008421
     3      2      1      4  -0.007308
     3      2      1      5   0.007977
     3      2      2      0  -0.027946
     3      2      2      1   0.034524
     3      2      2      2  -0.140088
     3      2      2      3   0.020788
     3      2      2      4  -0.009782
     3      2      2      5  -0.012045
     3      2      3      0   0.027394
     3      2      3      1  -0.154774
     3      2      3      2   0.572787
     3      2      3      3  -0.147000
     3      2      3      4   0.011571
     3      2      3      5   0.005382
     3      2      4      0  -0.038277
     3      2      4      1   0.045603
     3      2      4      2  -0.150099
     3      2      4      3   0.035364
     3      2      4      4  -0.023042
     3      2      4      5   0.002300
     3      2      5      0   0.024374
     3      2      5      1  -0.037525
     3      2      5      2   0.026850
     3      2      5      3  -0.027396
     3      2      5      4   0.008479
     3      2      5      5  -0.011304
     3      3      0      0  -0.018565
     3      3      0      1   0.008045
     3      3      0      2  -0.011673
     3      3      0      3   0.005453
     3      3      0      4   0.001527
     3      3      0      5  -0.010073
     3      3      1      0   0.007875
     3      3      1      1  -0.007186
     3      3      1      2  -0.008380
     3      3      1      3   0.010348
     3      3      1      4  -0.021173
     3      3      1      5   0.007755
     3      3      2      0  -0.012119
     3      3      2      1  -0.009749
     3      3      2      2   0.020785
     3      3      2      3  -0.140849
     3      3      2      4   0.034698
     3      3      2      5  -0.027858
     3      3      3      0   0.005393
     3      3      3      1   0.011580
     3      3      3      2  -0.147000
     3      3      3      3   0.572721
     3      3      3      4  -0.154266
     3      3      3      5   0.027251
     3      3      4      0   0.002341
     3      3      4      1  -0.023097
     3      3      4      2   0.035301
     3      3      4      3  -0.149736
     3      3      4      4   0.045302
     3      3      4      5  -0.038068
     3      3      5      0  -0.011309
     3      3      5      1   0.008478
     3      3      5      2  -0.027409
     3      3      5      3   0.026657
     3      3      5      4  -0.037184
     3      3      5      5   0.024186
     3      4      0      0   0.020263
     3      4      0      1  -0.014774
     3      4      0      2   0.007590
     3      4      0      3   0.000200
     3      4      0      4  -0.015599
     3      4      0      5   0.016588
     3      4      1      0  -0.019514
     3      4      1      1   0.009899
     3      4      1      2  -0.007077
     3      4      1      3  -0.018149
     3      4      1      4   0.028451
     3      4      1      5  -0.044246
     3      4      2      0   0.020568
     3      4      2      1  -0.013065
     3      4      2      2  -0.009782
     3      4      2      3   0.034702
     3      4      2      4  -0.147033
     3      4      2      5   0.054713
     3      4      3      0  -0.018614
     3      4      3      1   0.012163
     3      4      3      2   0.011571
     3      4      3      3  -0.154266
     3      4      3      4   0.585158
     3      4      3      5  -0.180917
     3      4      4      0   0.013726
     3      4      4      1  -0.010101
     3      4      4      2  -0.019990
     3      4      4      3   0.041222
     3      4      4      4  -0.185228
     3      4      4      5   0.074102
     3      4      5      0  -0.017768
     3      4      5      1   0.002981
     3      4      5      2   0.004054
     3      4      5      3  -0.032541
     3      4      5      4   0.053316
     3      4      5      5  -0.082604
     3      5      0      0  -0.038034
     3      5      0      1   0.020364
     3      5      0      2  -0.022049
     3      5      0      3  -0.007579
     3      5      0      4   0.017964
     3      5      0      5  -0.030223
     3      5      1      0   0.025966
     3      5      1      1  -0.021242
     3      5      1      2   0.007371
     3      5      1      3   0.003528
     3      5      1      4  -0.047286
     3      5      1      5   0.052363
     3      5      2      0  -0.029625
     3      5      2      1   0.020525
     3      5      2      2  -0.012042
     3      5      2      3  -0.027860
     3      5      2      4   0.054726
     3      5      2      5  -0.243109
     3      5      3      0   0.023616
     3      5      3      1  -0.018596
     3      5      3      2   0.005382
     3      5      3      3   0.027251
     3      5      3      4  -0.180917
     3      5      3      5   0.609185
     3      5      4      0  -0.022433
     3      5      4      1   0.013074
     3      5      4      2   0.000905
     3      5      4      3  -0.033355
     3      5      4      4   0.071312
     3      5      4      5  -0.232175
     3      5      5      0   0.019424
     3      5      5      1  -0.014337
     3      5      5      2  -0.008905
     3      5      5      3   0.016208
     3      5      5      4  -0.074282
     3      5      5      5   0.074882
     4      0      0      0   0.004383
     4      0      0      1   0.000475
     4      0      0      2  -0.014011
     4      0      0      3   0.020101
     4      0      0      4  -0.026144
     4      0      0      5   0.032147
     4      0      1      0  -0.016053
     4      0      1      1   0.007734
     4      0      1      2   0.004255
     4      0      1      3  -0.015020
     4      0      1      4   0.019674
     4      0      1      5  -0.027186
     4      0      2      0   0.051795
     4      0      2      1  -0.043507
     4      0      2      2   0.007866
     4      0      2      3   0.007879
     4      0      2      4  -0.019519
     4      0      2      5   0.025966
     4      0      3      0  -0.234333
     4      0      3      1   0.074556
     4      0      3      2  -0.038277
     4      0      3      3   0.002341
     4      0      3      4   0.013726
     4      0      3      5  -0.022433
     4      0      4      0   0.629625
     4      0      4      1  -0.204012
     4      0      4      2   0.055561
     4      0      4      3  -0.017645
     4      0      4      4  -0.005876
     4      0      4      5   0.010719
     4      0      5      0  -0.331724
     4      0      5      1   0.112612
     4      0      5      2  -0.076615
     4      0      5      3   0.020046
     4      0      5      4  -0.001642
     4      0      5      5  -0.007464
     4      1      0      0   0.001586
     4      1      0      1  -0.006991
     4      1      0      2   0.013148
     4      1      0      3  -0.020624
     4      1      0      4   0.019843
     4      1      0      5  -0.030876
     4      1      1      0   0.007719
     4      1      1      1  -0.003433
     4      1      1      2  -0.010701
     4      1      1      3   0.010717
     4      1      1      4  -0.021858
     4      1      1      5   0.019772
     4      1      2      0  -0.047208
     4      1      2      1   0.028105
     4      1      2      2  -0.020990
     4      1      2      3  -0.007194
     4      1      2      4   0.009894
     4      1      2      5  -0.021242
     4      1      3      0   0.071876
     4      1      3      1  -0.186115
     4      1      3      2   0.045603
     4      1      3      3  -0.023097
     4      1      3      4  -0.010101
     4      1      3      5   0.013074
     4      1      4      0  -0.204012
     4      1      4      1   0.605144
     4      1      4      2  -0.191233
     4      1      4      3   0.031287
     4      1      4      4  -0.005479
     4      1      4      5  -0.005939
     4      1      5      0   0.110087
     4      1      5      1  -0.202613
     4      1      5      2   0.072834
     4      1      5      3  -0.050385
     4      1      5      4   0.009968
     4      1      5      5  -0.000566
     4      2      0      0  -0.017736
     4      2      0      1   0.013756
     4      2      0      2  -0.018015
     4      2      0      3   0.019718
     4      2      0      4  -0.018946
     4      2      0      5   0.020675
     4      2      1      0   0.004270
     4      2      1      1  -0.010718
     4      2      1      2   0.012306
     4      2      1      3  -0.013026
     4      2      1      4   0.010634
     4      2      1      5  -0.015144
     4      2      2      0   0.003508
     4      2      2      1  -0.018138
     4      2      2      2   0.010287
     4      2      2      3  -0.008371
     4      2      2      4  -0.007083
     4      2      2      5   0.007368
     4      2      3      0  -0.033696
     4      2      3      1   0.041572
     4      2      3      2  -0.150099
     4      2      3      3   0.035301
     4      2      3      4  -0.019990
