    X1     Y1     X2     Y2 <S(X1,Y1).S(X2,Y2)> (D=32k)
     0      1      8      1  -0.014278
     0      1      8      2   0.013961
     0      1      8      3  -0.013869
     0      1      9      0  -0.016371
     0      1      9      1   0.017261
     0      1      9      2  -0.017454
     0      1      9      3   0.015921
     0      1     10      0   0.017600
     0      1     10      1  -0.018127
     0      1     10      2   0.018003
     0      1     10      3  -0.017754
     0      1     11      0  -0.017294
     0      1     11      1   0.017288
     0      1     11      2  -0.017361
     0      1     11      3   0.017055
     0      1     12      0   0.015959
     0      1     12      1  -0.015909
     0      1     12      2   0.015827
     0      1     12      3  -0.016009
     0      1     13      0  -0.014685
     0      1     13      1   0.014343
     0      1     13      2  -0.014372
     0      1     13      3   0.014551
     0      1     14      0   0.012242
     0      1     14      1  -0.012990
     0      1     14      2   0.012939
     0      1     14      3  -0.012248
     0      1     15      0  -0.012315
     0      1     15      1   0.011588
     0      1     15      2  -0.011604
     0      1     15      3   0.012215
     0      2      0      0   0.144318
     0      2      0      1  -0.286400
     0      2      0      2   0.676112
     0      2      0      3  -0.387588
     0      2      1      0  -0.133047
     0      2      1      1   0.150418
     0      2      1      2  -0.282211
     0      2      1      3   0.169205
     0      2      2      0   0.096806
     0      2      2      1  -0.115019
     0      2      2      2   0.122233
     0      2      2      3  -0.138772
     0      2      3      0  -0.071581
     0      2      3      1   0.073404
     0      2      3      2  -0.081423
     0      2      3      3   0.077172
     0      2      4      0   0.043159
     0      2      4      1  -0.047842
     0      2      4      2   0.047425
     0      2      4      3  -0.049100
     0      2      5      0  -0.020992
     0      2      5      1   0.021675
     0      2      5      2  -0.022835
     0      2      5      3   0.020329
     0      2      6      0   0.004001
     0      2      6      1  -0.006110
     0      2      6      2   0.005005
     0      2      6      3  -0.004745
     0      2      7      0   0.006355
     0      2      7      1  -0.007035
     0      2      7      2   0.006757
     0      2      7      3  -0.007206
     0      2      8      0  -0.013878
     0      2      8      1   0.013963
     0      2      8      2  -0.014277
     0      2      8      3   0.013491
     0      2      9      0   0.015912
     0      2      9      1  -0.017451
     0      2      9      2   0.017266
     0      2      9      3  -0.016391
     0      2     10      0  -0.017776
     0      2     10      1   0.018007
     0      2     10      2  -0.018128
     0      2     10      3   0.017586
     0      2     11      0   0.017045
     0      2     11      1  -0.017362
     0      2     11      2   0.017290
     0      2     11      3  -0.017308
     0      2     12      0  -0.016014
     0      2     12      1   0.015827
     0      2     12      2  -0.015913
     0      2     12      3   0.015958
     0      2     13      0   0.014552
     0      2     13      1  -0.014375
     0      2     13      2   0.014345
     0      2     13      3  -0.014688
     0      2     14      0  -0.012246
     0      2     14      1   0.012941
     0      2     14      2  -0.012992
     0      2     14      3   0.012246
     0      2     15      0   0.012222
     0      2     15      1  -0.011604
     0      2     15      2   0.011591
     0      2     15      3  -0.012312
     0      3      0      0  -0.134689
     0      3      0      1   0.144317
     0      3      0      2  -0.387588
     0      3      0      3   0.691857
     0      3      1      0   0.105096
     0      3      1      1  -0.151606
     0      3      1      2   0.172109
     0      3      1      3  -0.381010
     0      3      2      0  -0.099157
     0      3      2      1   0.101665
     0      3      2      2  -0.145678
     0      3      2      3   0.138477
     0      3      3      0   0.063429
     0      3      3      1  -0.078510
     0      3      3      2   0.080529
     0      3      3      3  -0.092987
     0      3      4      0  -0.047391
     0      3      4      1   0.046172
     0      3      4      2  -0.052658
     0      3      4      3   0.048807
     0      3      5      0   0.017394
     0      3      5      1  -0.023930
     0      3      5      2   0.022095
     0      3      5      3  -0.023478
     0      3      6      0  -0.005986
     0      3      6      1   0.004976
     0      3      6      2  -0.005446
     0      3      6      3   0.003086
     0      3      7      0  -0.008521
     0      3      7      1   0.006703
     0      3      7      2  -0.008282
     0      3      7      3   0.007143
     0      3      8      0   0.013593
     0      3      8      1  -0.015566
     0      3      8      2   0.015065
     0      3      8      3  -0.015630
     0      3      9      0  -0.017463
     0      3      9      1   0.018166
     0      3      9      2  -0.018835
     0      3      9      3   0.017173
     0      3     10      0   0.018294
     0      3     10      1  -0.019391
     0      3     10      2   0.019084
     0      3     10      3  -0.019416
     0      3     11      0  -0.018367
     0      3     11      1   0.018279
     0      3     11      2  -0.018508
     0      3     11      3   0.018123
     0      3     12      0   0.016716
     0      3     12      1  -0.016883
     0      3     12      2   0.016743
     0      3     12      3  -0.017202
     0      3     13      0  -0.015604
     0      3     13      1   0.015138
     0      3     13      2  -0.015267
     0      3     13      3   0.015344
     0      3     14      0   0.012907
     0      3     14      1  -0.013768
     0      3     14      2   0.013658
     0      3     14      3  -0.013004
     0      3     15      0  -0.013080
     0      3     15      1   0.012215
     0      3     15      2  -0.012312
     0      3     15      3   0.012857
     1      0      0      0  -0.381001
     1      0      0      1   0.169204
     1      0      0      2  -0.133047
     1      0      0      3   0.105096
     1      0      1      0   0.670894
     1      0      1      1  -0.267725
     1      0      1      2   0.124300
     1      0      1      3  -0.098734
     1      0      2      0  -0.293146
     1      0      2      1   0.138067
     1      0      2      2  -0.108546
     1      0      2      3   0.084505
     1      0      3      0   0.104055
     1      0      3      1  -0.101587
     1      0      3      2   0.073730
     1      0      3      3  -0.065535
     1      0      4      0  -0.060817
     1      0      4      1   0.055006
     1      0      4      2  -0.051338
     1      0      4      3   0.042406
     1      0      5      0   0.025912
     1      0      5      1  -0.027233
     1      0      5      2   0.024262
     1      0      5      3  -0.022505
     1      0      6      0  -0.007110
     1      0      6      1   0.006961
     1      0      6      2  -0.008152
     1      0      6      3   0.004918
     1      0      7      0  -0.005891
     1      0      7      1   0.005743
     1      0      7      2  -0.005628
     1      0      7      3   0.005210
     1      0      8      0   0.013161
     1      0      8      1  -0.013923
     1      0      8      2   0.013387
     1      0      8      3  -0.013282
     1      0      9      0  -0.016464
     1      0      9      1   0.017349
     1      0      9      2  -0.017394
     1      0      9      3   0.015673
     1      0     10      0   0.018081
     1      0     10      1  -0.018495
     1      0     10      2   0.018358
     1      0     10      3  -0.017935
     1      0     11      0  -0.017917
     1      0     11      1   0.017858
     1      0     11      2  -0.017919
     1      0     11      3   0.017519
     1      0     12      0   0.016712
     1      0     12      1  -0.016596
     1      0     12      2   0.016509
     1      0     12      3  -0.016644
     1      0     13      0  -0.015421
     1      0     13      1   0.015059
     1      0     13      2  -0.015088
     1      0     13      3   0.015275
     1      0     14      0   0.012912
     1      0     14      1  -0.013687
     1      0     14      2   0.013639
     1      0     14      3  -0.012900
     1      0     15      0  -0.013006
     1      0     15      1   0.012243
     1      0     15      2  -0.012247
     1      0     15      3   0.012908
     1      1      0      0   0.172108
     1      1      0      1  -0.282209
     1      1      0      2   0.150418
     1      1      0      3  -0.151606
     1      1      1      0  -0.267725
     1      1      1      1   0.659057
     1      1      1      2  -0.263209
     1      1      1      3   0.124301
     1      1      2      0   0.140910
     1      1      2      1  -0.250935
     1      1      2      2   0.129639
     1      1      2      3  -0.116405
     1      1      3      0  -0.105869
     1      1      3      1   0.098057
     1      1      3      2  -0.096078
     1      1      3      3   0.076163
     1      1      4      0   0.056252
     1      1      4      1  -0.060326
     1      1      4      2   0.054876
     1      1      4      3  -0.054536
     1      1      5      0  -0.027652
     1      1      5      1   0.027476
     1      1      5      2  -0.028797
     1      1      5      3   0.024057
     1      1      6      0   0.006324
     1      1      6      1  -0.008276
     1      1      6      2   0.007583
     1      1      6      3  -0.008258
     1      1      7      0   0.005710
     1      1      7      1  -0.006280
     1      1      7      2   0.005190
     1      1      7      3  -0.006043
     1      1      8      0  -0.014345
     1      1      8      1   0.014371
     1      1      8      2  -0.014695
     1      1      8      3   0.013170
     1      1      9      0   0.016965
     1      1      9      1  -0.018567
     1      1      9      2   0.018131
     1      1      9      3  -0.017099
     1      1     10      0  -0.019331
     1      1     10      1   0.019414
     1      1     10      2  -0.019582
     1      1     10      3   0.018722
     1      1     11      0   0.018651
     1      1     11      1  -0.019014
     1      1     11      2   0.018876
     1      1     11      3  -0.018801
     1      1     12      0  -0.017772
     1      1     12      1   0.017483
     1      1     12      2  -0.017558
     1      1     12      3   0.017522
     1      1     13      0   0.016170
     1      1     13      1  -0.015995
     1      1     13      2   0.015927
     1      1     13      3  -0.016307
     1      1     14      0  -0.013687
     1      1     14      1   0.014439
     1      1     14      2  -0.014494
     1      1     14      3   0.013643
     1      1     15      0   0.013666
     1      1     15      1  -0.012992
     1      1     15      2   0.012942
     1      1     15      3  -0.013769
     1      2      0      0  -0.151605
     1      2      0      1   0.150418
     1      2      0      2  -0.282211
     1      2      0      3   0.172109
     1      2      1      0   0.124300
     1      2      1      1  -0.263209
     1      2      1      2   0.659058
     1      2      1      3  -0.267728
     1      2      2      0  -0.116410
     1      2      2      1   0.129641
     1      2      2      2  -0.250933
     1      2      2      3   0.140908
     1      2      3      0   0.076165
     1      2      3      1  -0.096079
     1      2      3      2   0.098058
     1      2      3      3  -0.105871
     1      2      4      0  -0.054532
     1      2      4      1   0.054876
     1      2      4      2  -0.060334
     1      2      4      3   0.056249
     1      2      5      0   0.024061
     1      2      5      1  -0.028806
     1      2      5      2   0.027474
     1      2      5      3  -0.027646
     1      2      6      0  -0.008285
     1      2      6      1   0.007589
     1      2      6      2  -0.008280
     1      2      6      3   0.006329
     1      2      7      0  -0.006032
     1      2      7      1   0.005178
     1      2      7      2  -0.006283
     1      2      7      3   0.005686
     1      2      8      0   0.013156
     1      2      8      1  -0.014693
     1      2      8      2   0.014367
     1      2      8      3  -0.014331
     1      2      9      0  -0.017077
     1      2      9      1   0.018123
     1      2      9      2  -0.018570
     1      2      9      3   0.016972
     1      2     10      0   0.018735
     1      2     10      1  -0.019584
     1      2     10      2   0.019411
     1      2     10      3  -0.019308
     1      2     11      0  -0.018786
     1      2     11      1   0.018875
     1      2     11      2  -0.019013
     1      2     11      3   0.018662
     1      2     12      0   0.017523
     1      2     12      1  -0.017555
     1      2     12      2   0.017484
     1      2     12      3  -0.017768
     1      2     13      0  -0.016306
     1      2     13      1   0.015927
     1      2     13      2  -0.015994
     1      2     13      3   0.016170
     1      2     14      0   0.013639
     1      2     14      1  -0.014494
     1      2     14      2   0.014437
     1      2     14      3  -0.013690
     1      2     15      0  -0.013775
     1      2     15      1   0.012940
     1      2     15      2  -0.012993
     1      2     15      3   0.013659
     1      3      0      0   0.105096
     1      3      0      1  -0.133048
     1      3      0      2   0.169205
     1      3      0      3  -0.381010
     1      3      1      0  -0.098734
     1      3      1      1   0.124301
     1      3      1      2  -0.267728
     1      3      1      3   0.670895
     1      3      2      0   0.084509
     1      3      2      1  -0.108548
     1      3      2      2   0.138067
     1      3      2      3  -0.293138
     1      3      3      0  -0.065535
     1      3      3      1   0.073730
     1      3      3      2  -0.101587
     1      3      3      3   0.104060
     1      3      4      0   0.042409
     1      3      4      1  -0.051339
     1      3      4      2   0.055005
     1      3      4      3  -0.060838
     1      3      5      0  -0.022503
     1      3      5      1   0.024270
     1      3      5      2  -0.027207
     1      3      5      3   0.025897
     1      3      6      0   0.004935
     1      3      6      1  -0.008147
     1      3      6      2   0.006968
     1      3      6      3  -0.007078
     1      3      7      0   0.005231
     1      3      7      1  -0.005628
     1      3      7      2   0.005744
     1      3      7      3  -0.005892
     1      3      8      0  -0.013293
     1      3      8      1   0.013390
     1      3      8      2  -0.013922
     1      3      8      3   0.013160
     1      3      9      0   0.015670
     1      3      9      1  -0.017393
     1      3      9      2   0.017354
     1      3      9      3  -0.016484
     1      3     10      0  -0.017960
     1      3     10      1   0.018364
     1      3     10      2  -0.018498
     1      3     10      3   0.018067
     1      3     11      0   0.017511
     1      3     11      1  -0.017923
     1      3     11      2   0.017861
     1      3     11      3  -0.017935
     1      3     12      0  -0.016651
     1      3     12      1   0.016511
     1      3     12      2  -0.016602
     1      3     12      3   0.016712
     1      3     13      0   0.015277
     1      3     13      1  -0.015092
     1      3     13      2   0.015062
     1      3     13      3  -0.015426
     1      3     14      0  -0.012900
     1      3     14      1   0.013642
     1      3     14      2  -0.013690
     1      3     14      3   0.012918
     1      3     15      0   0.012916
     1      3     15      1  -0.012248
     1      3     15      2   0.012247
     1      3     15      3  -0.013005
     2      0      0      0   0.138477
     2      0      0      1  -0.138778
     2      0      0      2   0.096806
     2      0      0      3  -0.099157
     2      0      1      0  -0.293146
     2      0      1      1   0.140910
     2      0      1      2  -0.116410
     2      0      1      3   0.084509
     2      0      2      0   0.658556
     2      0      2      1  -0.262193
     2      0      2      2   0.104024
     2      0      2      3  -0.084833
     2      0      3      0  -0.288840
     2      0      3      1   0.118960
     2      0      3      2  -0.093045
     2      0      3      3   0.063514
     2      0      4      0   0.090895
     2      0      4      1  -0.090273
     2      0      4      2   0.057175
     2      0      4      3  -0.051807
     2      0      5      0  -0.045288
     2      0      5      1   0.037927
     2      0      5      2  -0.035601
     2      0      5      3   0.023142
     2      0      6      0   0.013961
     2      0      6      1  -0.015491
     2      0      6      2   0.012407
     2      0      6      3  -0.012648
     2      0      7      0   0.001502
     2      0      7      1  -0.003128
     2      0      7      2   0.001838
     2      0      7      3  -0.005743
     2      0      8      0  -0.012953
     2      0      8      1   0.012731
     2      0      8      2  -0.013264
     2      0      8      3   0.011091
     2      0      9      0   0.016540
     2      0      9      1  -0.018509
     2      0      9      2   0.017792
     2      0      9      3  -0.017179
     2      0     10      0  -0.020475
     2      0     10      1   0.020129
     2      0     10      2  -0.020616
     2      0     10      3   0.018998
     2      0     11      0   0.019945
     2      0     11      1  -0.020426
     2      0     11      2   0.020159
     2      0     11      3  -0.020135
     2      0     12      0  -0.019789
     2      0     12      1   0.019152
     2      0     12      2  -0.019332
     2      0     12      3   0.019039
     2      0     13      0   0.017934
     2      0     13      1  -0.017845
     2      0     13      2   0.017693
     2      0     13      3  -0.018233
     2      0     14      0  -0.015423
     2      0     14      1   0.016172
     2      0     14      2  -0.016308
     2      0     14      3   0.015279
     2      0     15      0   0.015351
     2      0     15      1  -0.014688
     2      0     15      2   0.014555
     2      0     15      3  -0.015607
     2      1      0      0  -0.145677
     2      1      0      1   0.122234
     2      1      0      2  -0.115019
     2      1      0      3   0.101665
     2      1      1      0   0.138067
     2      1      1      1  -0.250935
     2      1      1      2   0.129641
     2      1      1      3  -0.108548
     2      1      2      0  -0.262193
     2      1      2      1   0.643890
     2      1      2      2  -0.228812
     2      1      2      3   0.104023
     2      1      3      0   0.119383
     2      1      3      1  -0.223984
     2      1      3      2   0.106870
     2      1      3      3  -0.090114
     2      1      4      0  -0.089366
     2      1      4      1   0.079525
     2      1      4      2  -0.074290
     2      1      4      3   0.056128
     2      1      5      0   0.036850
     2      1      5      1  -0.040139
     2      1      5      2   0.035620
     2      1      5      3  -0.034192
     2      1      6      0  -0.014691
     2      1      6      1   0.013323
     2      1      6      2  -0.014755
     2      1      6      3   0.011432
     2      1      7      0  -0.002779
     2      1      7      1   0.002461
     2      1      7      2  -0.003484
     2      1      7      3   0.001888
     2      1      8      0   0.011958
     2      1      8      1  -0.012990
     2      1      8      2   0.012216
     2      1      8      3  -0.012426
     2      1      9      0  -0.016797
     2      1      9      1   0.017919
     2      1      9      2  -0.018307
     2      1      9      3   0.016095
     2      1     10      0   0.019343
     2      1     10      1  -0.020059
     2      1     10      2   0.019958
     2      1     10      3  -0.019681
     2      1     11      0  -0.019868
     2      1     11      1   0.019930
     2      1     11      2  -0.020115
     2      1     11      3   0.019536
     2      1     12      0   0.018979
     2      1     12      1  -0.018985
     2      1     12      2   0.018893
     2      1     12      3  -0.019115
     2      1     13      0  -0.017846
     2      1     13      1   0.017422
     2      1     13      2  -0.017509
     2      1     13      3   0.017695
     2      1     14      0   0.015062
     2      1     14      1  -0.015998
     2      1     14      2   0.015930
     2      1     14      3  -0.015095
     2      1     15      0  -0.015277
     2      1     15      1   0.014347
     2      1     15      2  -0.014378
     2      1     15      3   0.015142
     2      2      0      0   0.101662
     2      2      0      1  -0.115017
     2      2      0      2   0.122233
     2      2      0      3  -0.145678
     2      2      1      0  -0.108546
     2      2      1      1   0.129639
     2      2      1      2  -0.250933
     2      2      1      3   0.138067
     2      2      2      0   0.104024
     2      2      2      1  -0.228812
     2      2      2      2   0.643889
     2      2      2      3  -0.262190
     2      2      3      0  -0.090113
     2      2      3      1   0.106869
     2      2      3      2  -0.223987
     2      2      3      3   0.119380
     2      2      4      0   0.056127
     2      2      4      1  -0.074283
     2      2      4      2   0.079521
     2      2      4      3  -0.089369
     2      2      5      0  -0.034216
     2      2      5      1   0.035620
     2      2      5      2  -0.040116
     2      2      5      3   0.036847
     2      2      6      0   0.011434
     2      2      6      1  -0.014729
     2      2      6      2   0.013323
     2      2      6      3  -0.014705
     2      2      7      0   0.001903
     2      2      7      1  -0.003491
     2      2      7      2   0.002471
     2      2      7      3  -0.002795
     2      2      8      0  -0.012433
     2      2      8      1   0.012240
     2      2      8      2  -0.012984
     2      2      8      3   0.011977
     2      2      9      0   0.016098
     2      2      9      1  -0.018306
     2      2      9      2   0.017926
     2      2      9      3  -0.016820
     2      2     10      0  -0.019702
     2      2     10      1   0.019966
     2      2     10      2  -0.020058
     2      2     10      3   0.019331
     2      2     11      0   0.019527
     2      2     11      1  -0.020114
     2      2     11      2   0.019930
     2      2     11      3  -0.019884
     2      2     12      0  -0.019118
     2      2     12      1   0.018891
     2      2     12      2  -0.018987
     2      2     12      3   0.018976
     2      2     13      0   0.017694
     2      2     13      1  -0.017509
     2      2     13      2   0.017421
     2      2     13      3  -0.017847
     2      2     14      0  -0.015091
     2      2     14      1   0.015929
     2      2     14      2  -0.015997
     2      2     14      3   0.015064
     2      2     15      0   0.015148
     2      2     15      1  -0.014376
     2      2     15      2   0.014348
     2      2     15      3  -0.015271
     2      3      0      0  -0.099152
     2      3      0      1   0.096804
     2      3      0      2  -0.138772
     2      3      0      3   0.138477
     2      3      1      0   0.084505
     2      3      1      1  -0.116405
     2      3      1      2   0.140908
     2      3      1      3  -0.293138
     2      3      2      0  -0.084833
     2      3      2      1   0.104023
     2      3      2      2  -0.262190
     2      3      2      3   0.658555
     2      3      3      0   0.063514
     2      3      3      1  -0.093043
     2      3      3      2   0.118959
     2      3      3      3  -0.288853
     2      3      4      0  -0.051809
     2      3      4      1   0.057175
     2      3      4      2  -0.090266
     2      3      4      3   0.090880
     2      3      5      0   0.023146
     2      3      5      1  -0.035604
     2      3      5      2   0.037927
     2      3      5      3  -0.045207
     2      3      6      0  -0.012662
     2      3      6      1   0.012395
     2      3      6      2  -0.015531
     2      3      6      3   0.013988
     2      3      7      0  -0.005742
     2      3      7      1   0.001816
     2      3      7      2  -0.003136
     2      3      7      3   0.001464
     2      3      8      0   0.011036
     2      3      8      1  -0.013257
     2      3      8      2   0.012716
     2      3      8      3  -0.012931
     2      3      9      0  -0.017145
     2      3      9      1   0.017777
     2      3      9      2  -0.018506
     2      3      9      3   0.016545
     2      3     10      0   0.018995
     2      3     10      1  -0.020614
     2      3     10      2   0.020125
     2      3     10      3  -0.020447
     2      3     11      0  -0.020115
     2      3     11      1   0.020154
     2      3     11      2  -0.020424
     2      3     11      3   0.019957
     2      3     12      0   0.019040
     2      3     12      1  -0.019329
     2      3     12      2   0.019155
     2      3     12      3  -0.019785
     2      3     13      0  -0.018233
     2      3     13      1   0.017694
     2      3     13      2  -0.017845
     2      3     13      3   0.017937
     2      3     14      0   0.015277
     2      3     14      1  -0.016308
     2      3     14      2   0.016172
     2      3     14      3  -0.015427
     2      3     15      0  -0.015614
     2      3     15      1   0.014553
     2      3     15      2  -0.014690
     2      3     15      3   0.015347
     3      0      0      0  -0.092981
     3      0      0      1   0.077173
     3      0      0      2  -0.071581
     3      0      0      3   0.063429
     3      0      1      0   0.104055
     3      0      1      1  -0.105869
     3      0      1      2   0.076165
     3      0      1      3  -0.065535
     3      0      2      0  -0.288840
     3      0      2      1   0.119383
     3      0      2      2  -0.090113
     3      0      2      3   0.063514
     3      0      3      0   0.645872
     3      0      3      1  -0.232374
     3      0      3      2   0.080147
     3      0      3      3  -0.056984
     3      0      4      0  -0.273672
     3      0      4      1   0.100613
     3      0      4      2  -0.071692
     3      0      4      3   0.043086
     3      0      5      0   0.074765
     3      0      5      1  -0.072198
     3      0      5      2   0.037333
     3      0      5      3  -0.030949
     3      0      6      0  -0.033759
     3      0      6      1   0.026469
     3      0      6      2  -0.023432
     3      0      6      3   0.010491
     3      0      7      0   0.007696
     3      0      7      1  -0.006882
     3      0      7      2   0.002035
     3      0      7      3  -0.002728
     3      0      8      0   0.005761
     3      0      8      1  -0.007981
     3      0      8      2   0.008126
     3      0      8      3  -0.011874
     3      0      9      0  -0.013796
     3      0      9      1   0.015065
     3      0      9      2  -0.016198
     3      0      9      3   0.013411
     3      0     10      0   0.018116
     3      0     10      1  -0.019397
     3      0     10      2   0.019280
     3      0     10      3  -0.019546
     3      0     11      0  -0.020591
     3      0     11      1   0.020321
     3      0     11      2  -0.020660
     3      0     11      3   0.019403
     3      0     12      0   0.020279
     3      0     12      1  -0.020373
     3      0     12      2   0.019965
     3      0     12      3  -0.020324
     3      0     13      0  -0.019793
     3      0     13      1   0.018982
     3      0     13      2  -0.019121
     3      0     13      3   0.019045
     3      0     14      0   0.016718
     3      0     14      1  -0.017777
     3      0     14      2   0.017529
     3      0     14      3  -0.016656
     3      0     15      0  -0.017218
     3      0     15      1   0.015965
     3      0     15      2  -0.016020
     3      0     15      3   0.016723
     3      1      0      0   0.080527
     3      1      0      1  -0.081425
     3      1      0      2   0.073404
     3      1      0      3  -0.078510
     3      1      1      0  -0.101587
     3      1      1      1   0.098057
     3      1      1      2  -0.096079
     3      1      1      3   0.073730
     3      1      2      0   0.118960
     3      1      2      1  -0.223984
     3      1      2      2   0.106869
     3      1      2      3  -0.093043
     3      1      3      0  -0.232374
     3      1      3      1   0.629770
     3      1      3      2  -0.215666
     3      1      3      3   0.080146
     3      1      4      0   0.101025
     3      1      4      1  -0.211944
     3      1      4      2   0.088731
     3      1      4      3  -0.072018
     3      1      5      0  -0.072469
     3      1      5      1   0.062224
     3      1      5      2  -0.057545
     3      1      5      3   0.037097
     3      1      6      0   0.025918
     3      1      6      1  -0.027834
     3      1      6      2   0.022968
     3      1      6      3  -0.023173
     3      1      7      0  -0.007220
     3      1      7      1   0.004651
     3      1      7      2  -0.005311
     3      1      7      3   0.002324
     3      1      8      0  -0.007506
     3      1      8      1   0.008184
     3      1      8      2  -0.010219
     3      1      8      3   0.007458
     3      1      9      0   0.013661
     3      1      9      1  -0.015749
     3      1      9      2   0.015084
     3      1      9      3  -0.014473
     3      1     10      0  -0.018853
     3      1     10      1   0.019212
     3      1     10      2  -0.019806
     3      1     10      3   0.018374
     3      1     11      0   0.019889
     3      1     11      1  -0.020491
     3      1     11      2   0.020309
     3      1     11      3  -0.020123
     3      1     12      0  -0.020374
     3      1     12      1   0.020025
     3      1     12      2  -0.020137
     3      1     12      3   0.019966
     3      1     13      0   0.019157
     3      1     13      1  -0.018989
     3      1     13      2   0.018895
     3      1     13      3  -0.019334
     3      1     14      0  -0.016603
     3      1     14      1   0.017490
     3      1     14      2  -0.017562
     3      1     14      3   0.016518
     3      1     15      0   0.016754
     3      1     15      1  -0.015916
     3      1     15      2   0.015834
     3      1     15      3  -0.016891
     3      2      0      0  -0.078508
     3      2      0      1   0.073404
     3      2      0      2  -0.081423
     3      2      0      3   0.080529
     3      2      1      0   0.073730
     3      2      1      1  -0.096078
     3      2      1      2   0.098058
     3      2      1      3  -0.101587
     3      2      2      0  -0.093045
     3      2      2      1   0.106870
     3      2      2      2  -0.223987
     3      2      2      3   0.118959
     3      2      3      0   0.080147
     3      2      3      1  -0.215666
     3      2      3      2   0.629768
     3      2      3      3  -0.232372
     3      2      4      0  -0.072020
     3      2      4      1   0.088734
     3      2      4      2  -0.211928
     3      2      4      3   0.101025
     3      2      5      0   0.037103
     3      2      5      1  -0.057567
     3      2      5      2   0.062230
     3      2      5      3  -0.072447
     3      2      6      0  -0.023129
     3      2      6      1   0.022969
     3      2      6      2  -0.027871
     3      2      6      3   0.025917
     3      2      7      0   0.002330
     3      2      7      1  -0.005353
     3      2      7      2   0.004652
     3      2      7      3  -0.007192
     3      2      8      0   0.007436
     3      2      8      1  -0.010212
     3      2      8      2   0.008168
     3      2      8      3  -0.007481
     3      2      9      0  -0.014457
     3      2      9      1   0.015047
     3      2      9      2  -0.015756
     3      2      9      3   0.013651
     3      2     10      0   0.018374
     3      2     10      1  -0.019808
     3      2     10      2   0.019209
     3      2     10      3  -0.018834
     3      2     11      0  -0.020111
     3      2     11      1   0.020304
     3      2     11      2  -0.020493
     3      2     11      3   0.019900
     3      2     12      0   0.019966
     3      2     12      1  -0.020137
     3      2     12      2   0.020029
     3      2     12      3  -0.020374
     3      2     13      0  -0.019336
     3      2     13      1   0.018897
     3      2     13      2  -0.018992
     3      2     13      3   0.019160
     3      2     14      0   0.016516
     3      2     14      1  -0.017565
     3      2     14      2   0.017491
     3      2     14      3  -0.016608
     3      2     15      0  -0.016900
     3      2     15      1   0.015834
     3      2     15      2  -0.015920
