    X1     Y1     X2     Y2 <N(X1,Y1).N(X2,Y2)> (D=32k)
     1      0     14      3   1.920972
     1      0     15      0   1.939488
     1      0     15      1   1.936821
     1      0     15      2   1.936826
     1      0     15      3   1.939500
     1      1      0      0   1.931046
     1      1      0      1   1.886225
     1      1      0      2   1.928378
     1      1      0      3   1.933608
     1      1      1      0   1.872777
     1      1      1      1   2.152411
     1      1      1      2   1.864183
     1      1      1      3   1.914910
     1      1      2      0   1.877113
     1      1      2      1   1.823111
     1      1      2      2   1.865876
     1      1      2      3   1.879496
     1      1      3      0   1.840949
     1      1      3      1   1.823523
     1      1      3      2   1.823734
     1      1      3      3   1.841231
     1      1      4      0   1.813952
     1      1      4      1   1.791947
     1      1      4      2   1.791615
     1      1      4      3   1.813751
     1      1      5      0   1.790066
     1      1      5      1   1.758908
     1      1      5      2   1.758860
     1      1      5      3   1.789950
     1      1      6      0   1.785134
     1      1      6      1   1.744737
     1      1      6      2   1.744749
     1      1      6      3   1.785171
     1      1      7      0   1.782958
     1      1      7      1   1.738287
     1      1      7      2   1.738143
     1      1      7      3   1.782862
     1      1      8      0   1.783180
     1      1      8      1   1.738417
     1      1      8      2   1.738270
     1      1      8      3   1.783075
     1      1      9      0   1.785726
     1      1      9      1   1.744997
     1      1      9      2   1.744895
     1      1      9      3   1.785614
     1      1     10      0   1.790719
     1      1     10      1   1.758894
     1      1     10      2   1.758818
     1      1     10      3   1.790596
     1      1     11      0   1.814206
     1      1     11      1   1.791321
     1      1     11      2   1.791299
     1      1     11      3   1.814170
     1      1     12      0   1.841358
     1      1     12      1   1.824009
     1      1     12      2   1.824017
     1      1     12      3   1.841342
     1      1     13      0   1.879795
     1      1     13      1   1.868918
     1      1     13      2   1.868929
     1      1     13      3   1.879804
     1      1     14      0   1.915806
     1      1     14      1   1.910651
     1      1     14      2   1.910662
     1      1     14      3   1.915818
     1      1     15      0   1.934312
     1      1     15      1   1.931646
     1      1     15      2   1.931649
     1      1     15      3   1.934321
     1      2      0      0   1.933608
     1      2      0      1   1.928379
     1      2      0      2   1.886226
     1      2      0      3   1.931049
     1      2      1      0   1.914909
     1      2      1      1   1.864183
     1      2      1      2   2.152412
     1      2      1      3   1.872780
     1      2      2      0   1.879501
     1      2      2      1   1.865882
     1      2      2      2   1.823108
     1      2      2      3   1.877110
     1      2      3      0   1.841242
     1      2      3      1   1.823735
     1      2      3      2   1.823525
     1      2      3      3   1.840943
     1      2      4      0   1.813737
     1      2      4      1   1.791611
     1      2      4      2   1.791950
     1      2      4      3   1.813967
     1      2      5      0   1.789994
     1      2      5      1   1.758874
     1      2      5      2   1.758897
     1      2      5      3   1.790025
     1      2      6      0   1.785136
     1      2      6      1   1.744740
     1      2      6      2   1.744750
     1      2      6      3   1.785172
     1      2      7      0   1.782894
     1      2      7      1   1.738152
     1      2      7      2   1.738279
     1      2      7      3   1.782929
     1      2      8      0   1.783075
     1      2      8      1   1.738270
     1      2      8      2   1.738420
     1      2      8      3   1.783183
     1      2      9      0   1.785606
     1      2      9      1   1.744893
     1      2      9      2   1.745001
     1      2      9      3   1.785737
     1      2     10      0   1.790623
     1      2     10      1   1.758827
     1      2     10      2   1.758887
     1      2     10      3   1.790695
     1      2     11      0   1.814162
     1      2     11      1   1.791298
     1      2     11      2   1.791324
     1      2     11      3   1.814216
     1      2     12      0   1.841353
     1      2     12      1   1.824020
     1      2     12      2   1.824009
     1      2     12      3   1.841350
     1      2     13      0   1.879806
     1      2     13      1   1.868933
     1      2     13      2   1.868917
     1      2     13      3   1.879795
     1      2     14      0   1.915817
     1      2     14      1   1.910663
     1      2     14      2   1.910654
     1      2     14      3   1.915809
     1      2     15      0   1.934320
     1      2     15      1   1.931651
     1      2     15      2   1.931647
     1      2     15      3   1.934315
     1      3      0      0   1.939659
     1      3      0      1   1.936181
     1      3      0      2   1.933296
     1      3      0      3   1.876970
     1      3      1      0   1.921407
     1      3      1      1   1.914910
     1      3      1      2   1.872780
     1      3      1      3   2.131263
     1      3      2      0   1.885386
     1      3      2      1   1.873653
     1      3      2      2   1.871368
     1      3      2      3   1.829284
     1      3      3      0   1.846717
     1      3      3      1   1.828931
     1      3      3      2   1.828803
     1      3      3      3   1.844574
     1      3      4      0   1.818943
     1      3      4      1   1.795908
     1      3      4      2   1.796269
     1      3      4      3   1.818854
     1      3      5      0   1.794896
     1      3      5      1   1.763291
     1      3      5      2   1.763385
     1      3      5      3   1.795147
     1      3      6      0   1.789797
     1      3      6      1   1.749478
     1      3      6      2   1.749472
     1      3      6      3   1.790213
     1      3      7      0   1.787517
     1      3      7      1   1.743081
     1      3      7      2   1.743107
     1      3      7      3   1.787882
     1      3      8      0   1.787755
     1      3      8      1   1.743166
     1      3      8      2   1.743276
     1      3      8      3   1.788092
     1      3      9      0   1.790376
     1      3      9      1   1.749727
     1      3      9      2   1.749874
     1      3      9      3   1.790658
     1      3     10      0   1.795471
     1      3     10      1   1.763666
     1      3     10      2   1.763782
     1      3     10      3   1.795629
     1      3     11      0   1.819110
     1      3     11      1   1.796213
     1      3     11      2   1.796283
     1      3     11      3   1.819192
     1      3     12      0   1.846380
     1      3     12      1   1.829018
     1      3     12      2   1.829032
     1      3     12      3   1.846368
     1      3     13      0   1.884903
     1      3     13      1   1.874014
     1      3     13      2   1.874008
     1      3     13      3   1.884876
     1      3     14      0   1.920972
     1      3     14      1   1.915813
     1      3     14      2   1.915804
     1      3     14      3   1.920953
     1      3     15      0   1.939500
     1      3     15      1   1.936829
     1      3     15      2   1.936823
     1      3     15      3   1.939492
     2      0      0      0   1.901205
     2      0      0      1   1.899765
     2      0      0      2   1.900469
     2      0      0      3   1.903284
     2      0      1      0   1.829284
     2      0      1      1   1.877113
     2      0      1      2   1.879501
     2      0      1      3   1.885386
     2      0      2      0   2.090820
     2      0      2      1   1.792362
     2      0      2      2   1.837778
     2      0      2      3   1.850226
     2      0      3      0   1.753791
     2      0      3      1   1.792800
     2      0      3      2   1.793848
     2      0      3      3   1.812133
     2      0      4      0   1.782111
     2      0      4      1   1.761381
     2      0      4      2   1.761331
     2      0      4      3   1.784490
     2      0      5      0   1.760739
     2      0      5      1   1.729689
     2      0      5      2   1.729200
     2      0      5      3   1.760646
     2      0      6      0   1.755794
     2      0      6      1   1.715615
     2      0      6      2   1.715429
     2      0      6      3   1.755208
     2      0      7      0   1.753672
     2      0      7      1   1.709393
     2      0      7      2   1.709382
     2      0      7      3   1.752998
     2      0      8      0   1.753969
     2      0      8      1   1.709665
     2      0      8      2   1.709456
     2      0      8      3   1.753281
     2      0      9      0   1.756677
     2      0      9      1   1.716359
     2      0      9      2   1.716033
     2      0      9      3   1.756017
     2      0     10      0   1.761681
     2      0     10      1   1.730141
     2      0     10      2   1.729819
     2      0     10      3   1.761139
     2      0     11      0   1.784817
     2      0     11      1   1.762141
     2      0     11      2   1.761926
     2      0     11      3   1.784530
     2      0     12      0   1.811558
     2      0     12      1   1.794407
     2      0     12      2   1.794309
     2      0     12      3   1.811442
     2      0     13      0   1.849396
     2      0     13      1   1.838662
     2      0     13      2   1.838631
     2      0     13      3   1.849395
     2      0     14      0   1.884892
     2      0     14      1   1.879807
     2      0     14      2   1.879818
     2      0     14      3   1.884920
     2      0     15      0   1.903137
     2      0     15      1   1.900510
     2      0     15      2   1.900518
     2      0     15      3   1.903158
     2      1      0      0   1.891471
     2      1      0      1   1.888584
     2      1      0      2   1.889237
     2      1      0      3   1.892134
     2      1      1      0   1.871371
     2      1      1      1   1.823111
     2      1      1      2   1.865882
     2      1      1      3   1.873653
     2      1      2      0   1.792362
     2      1      2      1   2.107926
     2      1      2      2   1.782599
     2      1      2      3   1.837779
     2      1      3      0   1.799157
     2      1      3      1   1.739534
     2      1      3      2   1.781032
     2      1      3      3   1.800242
     2      1      4      0   1.773198
     2      1      4      1   1.751231
     2      1      4      2   1.751172
     2      1      4      3   1.773347
     2      1      5      0   1.750304
     2      1      5      1   1.720619
     2      1      5      2   1.719979
     2      1      5      3   1.749906
     2      1      6      0   1.745219
     2      1      6      1   1.705990
     2      1      6      2   1.705853
     2      1      6      3   1.745066
     2      1      7      0   1.743257
     2      1      7      1   1.699442
     2      1      7      2   1.699358
     2      1      7      3   1.743165
     2      1      8      0   1.743660
     2      1      8      1   1.699502
     2      1      8      2   1.699140
     2      1      8      3   1.743450
     2      1      9      0   1.746363
     2      1      9      1   1.706146
     2      1      9      2   1.705780
     2      1      9      3   1.746054
     2      1     10      0   1.751310
     2      1     10      1   1.719857
     2      1     10      2   1.719606
     2      1     10      3   1.750983
     2      1     11      0   1.774333
     2      1     11      1   1.751718
     2      1     11      2   1.751573
     2      1     11      3   1.774126
     2      1     12      0   1.800972
     2      1     12      1   1.783852
     2      1     12      2   1.783799
     2      1     12      3   1.800857
     2      1     13      0   1.838671
     2      1     13      1   1.827931
     2      1     13      2   1.827925
     2      1     13      3   1.838641
     2      1     14      0   1.874035
     2      1     14      1   1.868938
     2      1     14      2   1.868953
     2      1     14      3   1.874039
     2      1     15      0   1.892208
     2      1     15      1   1.889579
     2      1     15      2   1.889587
     2      1     15      3   1.892220
     2      2      0      0   1.892127
     2      2      0      1   1.889232
     2      2      0      2   1.888579
     2      2      0      3   1.891468
     2      2      1      0   1.873647
     2      2      1      1   1.865876
     2      2      1      2   1.823108
     2      2      1      3   1.871368
     2      2      2      0   1.837778
     2      2      2      1   1.782599
     2      2      2      2   2.107919
     2      2      2      3   1.792355
     2      2      3      0   1.800246
     2      2      3      1   1.781027
     2      2      3      2   1.739525
     2      2      3      3   1.799146
     2      2      4      0   1.773329
     2      2      4      1   1.751170
     2      2      4      2   1.751229
     2      2      4      3   1.773201
     2      2      5      0   1.749940
     2      2      5      1   1.719987
     2      2      5      2   1.720609
     2      2      5      3   1.750267
     2      2      6      0   1.745024
     2      2      6      1   1.705839
     2      2      6      2   1.705995
     2      2      6      3   1.745252
     2      2      7      0   1.743194
     2      2      7      1   1.699362
     2      2      7      2   1.699428
     2      2      7      3   1.743219
     2      2      8      0   1.743442
     2      2      8      1   1.699135
     2      2      8      2   1.699500
     2      2      8      3   1.743660
     2      2      9      0   1.746040
     2      2      9      1   1.705773
     2      2      9      2   1.706143
     2      2      9      3   1.746367
     2      2     10      0   1.751003
     2      2     10      1   1.719609
     2      2     10      2   1.719846
     2      2     10      3   1.751281
     2      2     11      0   1.774113
     2      2     11      1   1.751566
     2      2     11      2   1.751716
     2      2     11      3   1.774337
     2      2     12      0   1.800862
     2      2     12      1   1.783796
     2      2     12      2   1.783846
     2      2     12      3   1.800959
     2      2     13      0   1.838638
     2      2     13      1   1.827923
     2      2     13      2   1.827925
     2      2     13      3   1.838665
     2      2     14      0   1.874033
     2      2     14      1   1.868948
     2      2     14      2   1.868935
     2      2     14      3   1.874032
     2      2     15      0   1.892214
     2      2     15      1   1.889582
     2      2     15      2   1.889574
     2      2     15      3   1.892205
     2      3      0      0   1.903278
     2      3      0      1   1.900466
     2      3      0      2   1.899761
     2      3      0      3   1.901203
     2      3      1      0   1.885380
     2      3      1      1   1.879496
     2      3      1      2   1.877110
     2      3      1      3   1.829284
     2      3      2      0   1.850226
     2      3      2      1   1.837779
     2      3      2      2   1.792355
     2      3      2      3   2.090814
     2      3      3      0   1.812139
     2      3      3      1   1.793845
     2      3      3      2   1.792796
     2      3      3      3   1.753767
     2      3      4      0   1.784472
     2      3      4      1   1.761324
     2      3      4      2   1.761385
     2      3      4      3   1.782117
     2      3      5      0   1.760683
     2      3      5      1   1.729210
     2      3      5      2   1.729683
     2      3      5      3   1.760720
     2      3      6      0   1.755166
     2      3      6      1   1.715412
     2      3      6      2   1.715620
     2      3      6      3   1.755822
     2      3      7      0   1.753028
     2      3      7      1   1.709387
     2      3      7      2   1.709380
     2      3      7      3   1.753639
     2      3      8      0   1.753270
     2      3      8      1   1.709450
     2      3      8      2   1.709663
     2      3      8      3   1.753968
     2      3      9      0   1.756006
     2      3      9      1   1.716027
     2      3      9      2   1.716358
     2      3      9      3   1.756682
     2      3     10      0   1.761158
     2      3     10      1   1.729822
     2      3     10      2   1.730130
     2      3     10      3   1.761652
     2      3     11      0   1.784517
     2      3     11      1   1.761920
     2      3     11      2   1.762140
     2      3     11      3   1.784822
     2      3     12      0   1.811448
     2      3     12      1   1.794306
     2      3     12      2   1.794402
     2      3     12      3   1.811545
     2      3     13      0   1.849393
     2      3     13      1   1.838630
     2      3     13      2   1.838656
     2      3     13      3   1.849391
     2      3     14      0   1.884915
     2      3     14      1   1.879813
     2      3     14      2   1.879804
     2      3     14      3   1.884891
     2      3     15      0   1.903152
     2      3     15      1   1.900515
     2      3     15      2   1.900506
     2      3     15      3   1.903135
     3      0      0      0   1.864437
     3      0      0      1   1.861882
     3      0      0      2   1.861752
     3      0      0      3   1.864393
     3      0      1      0   1.844579
     3      0      1      1   1.840949
     3      0      1      2   1.841242
     3      0      1      3   1.846717
     3      0      2      0   1.753791
     3      0      2      1   1.799157
     3      0      2      2   1.800246
     3      0      2      3   1.812139
     3      0      3      0   2.046309
     3      0      3      1   1.713101
     3      0      3      2   1.756298
     3      0      3      3   1.775322
     3      0      4      0   1.687970
     3      0      4      1   1.723972
     3      0      4      2   1.724470
     3      0      4      3   1.748274
     3      0      5      0   1.721349
     3      0      5      1   1.692720
     3      0      5      2   1.692680
     3      0      5      3   1.724480
     3      0      6      0   1.718975
     3      0      6      1   1.679765
     3      0      6      2   1.679244
     3      0      6      3   1.719121
     3      0      7      0   1.717063
     3      0      7      1   1.673507
     3      0      7      2   1.673257
     3      0      7      3   1.716419
     3      0      8      0   1.717614
     3      0      8      1   1.673918
     3      0      8      2   1.673744
     3      0      8      3   1.716778
     3      0      9      0   1.720406
     3      0      9      1   1.680638
     3      0      9      2   1.680196
     3      0      9      3   1.719365
     3      0     10      0   1.725473
     3      0     10      1   1.694336
     3      0     10      2   1.693848
     3      0     10      3   1.724467
     3      0     11      0   1.748204
     3      0     11      1   1.725772
     3      0     11      2   1.725396
     3      0     11      3   1.747537
     3      0     12      0   1.774429
     3      0     12      1   1.757463
     3      0     12      2   1.757238
     3      0     12      3   1.774064
     3      0     13      0   1.811564
     3      0     13      1   1.800970
     3      0     13      2   1.800861
     3      0     13      3   1.811456
     3      0     14      0   1.846399
     3      0     14      1   1.841376
     3      0     14      2   1.841371
     3      0     14      3   1.846403
     3      0     15      0   1.864321
     3      0     15      1   1.861738
     3      0     15      2   1.861744
     3      0     15      3   1.864346
     3      1      0      0   1.847154
     3      1      0      1   1.844881
     3      1      0      2   1.844694
     3      1      0      3   1.846978
     3      1      1      0   1.828801
     3      1      1      1   1.823523
     3      1      1      2   1.823735
     3      1      1      3   1.828931
     3      1      2      0   1.792800
     3      1      2      1   1.739534
     3      1      2      2   1.781027
     3      1      2      3   1.793845
     3      1      3      0   1.713101
     3      1      3      1   2.054174
     3      1      3      2   1.693282
     3      1      3      3   1.756289
     3      1      4      0   1.729280
     3      1      4      1   1.663203
     3      1      4      2   1.706016
     3      1      4      3   1.730016
     3      1      5      0   1.706569
     3      1      5      1   1.676730
     3      1      5      2   1.676528
     3      1      5      3   1.706910
     3      1      6      0   1.702483
     3      1      6      1   1.665030
     3      1      6      2   1.664349
     3      1      6      3   1.702144
     3      1      7      0   1.700578
     3      1      7      1   1.658059
     3      1      7      2   1.657932
     3      1      7      3   1.700251
     3      1      8      0   1.701250
     3      1      8      1   1.658049
     3      1      8      2   1.657801
     3      1      8      3   1.701046
     3      1      9      0   1.704025
     3      1      9      1   1.664390
     3      1      9      2   1.663748
     3      1      9      3   1.703587
     3      1     10      0   1.708969
     3      1     10      1   1.677939
     3      1     10      2   1.677407
     3      1     10      3   1.708466
     3      1     11      0   1.731437
     3      1     11      1   1.709116
     3      1     11      2   1.708829
     3      1     11      3   1.731074
     3      1     12      0   1.757476
     3      1     12      1   1.740599
     3      1     12      2   1.740451
     3      1     12      3   1.757244
     3      1     13      0   1.794427
     3      1     13      1   1.783863
     3      1     13      2   1.783808
     3      1     13      3   1.794328
     3      1     14      0   1.829068
     3      1     14      1   1.824040
     3      1     14      2   1.824051
     3      1     14      3   1.829054
     3      1     15      0   1.846898
     3      1     15      1   1.844307
     3      1     15      2   1.844317
     3      1     15      3   1.846906
     3      2      0      0   1.846975
     3      2      0      1   1.844693
     3      2      0      2   1.844881
     3      2      0      3   1.847156
     3      2      1      0   1.828929
     3      2      1      1   1.823734
     3      2      1      2   1.823525
     3      2      1      3   1.828803
     3      2      2      0   1.793848
     3      2      2      1   1.781032
     3      2      2      2   1.739525
     3      2      2      3   1.792796
     3      2      3      0   1.756298
     3      2      3      1   1.693282
     3      2      3      2   2.054178
     3      2      3      3   1.713089
     3      2      4      0   1.730002
     3      2      4      1   1.706013
     3      2      4      2   1.663216
     3      2      4      3   1.729291
     3      2      5      0   1.706946
     3      2      5      1   1.676523
     3      2      5      2   1.676721
     3      2      5      3   1.706546
     3      2      6      0   1.702113
     3      2      6      1   1.664338
     3      2      6      2   1.665030
     3      2      6      3   1.702498
     3      2      7      0   1.700285
     3      2      7      1   1.657939
     3      2      7      2   1.658051
     3      2      7      3   1.700546
     3      2      8      0   1.701038
     3      2      8      1   1.657799
     3      2      8      2   1.658052
     3      2      8      3   1.701256
     3      2      9      0   1.703580
     3      2      9      1   1.663745
     3      2      9      2   1.664391
     3      2      9      3   1.704031
     3      2     10      0   1.708490
     3      2     10      1   1.677413
     3      2     10      2   1.677933
     3      2     10      3   1.708945
     3      2     11      0   1.731066
     3      2     11      1   1.708827
     3      2     11      2   1.709117
     3      2     11      3   1.731445
     3      2     12      0   1.757252
     3      2     12      1   1.740452
     3      2     12      2   1.740597
     3      2     12      3   1.757466
     3      2     13      0   1.794329
     3      2     13      1   1.783810
     3      2     13      2   1.783860
     3      2     13      3   1.794425
     3      2     14      0   1.829051
     3      2     14      1   1.824049
     3      2     14      2   1.824041
     3      2     14      3   1.829068
     3      2     15      0   1.846904
     3      2     15      1   1.844316
     3      2     15      2   1.844307
     3      2     15      3   1.846899
     3      3      0      0   1.864381
     3      3      0      1   1.861742
     3      3      0      2   1.861872
     3      3      0      3   1.864429
     3      3      1      0   1.846706
     3      3      1      1   1.841231
     3      3      1      2   1.840943
     3      3      1      3   1.844574
     3      3      2      0   1.812133
     3      3      2      1   1.800242
     3      3      2      2   1.799146
     3      3      2      3   1.753767
     3      3      3      0   1.775322
     3      3      3      1   1.756289
     3      3      3      2   1.713089
     3      3      3      3   2.046303
     3      3      4      0   1.748251
     3      3      4      1   1.724456
     3      3      4      2   1.723967
     3      3      4      3   1.688007
     3      3      5      0   1.724509
     3      3      5      1   1.692682
     3      3      5      2   1.692689
     3      3      5      3   1.721308
     3      3      6      0   1.719078
     3      3      6      1   1.679222
     3      3      6      2   1.679747
     3      3      6      3   1.718954
     3      3      7      0   1.716446
     3      3      7      1   1.673260
     3      3      7      2   1.673491
     3      3      7      3   1.717028
     3      3      8      0   1.716762
