    X1     Y1     X2     Y2 <S(X1,Y1).S(X2,Y2)> (D=32k)
     0      2      5      4   0.015857
     0      2      5      5  -0.024293
     0      2      6      0  -0.004828
     0      2      6      1   0.006273
     0      2      6      2  -0.007774
     0      2      6      3   0.010044
     0      2      6      4  -0.016019
     0      2      6      5   0.017118
     0      2      7      0   0.003992
     0      2      7      1  -0.004702
     0      2      7      2   0.006694
     0      2      7      3  -0.011553
     0      2      7      4   0.012644
     0      2      7      5  -0.016942
     0      2      8      0  -0.000698
     0      2      8      1   0.000903
     0      2      8      2  -0.001752
     0      2      8      3   0.003764
     0      2      8      4  -0.007701
     0      2      8      5   0.009385
     0      2      9      0  -0.000354
     0      2      9      1   0.000059
     0      2      9      2   0.000450
     0      2      9      3  -0.002844
     0      2      9      4   0.005050
     0      2      9      5  -0.008363
     0      2     10      0   0.001736
     0      2     10      1  -0.001406
     0      2     10      2   0.000475
     0      2     10      3   0.000742
     0      2     10      4  -0.003161
     0      2     10      5   0.004344
     0      2     11      0  -0.002678
     0      2     11      1   0.001888
     0      2     11      2  -0.001101
     0      2     11      3  -0.000588
     0      2     11      4   0.001618
     0      2     11      5  -0.003136
     0      2     12      0   0.002833
     0      2     12      1  -0.002367
     0      2     12      2   0.000940
     0      2     12      3  -0.000045
     0      2     12      4  -0.001047
     0      2     12      5   0.001594
     0      2     13      0  -0.003113
     0      2     13      1   0.002139
     0      2     13      2  -0.001341
     0      2     13      3   0.000117
     0      2     13      4   0.000386
     0      2     13      5  -0.000932
     0      2     14      0   0.002199
     0      2     14      1  -0.002051
     0      2     14      2   0.001225
     0      2     14      3  -0.000573
     0      2     14      4  -0.000048
     0      2     14      5   0.000387
     0      2     15      0  -0.002433
     0      2     15      1   0.001791
     0      2     15      2  -0.001375
     0      2     15      3   0.000565
     0      2     15      4  -0.000025
     0      2     15      5  -0.000370
     0      3      0      0  -0.033377
     0      3      0      1   0.056794
     0      3      0      2  -0.237831
     0      3      0      3   0.616442
     0      3      0      4  -0.241769
     0      3      0      5   0.083551
     0      3      1      0   0.025418
     0      3      1      1  -0.056906
     0      3      1      2   0.067180
     0      3      1      3  -0.203167
     0      3      1      4   0.084898
     0      3      1      5  -0.085936
     0      3      2      0  -0.014750
     0      3      2      1   0.014219
     0      3      2      2  -0.035340
     0      3      2      3   0.034026
     0      3      2      4  -0.048445
     0      3      2      5   0.033478
     0      3      3      0  -0.008704
     0      3      3      1  -0.002391
     0      3      3      2  -0.002524
     0      3      3      3  -0.004694
     0      3      3      4   0.011725
     0      3      3      5  -0.026165
     0      3      4      0   0.012065
     0      3      4      1  -0.012695
     0      3      4      2   0.007849
     0      3      4      3  -0.005469
     0      3      4      4   0.000520
     0      3      4      5  -0.001731
     0      3      5      0  -0.024794
     0      3      5      1   0.016015
     0      3      5      2  -0.011212
     0      3      5      3   0.006481
     0      3      5      4  -0.008558
     0      3      5      5   0.005465
     0      3      6      0   0.016981
     0      3      6      1  -0.016047
     0      3      6      2   0.010034
     0      3      6      3  -0.007845
     0      3      6      4   0.006345
     0      3      6      5  -0.004968
     0      3      7      0  -0.016960
     0      3      7      1   0.012705
     0      3      7      2  -0.011511
     0      3      7      3   0.006821
     0      3      7      4  -0.004715
     0      3      7      5   0.004023
     0      3      8      0   0.009355
     0      3      8      1  -0.007726
     0      3      8      2   0.003777
     0      3      8      3  -0.001771
     0      3      8      4   0.000918
     0      3      8      5  -0.000738
     0      3      9      0  -0.008353
     0      3      9      1   0.005084
     0      3      9      2  -0.002811
     0      3      9      3   0.000492
     0      3      9      4   0.000058
     0      3      9      5  -0.000294
     0      3     10      0   0.004329
     0      3     10      1  -0.003138
     0      3     10      2   0.000759
     0      3     10      3   0.000485
     0      3     10      4  -0.001388
     0      3     10      5   0.001720
     0      3     11      0  -0.003123
     0      3     11      1   0.001613
     0      3     11      2  -0.000566
     0      3     11      3  -0.001074
     0      3     11      4   0.001874
     0      3     11      5  -0.002615
     0      3     12      0   0.001580
     0      3     12      1  -0.001028
     0      3     12      2  -0.000035
     0      3     12      3   0.000941
     0      3     12      4  -0.002354
     0      3     12      5   0.002848
     0      3     13      0  -0.000914
     0      3     13      1   0.000377
     0      3     13      2   0.000127
     0      3     13      3  -0.001326
     0      3     13      4   0.002121
     0      3     13      5  -0.003046
     0      3     14      0   0.000370
     0      3     14      1  -0.000038
     0      3     14      2  -0.000572
     0      3     14      3   0.001221
     0      3     14      4  -0.002034
     0      3     14      5   0.002199
     0      3     15      0  -0.000349
     0      3     15      1  -0.000037
     0      3     15      2   0.000564
     0      3     15      3  -0.001367
     0      3     15      4   0.001780
     0      3     15      5  -0.002428
     0      4      0      0   0.005874
     0      4      0      1  -0.020617
     0      4      0      2   0.056711
     0      4      0      3  -0.241769
     0      4      0      4   0.635236
     0      4      0      5  -0.328941
     0      4      1      0  -0.004422
     0      4      1      1   0.015863
     0      4      1      2  -0.054238
     0      4      1      3   0.082977
     0      4      1      4  -0.222488
     0      4      1      5   0.124708
     0      4      2      0  -0.008128
     0      4      2      1  -0.005159
     0      4      2      2   0.012536
     0      4      2      3  -0.042935
     0      4      2      4   0.062891
     0      4      2      5  -0.089517
     0      4      3      0   0.014272
     0      4      3      1  -0.011404
     0      4      3      2   0.000247
     0      4      3      3   0.010001
     0      4      3      4  -0.026011
     0      4      3      5   0.035860
     0      4      4      0  -0.026531
     0      4      4      1   0.017480
     0      4      4      2  -0.010192
     0      4      4      3   0.001517
     0      4      4      4   0.007353
     0      4      4      5  -0.016183
     0      4      5      0   0.029167
     0      4      5      1  -0.022379
     0      4      5      2   0.013345
     0      4      5      3  -0.005414
     0      4      5      4  -0.001033
     0      4      5      5   0.006338
     0      4      6      0  -0.025625
     0      4      6      1   0.021399
     0      4      6      2  -0.011984
     0      4      6      3   0.004948
     0      4      6      4   0.000441
     0      4      6      5  -0.004544
     0      4      7      0   0.024331
     0      4      7      1  -0.018864
     0      4      7      2   0.011395
     0      4      7      3  -0.004220
     0      4      7      4  -0.001460
     0      4      7      5   0.004221
     0      4      8      0  -0.015216
     0      4      8      1   0.011826
     0      4      8      2  -0.005033
     0      4      8      3   0.000151
     0      4      8      4   0.003492
     0      4      8      5  -0.005316
     0      4      9      0   0.013395
     0      4      9      1  -0.008644
     0      4      9      2   0.003873
     0      4      9      3   0.000762
     0      4      9      4  -0.003741
     0      4      9      5   0.005670
     0      4     10      0  -0.008398
     0      4     10      1   0.005973
     0      4     10      2  -0.001634
     0      4     10      3  -0.001341
     0      4     10      4   0.004208
     0      4     10      5  -0.005813
     0      4     11      0   0.006629
     0      4     11      1  -0.003937
     0      4     11      2   0.001578
     0      4     11      3   0.002019
     0      4     11      4  -0.004141
     0      4     11      5   0.006071
     0      4     12      0  -0.004507
     0      4     12      1   0.003202
     0      4     12      2  -0.000599
     0      4     12      3  -0.001510
     0      4     12      4   0.004441
     0      4     12      5  -0.005715
     0      4     13      0   0.003468
     0      4     13      1  -0.002050
     0      4     13      2   0.000646
     0      4     13      3   0.002018
     0      4     13      4  -0.003683
     0      4     13      5   0.005426
     0      4     14      0  -0.002050
     0      4     14      1   0.001402
     0      4     14      2   0.000105
     0      4     14      3  -0.001584
     0      4     14      4   0.003282
     0      4     14      5  -0.003785
     0      4     15      0   0.002124
     0      4     15      1  -0.001126
     0      4     15      2  -0.000024
     0      4     15      3   0.001781
     0      4     15      4  -0.002843
     0      4     15      5   0.004093
     0      5      0      0   0.005696
     0      5      0      1   0.005857
     0      5      0      2  -0.033247
     0      5      0      3   0.083551
     0      5      0      4  -0.328941
     0      5      0      5   0.667211
     0      5      1      0  -0.006978
     0      5      1      1  -0.004034
     0      5      1      2   0.025456
     0      5      1      3  -0.089689
     0      5      1      4   0.120249
     0      5      1      5  -0.357484
     0      5      2      0   0.016737
     0      5      2      1  -0.008581
     0      5      2      2  -0.013428
     0      5      2      3   0.028751
     0      5      2      4  -0.091167
     0      5      2      5   0.094392
     0      5      3      0  -0.028440
     0      5      3      1   0.015206
     0      5      3      2  -0.011005
     0      5      3      3  -0.021267
     0      5      3      4   0.031436
     0      5      3      5  -0.055203
     0      5      4      0   0.032124
     0      5      4      1  -0.028068
     0      5      4      2   0.009543
     0      5      4      3  -0.001689
     0      5      4      4  -0.016983
     0      5      4      5   0.025267
     0      5      5      0  -0.044617
     0      5      5      1   0.026523
     0      5      5      2  -0.018354
     0      5      5      3   0.001571
     0      5      5      4   0.006578
     0      5      5      5  -0.015461
     0      5      6      0   0.032966
     0      5      6      1  -0.028377
     0      5      6      2   0.013542
     0      5      6      3  -0.003744
     0      5      6      4  -0.005718
     0      5      6      5   0.011223
     0      5      7      0  -0.035587
     0      5      7      1   0.023428
     0      5      7      2  -0.014078
     0      5      7      3   0.002201
     0      5      7      4   0.005685
     0      5      7      5  -0.010851
     0      5      8      0   0.021290
     0      5      8      1  -0.016750
     0      5      8      2   0.006491
     0      5      8      3   0.000839
     0      5      8      4  -0.007321
     0      5      8      5   0.010188
     0      5      9      0  -0.019902
     0      5      9      1   0.012133
     0      5      9      2  -0.005621
     0      5      9      3  -0.002084
     0      5      9      4   0.006734
     0      5      9      5  -0.010606
     0      5     10      0   0.012445
     0      5     10      1  -0.009062
     0      5     10      2   0.002439
     0      5     10      3   0.002050
     0      5     10      4  -0.007021
     0      5     10      5   0.009515
     0      5     11      0  -0.010425
     0      5     11      1   0.006179
     0      5     11      2  -0.002669
     0      5     11      3  -0.003124
     0      5     11      4   0.006352
     0      5     11      5  -0.009721
     0      5     12      0   0.007276
     0      5     12      1  -0.005319
     0      5     12      2   0.001117
     0      5     12      3   0.002133
     0      5     12      4  -0.006720
     0      5     12      5   0.008617
     0      5     13      0  -0.005913
     0      5     13      1   0.003561
     0      5     13      2  -0.001338
     0      5     13      3  -0.002894
     0      5     13      4   0.005394
     0      5     13      5  -0.008152
     0      5     14      0   0.003584
     0      5     14      1  -0.002618
     0      5     14      2   0.000197
     0      5     14      3   0.002119
     0      5     14      4  -0.004756
     0      5     14      5   0.005567
     0      5     15      0  -0.003773
     0      5     15      1   0.002134
     0      5     15      2  -0.000372
     0      5     15      3  -0.002427
     0      5     15      4   0.004090
     0      5     15      5  -0.006056
     1      0      0      0  -0.358094
     1      0      0      1   0.124918
     1      0      0      2  -0.086135
     1      0      0      3   0.025418
     1      0      0      4  -0.004422
     1      0      0      5  -0.006978
     1      0      1      0   0.641893
     1      0      1      1  -0.213746
     1      0      1      2   0.063522
     1      0      1      3  -0.026489
     1      0      1      4   0.001447
     1      0      1      5   0.007054
     1      0      2      0  -0.246333
     1      0      2      1   0.082729
     1      0      2      2  -0.041835
     1      0      2      3   0.007310
     1      0      2      4   0.005498
     1      0      2      5  -0.016585
     1      0      3      0   0.069806
     1      0      3      1  -0.051078
     1      0      3      2   0.015031
     1      0      3      3   0.002042
     1      0      3      4  -0.015791
     1      0      3      5   0.021778
     1      0      4      0  -0.032542
     1      0      4      1   0.020243
     1      0      4      2  -0.004585
     1      0      4      3  -0.010456
     1      0      4      4   0.020948
     1      0      4      5  -0.031001
     1      0      5      0   0.017768
     1      0      5      1  -0.009182
     1      0      5      2  -0.001625
     1      0      5      3   0.013981
     1      0      5      4  -0.025849
     1      0      5      5   0.033767
     1      0      6      0  -0.012061
     1      0      6      1   0.005910
     1      0      6      2   0.002943
     1      0      6      3  -0.013192
     1      0      6      4   0.025301
     1      0      6      5  -0.031292
     1      0      7      0   0.010568
     1      0      7      1  -0.005747
     1      0      7      2  -0.002471
     1      0      7      3   0.012763
     1      0      7      4  -0.022772
     1      0      7      5   0.030088
     1      0      8      0  -0.009836
     1      0      8      1   0.006830
     1      0      8      2  -0.000878
     1      0      8      3  -0.006285
     1      0      8      4   0.015418
     1      0      8      5  -0.020061
     1      0      9      0   0.009895
     1      0      9      1  -0.006461
     1      0      9      2   0.001814
     1      0      9      3   0.005045
     1      0      9      4  -0.011553
     1      0      9      5   0.017918
     1      0     10      0  -0.008975
     1      0     10      1   0.006475
     1      0     10      2  -0.001981
     1      0     10      3  -0.002356
     1      0     10      4   0.008465
     1      0     10      5  -0.011881
     1      0     11      0   0.009030
     1      0     11      1  -0.005996
     1      0     11      2   0.002850
     1      0     11      3   0.002456
     1      0     11      4  -0.005871
     1      0     11      5   0.009679
     1      0     12      0  -0.008002
     1      0     12      1   0.006195
     1      0     12      2  -0.001999
     1      0     12      3  -0.001080
     1      0     12      4   0.005024
     1      0     12      5  -0.006973
     1      0     13      0   0.007574
     1      0     13      1  -0.005027
     1      0     13      2   0.002653
     1      0     13      3   0.001269
     1      0     13      4  -0.003388
     1      0     13      5   0.005525
     1      0     14      0  -0.005112
     1      0     14      1   0.004383
     1      0     14      2  -0.001935
     1      0     14      3  -0.000229
     1      0     14      4   0.002486
     1      0     14      5  -0.003428
     1      0     15      0   0.005515
     1      0     15      1  -0.003764
     1      0     15      2   0.002202
     1      0     15      3   0.000371
     1      0     15      4  -0.002051
     1      0     15      5   0.003588
     1      1      0      0   0.120541
     1      1      0      1  -0.222924
     1      1      0      2   0.085024
     1      1      0      3  -0.056906
     1      1      0      4   0.015863
     1      1      0      5  -0.004034
     1      1      1      0  -0.213746
     1      1      1      1   0.613350
     1      1      1      2  -0.187403
     1      1      1      3   0.041531
     1      1      1      4  -0.015805
     1      1      1      5   0.001415
     1      1      2      0   0.086796
     1      1      2      1  -0.198396
     1      1      2      2   0.050366
     1      1      2      3  -0.026003
     1      1      2      4   0.001478
     1      1      2      5   0.006721
     1      1      3      0  -0.063231
     1      1      3      1   0.037579
     1      1      3      2  -0.030195
     1      1      3      3  -0.001625
     1      1      3      4   0.007317
     1      1      3      5  -0.016505
     1      1      4      0   0.022439
     1      1      4      1  -0.014507
     1      1      4      2  -0.001796
     1      1      4      3   0.005682
     1      1      4      4  -0.021963
     1      1      4      5   0.024126
     1      1      5      0  -0.010647
     1      1      5      1   0.002407
     1      1      5      2   0.003776
     1      1      5      3  -0.015991
     1      1      5      4   0.021930
     1      1      5      5  -0.032198
     1      1      6      0   0.006262
     1      1      6      1  -0.001402
     1      1      6      2  -0.005631
     1      1      6      3   0.013890
     1      1      6      4  -0.026772
     1      1      6      5   0.027803
     1      1      7      0  -0.005723
     1      1      7      1   0.001888
     1      1      7      2   0.004302
     1      1      7      3  -0.013289
     1      1      7      4   0.020638
     1      1      7      5  -0.028272
     1      1      8      0   0.006434
     1      1      8      1  -0.004358
     1      1      8      2  -0.000134
     1      1      8      3   0.005904
     1      1      8      4  -0.014078
     1      1      8      5   0.017478
     1      1      9      0  -0.006989
     1      1      9      1   0.004442
     1      1      9      2  -0.001124
     1      1      9      3  -0.004609
     1      1      9      4   0.009914
     1      1      9      5  -0.015638
     1      1     10      0   0.006839
     1      1     10      1  -0.005026
     1      1     10      2   0.001520
     1      1     10      3   0.001904
     1      1     10      4  -0.007157
     1      1     10      5   0.009827
     1      1     11      0  -0.007285
     1      1     11      1   0.004860
     1      1     11      2  -0.002410
     1      1     11      3  -0.001932
     1      1     11      4   0.004663
     1      1     11      5  -0.007875
     1      1     12      0   0.006609
     1      1     12      1  -0.005220
     1      1     12      2   0.001742
     1      1     12      3   0.000712
     1      1     12      4  -0.003867
     1      1     12      5   0.005407
     1      1     13      0  -0.006439
     1      1     13      1   0.004299
     1      1     13      2  -0.002357
     1      1     13      3  -0.000825
     1      1     13      4   0.002478
     1      1     13      5  -0.004171
     1      1     14      0   0.004381
     1      1     14      1  -0.003832
     1      1     14      2   0.001815
     1      1     14      3  -0.000069
     1      1     14      4  -0.001731
     1      1     14      5   0.002511
     1      1     15      0  -0.004756
     1      1     15      1   0.003293
     1      1     15      2  -0.002053
     1      1     15      3  -0.000039
     1      1     15      4   0.001403
     1      1     15      5  -0.002621
     1      2      0      0  -0.089853
     1      2      0      1   0.083074
     1      2      0      2  -0.203341
     1      2      0      3   0.067180
     1      2      0      4  -0.054238
     1      2      0      5   0.025456
     1      2      1      0   0.063522
     1      2      1      1  -0.187403
     1      2      1      2   0.593771
     1      2      1      3  -0.155288
     1      2      1      4   0.041509
     1      2      1      5  -0.026453
     1      2      2      0  -0.044173
     1      2      2      1   0.052252
     1      2      2      2  -0.162320
     1      2      2      3   0.040531
     1      2      2      4  -0.027170
     1      2      2      5   0.010103
     1      2      3      0   0.019100
     1      2      3      1  -0.031942
     1      2      3      2   0.018119
     1      2      3      3  -0.017656
     1      2      3      4   0.000583
     1      2      3      5  -0.000400
     1      2      4      0  -0.006753
     1      2      4      1  -0.000963
     1      2      4      2   0.001896
     1      2      4      3  -0.005654
     1      2      4      4   0.005119
     1      2      4      5  -0.012068
     1      2      5      0  -0.005949
     1      2      5      1   0.006123
     1      2      5      2  -0.007940
     1      2      5      3   0.010628
     1      2      5      4  -0.016244
     1      2      5      5   0.017079
     1      2      6      0   0.004787
     1      2      6      1  -0.006971
     1      2      6      2   0.007701
     1      2      6      3  -0.011853
     1      2      6      4   0.015408
     1      2      6      5  -0.016201
     1      2      7      0  -0.004917
     1      2      7      1   0.005000
     1      2      7      2  -0.007116
     1      2      7      3   0.009338
     1      2      7      4  -0.012444
     1      2      7      5   0.015323
     1      2      8      0   0.001064
     1      2      8      1  -0.001331
     1      2      8      2   0.001742
     1      2      8      3  -0.003789
     1      2      8      4   0.007052
     1      2      8      5  -0.008681
     1      2      9      0  -0.000277
     1      2      9      1   0.000067
     1      2      9      2  -0.000638
     1      2      9      3   0.002438
     1      2      9      4  -0.004648
     1      2      9      5   0.007250
     1      2     10      0  -0.001424
     1      2     10      1   0.001040
     1      2     10      2  -0.000409
     1      2     10      3  -0.000714
     1      2     10      4   0.002762
     1      2     10      5  -0.003885
     1      2     11      0   0.002178
     1      2     11      1  -0.001644
     1      2     11      2   0.000918
     1      2     11      3   0.000449
     1      2     11      4  -0.001390
     1      2     11      5   0.002600
     1      2     12      0  -0.002486
     1      2     12      1   0.002050
     1      2     12      2  -0.000855
     1      2     12      3   0.000073
     1      2     12      4   0.000802
     1      2     12      5  -0.001326
     1      2     13      0   0.002689
     1      2     13      1  -0.001894
     1      2     13      2   0.001186
     1      2     13      3  -0.000183
     1      2     13      4  -0.000254
     1      2     13      5   0.000665
     1      2     14      0  -0.001934
     1      2     14      1   0.001815
     1      2     14      2  -0.001117
     1      2     14      3   0.000564
     1      2     14      4  -0.000061
     1      2     14      5  -0.000241
     1      2     15      0   0.002120
     1      2     15      1  -0.001589
     1      2     15      2   0.001225
     1      2     15      3  -0.000572
     1      2     15      4   0.000105
     1      2     15      5   0.000197
     1      3      0      0   0.025505
     1      3      0      1  -0.054217
     1      3      0      2   0.067135
     1      3      0      3  -0.203167
     1      3      0      4   0.082977
     1      3      0      5  -0.089689
     1      3      1      0  -0.026489
     1      3      1      1   0.041531
     1      3      1      2  -0.155288
     1      3      1      3   0.593730
     1      3      1      4  -0.187265
     1      3      1      5   0.063364
     1      3      2      0   0.010069
     1      3      2      1  -0.027204
     1      3      2      2   0.040546
     1      3      2      3  -0.162270
     1      3      2      4   0.052164
     1      3      2      5  -0.044111
     1      3      3      0  -0.000261
     1      3      3      1   0.000445
     1      3      3      2  -0.017756
     1      3      3      3   0.018236
     1      3      3      4  -0.032045
     1      3      3      5   0.019238
     1      3      4      0  -0.011906
     1      3      4      1   0.005191
     1      3      4      2  -0.005606
     1      3      4      3   0.002028
     1      3      4      4  -0.001276
     1      3      4      5  -0.007068
     1      3      5      0   0.017269
     1      3      5      1  -0.016500
     1      3      5      2   0.010743
     1      3      5      3  -0.007932
     1      3      5      4   0.005991
     1      3      5      5  -0.005557
     1      3      6      0  -0.016048
     1      3      6      1   0.015397
     1      3      6      2  -0.011843
     1      3      6      3   0.007733
     1      3      6      4  -0.006988
     1      3      6      5   0.004846
     1      3      7      0   0.015334
     1      3      7      1  -0.012500
     1      3      7      2   0.009277
     1      3      7      3  -0.007194
     1      3      7      4   0.004957
     1      3      7      5  -0.004907
     1      3      8      0  -0.008656
     1      3      8      1   0.007070
     1      3      8      2  -0.003795
     1      3      8      3   0.001740
     1      3      8      4  -0.001313
     1      3      8      5   0.001073
     1      3      9      0   0.007243
     1      3      9      1  -0.004678
     1      3      9      2   0.002408
     1      3      9      3  -0.000665
     1      3      9      4   0.000049
     1      3      9      5  -0.000296
     1      3     10      0  -0.003873
     1      3     10      1   0.002746
     1      3     10      2  -0.000732
     1      3     10      3  -0.000425
     1      3     10      4   0.001038
     1      3     10      5  -0.001435
     1      3     11      0   0.002591
     1      3     11      1  -0.001392
     1      3     11      2   0.000431
     1      3     11      3   0.000898
     1      3     11      4  -0.001640
     1      3     11      5   0.002145
     1      3     12      0  -0.001320
     1      3     12      1   0.000792
     1      3     12      2   0.000063
     1      3     12      3  -0.000860
     1      3     12      4   0.002046
     1      3     12      5  -0.002515
     1      3     13      0   0.000653
     1      3     13      1  -0.000250
     1      3     13      2  -0.000190
     1      3     13      3   0.001176
     1      3     13      4  -0.001885
     1      3     13      5   0.002641
     1      3     14      0  -0.000232
     1      3     14      1  -0.000067
     1      3     14      2   0.000563
     1      3     14      3  -0.001117
     1      3     14      4   0.001806
     1      3     14      5  -0.001941
     1      3     15      0   0.000184
     1      3     15      1   0.000113
     1      3     15      2  -0.000571
     1      3     15      3   0.001222
