    X1     Y1     X2     Y2 <N(X1,Y1).N(X2,Y2)> (D=32k)
     0      2      6      7   1.660060
     0      2      7      0   1.660560
     0      2      7      1   1.567469
     0      2      7      2   1.460270
     0      2      7      3   1.400293
     0      2      7      4   1.400046
     0      2      7      5   1.459627
     0      2      7      6   1.566516
     0      2      7      7   1.659945
     0      2      8      0   1.660518
     0      2      8      1   1.567466
     0      2      8      2   1.460320
     0      2      8      3   1.400331
     0      2      8      4   1.400062
     0      2      8      5   1.459643
     0      2      8      6   1.566573
     0      2      8      7   1.660081
     0      2      9      0   1.660881
     0      2      9      1   1.567121
     0      2      9      2   1.461898
     0      2      9      3   1.400032
     0      2      9      4   1.399727
     0      2      9      5   1.461388
     0      2      9      6   1.566071
     0      2      9      7   1.660119
     0      2     10      0   1.657007
     0      2     10      1   1.566900
     0      2     10      2   1.460293
     0      2     10      3   1.402070
     0      2     10      4   1.402034
     0      2     10      5   1.459722
     0      2     10      6   1.566001
     0      2     10      7   1.656478
     0      2     11      0   1.652438
     0      2     11      1   1.560585
     0      2     11      2   1.460394
     0      2     11      3   1.401201
     0      2     11      4   1.400747
     0      2     11      5   1.459547
     0      2     11      6   1.559351
     0      2     11      7   1.651328
     0      2     12      0   1.644475
     0      2     12      1   1.551597
     0      2     12      2   1.452311
     0      2     12      3   1.398317
     0      2     12      4   1.398081
     0      2     12      5   1.451429
     0      2     12      6   1.550780
     0      2     12      7   1.644231
     0      2     13      0   1.639116
     0      2     13      1   1.549963
     0      2     13      2   1.445316
     0      2     13      3   1.393146
     0      2     13      4   1.393240
     0      2     13      5   1.445226
     0      2     13      6   1.549219
     0      2     13      7   1.639819
     0      2     14      0   1.652224
     0      2     14      1   1.563961
     0      2     14      2   1.464796
     0      2     14      3   1.401653
     0      2     14      4   1.401472
     0      2     14      5   1.464520
     0      2     14      6   1.562818
     0      2     14      7   1.651254
     0      2     15      0   1.664250
     0      2     15      1   1.600642
     0      2     15      2   1.515115
     0      2     15      3   1.472399
     0      2     15      4   1.472204
     0      2     15      5   1.516409
     0      2     15      6   1.602023
     0      2     15      7   1.665931
     0      3      0      0   1.613797
     0      3      0      1   1.544728
     0      3      0      2   1.390643
     0      3      0      3   1.830561
     0      3      0      4   1.344307
     0      3      0      5   1.456833
     0      3      0      6   1.549362
     0      3      0      7   1.615406
     0      3      1      0   1.601281
     0      3      1      1   1.511027
     0      3      1      2   1.413014
     0      3      1      3   1.307149
     0      3      1      4   1.349963
     0      3      1      5   1.409469
     0      3      1      6   1.509643
     0      3      1      7   1.600250
     0      3      2      0   1.588507
     0      3      2      1   1.502066
     0      3      2      2   1.399700
     0      3      2      3   1.347870
     0      3      2      4   1.348796
     0      3      2      5   1.399104
     0      3      2      6   1.498518
     0      3      2      7   1.589109
     0      3      3      0   1.595861
     0      3      3      1   1.505791
     0      3      3      2   1.409372
     0      3      3      3   1.357329
     0      3      3      4   1.356953
     0      3      3      5   1.408355
     0      3      3      6   1.504155
     0      3      3      7   1.594396
     0      3      4      0   1.604655
     0      3      4      1   1.515537
     0      3      4      2   1.418465
     0      3      4      3   1.361065
     0      3      4      4   1.360704
     0      3      4      5   1.417675
     0      3      4      6   1.514335
     0      3      4      7   1.603411
     0      3      5      0   1.609911
     0      3      5      1   1.522369
     0      3      5      2   1.418725
     0      3      5      3   1.362253
     0      3      5      4   1.362266
     0      3      5      5   1.418325
     0      3      5      6   1.521441
     0      3      5      7   1.609141
     0      3      6      0   1.613807
     0      3      6      1   1.522703
     0      3      6      2   1.420524
     0      3      6      3   1.360415
     0      3      6      4   1.360127
     0      3      6      5   1.420076
     0      3      6      6   1.521844
     0      3      6      7   1.613240
     0      3      7      0   1.613716
     0      3      7      1   1.523257
     0      3      7      2   1.419075
     0      3      7      3   1.360787
     0      3      7      4   1.360534
     0      3      7      5   1.418432
     0      3      7      6   1.522296
     0      3      7      7   1.613103
     0      3      8      0   1.613669
     0      3      8      1   1.523241
     0      3      8      2   1.419117
     0      3      8      3   1.360818
     0      3      8      4   1.360558
     0      3      8      5   1.418452
     0      3      8      6   1.522364
     0      3      8      7   1.613233
     0      3      9      0   1.614018
     0      3      9      1   1.522903
     0      3      9      2   1.420648
     0      3      9      3   1.360527
     0      3      9      4   1.360231
     0      3      9      5   1.420153
     0      3      9      6   1.521880
     0      3      9      7   1.613274
     0      3     10      0   1.610251
     0      3     10      1   1.522686
     0      3     10      2   1.419088
     0      3     10      3   1.362507
     0      3     10      4   1.362473
     0      3     10      5   1.418533
     0      3     10      6   1.521813
     0      3     10      7   1.609737
     0      3     11      0   1.605812
     0      3     11      1   1.516549
     0      3     11      2   1.419186
     0      3     11      3   1.361663
     0      3     11      4   1.361222
     0      3     11      5   1.418363
     0      3     11      6   1.515351
     0      3     11      7   1.604733
     0      3     12      0   1.598073
     0      3     12      1   1.507816
     0      3     12      2   1.411331
     0      3     12      3   1.358861
     0      3     12      4   1.358631
     0      3     12      5   1.410474
     0      3     12      6   1.507021
     0      3     12      7   1.597835
     0      3     13      0   1.592865
     0      3     13      1   1.506227
     0      3     13      2   1.404534
     0      3     13      3   1.353836
     0      3     13      4   1.353927
     0      3     13      5   1.404446
     0      3     13      6   1.505505
     0      3     13      7   1.593548
     0      3     14      0   1.605603
     0      3     14      1   1.519831
     0      3     14      2   1.423464
     0      3     14      3   1.362102
     0      3     14      4   1.361927
     0      3     14      5   1.423195
     0      3     14      6   1.518720
     0      3     14      7   1.604660
     0      3     15      0   1.617290
     0      3     15      1   1.555477
     0      3     15      2   1.472363
     0      3     15      3   1.430852
     0      3     15      4   1.430663
     0      3     15      5   1.473621
     0      3     15      6   1.556819
     0      3     15      7   1.618924
     0      4      0      0   1.613576
     0      4      0      1   1.547894
     0      4      0      2   1.455326
     0      4      0      3   1.344307
     0      4      0      4   1.830260
     0      4      0      5   1.391706
     0      4      0      6   1.545754
     0      4      0      7   1.615188
     0      4      1      0   1.601206
     0      4      1      1   1.510750
     0      4      1      2   1.409620
     0      4      1      3   1.349947
     0      4      1      4   1.306714
     0      4      1      5   1.412475
     0      4      1      6   1.509481
     0      4      1      7   1.599877
     0      4      2      0   1.588011
     0      4      2      1   1.499158
     0      4      2      2   1.399135
     0      4      2      3   1.348664
     0      4      2      4   1.347732
     0      4      2      5   1.399254
     0      4      2      6   1.501026
     0      4      2      7   1.589144
     0      4      3      0   1.594675
     0      4      3      1   1.504833
     0      4      3      2   1.408911
     0      4      3      3   1.356964
     0      4      3      4   1.356920
     0      4      3      5   1.408397
     0      4      3      6   1.504733
     0      4      3      7   1.595155
     0      4      4      0   1.604197
     0      4      4      1   1.515319
     0      4      4      2   1.418299
     0      4      4      3   1.360953
     0      4      4      4   1.360423
     0      4      4      5   1.417455
     0      4      4      6   1.514197
     0      4      4      7   1.603437
     0      4      5      0   1.609586
     0      4      5      1   1.522192
     0      4      5      2   1.418655
     0      4      5      3   1.362104
     0      4      5      4   1.362037
     0      4      5      5   1.418008
     0      4      5      6   1.521207
     0      4      5      7   1.608997
     0      4      6      0   1.613584
     0      4      6      1   1.522548
     0      4      6      2   1.420373
     0      4      6      3   1.360245
     0      4      6      4   1.359922
     0      4      6      5   1.419836
     0      4      6      6   1.521579
     0      4      6      7   1.613025
     0      4      7      0   1.613516
     0      4      7      1   1.523070
     0      4      7      2   1.418899
     0      4      7      3   1.360602
     0      4      7      4   1.360345
     0      4      7      5   1.418220
     0      4      7      6   1.522065
     0      4      7      7   1.612861
     0      4      8      0   1.613455
     0      4      8      1   1.523039
     0      4      8      2   1.418924
     0      4      8      3   1.360633
     0      4      8      4   1.360370
     0      4      8      5   1.418256
     0      4      8      6   1.522148
     0      4      8      7   1.613003
     0      4      9      0   1.613800
     0      4      9      1   1.522695
     0      4      9      2   1.420453
     0      4      9      3   1.360340
     0      4      9      4   1.360045
     0      4      9      5   1.419959
     0      4      9      6   1.521670
     0      4      9      7   1.613050
     0      4     10      0   1.610031
     0      4     10      1   1.522477
     0      4     10      2   1.418893
     0      4     10      3   1.362321
     0      4     10      4   1.362286
     0      4     10      5   1.418340
     0      4     10      6   1.521605
     0      4     10      7   1.609516
     0      4     11      0   1.605592
     0      4     11      1   1.516341
     0      4     11      2   1.418991
     0      4     11      3   1.361476
     0      4     11      4   1.361036
     0      4     11      5   1.418169
     0      4     11      6   1.515144
     0      4     11      7   1.604513
     0      4     12      0   1.597854
     0      4     12      1   1.507609
     0      4     12      2   1.411138
     0      4     12      3   1.358675
     0      4     12      4   1.358445
     0      4     12      5   1.410281
     0      4     12      6   1.506815
     0      4     12      7   1.597617
     0      4     13      0   1.592646
     0      4     13      1   1.506021
     0      4     13      2   1.404341
     0      4     13      3   1.353650
     0      4     13      4   1.353741
     0      4     13      5   1.404254
     0      4     13      6   1.505299
     0      4     13      7   1.593330
     0      4     14      0   1.605383
     0      4     14      1   1.519623
     0      4     14      2   1.423269
     0      4     14      3   1.361916
     0      4     14      4   1.361740
     0      4     14      5   1.423000
     0      4     14      6   1.518512
     0      4     14      7   1.604440
     0      4     15      0   1.617069
     0      4     15      1   1.555264
     0      4     15      2   1.472162
     0      4     15      3   1.430656
     0      4     15      4   1.430467
     0      4     15      5   1.473419
     0      4     15      6   1.556605
     0      4     15      7   1.618702
     0      5      0      0   1.662547
     0      5      0      1   1.595971
     0      5      0      2   1.506446
     0      5      0      3   1.456833
     0      5      0      4   1.391706
     0      5      0      5   1.885885
     0      5      0      6   1.535933
     0      5      0      7   1.661741
     0      5      1      0   1.649963
     0      5      1      1   1.558048
     0      5      1      2   1.454776
     0      5      1      3   1.390155
     0      5      1      4   1.392970
     0      5      1      5   1.412907
     0      5      1      6   1.557131
     0      5      1      7   1.647645
     0      5      2      0   1.636562
     0      5      2      1   1.544537
     0      5      2      2   1.439196
     0      5      2      3   1.389857
     0      5      2      4   1.389953
     0      5      2      5   1.441605
     0      5      2      6   1.547555
     0      5      2      7   1.638561
     0      5      3      0   1.642969
     0      5      3      1   1.549017
     0      5      3      2   1.450957
     0      5      3      3   1.397643
     0      5      3      4   1.397581
     0      5      3      5   1.451100
     0      5      3      6   1.550520
     0      5      3      7   1.643848
     0      5      4      0   1.652114
     0      5      4      1   1.560630
     0      5      4      2   1.460855
     0      5      4      3   1.401773
     0      5      4      4   1.401228
     0      5      4      5   1.459961
     0      5      4      6   1.559859
     0      5      4      7   1.652036
     0      5      5      0   1.657923
     0      5      5      1   1.567914
     0      5      5      2   1.461278
     0      5      5      3   1.403056
     0      5      5      4   1.402912
     0      5      5      5   1.460539
     0      5      5      6   1.566873
     0      5      5      7   1.657420
     0      5      6      0   1.662040
     0      5      6      1   1.568290
     0      5      6      2   1.463070
     0      5      6      3   1.401117
     0      5      6      4   1.400771
     0      5      6      5   1.462452
     0      5      6      6   1.567248
     0      5      6      7   1.661473
     0      5      7      0   1.661984
     0      5      7      1   1.568837
     0      5      7      2   1.461528
     0      5      7      3   1.401480
     0      5      7      4   1.401201
     0      5      7      5   1.460813
     0      5      7      6   1.567768
     0      5      7      7   1.661297
     0      5      8      0   1.661926
     0      5      8      1   1.568793
     0      5      8      2   1.461550
     0      5      8      3   1.401502
     0      5      8      4   1.401233
     0      5      8      5   1.460854
     0      5      8      6   1.567866
     0      5      8      7   1.661449
     0      5      9      0   1.662277
     0      5      9      1   1.568435
     0      5      9      2   1.463119
     0      5      9      3   1.401202
     0      5      9      4   1.400898
     0      5      9      5   1.462611
     0      5      9      6   1.567377
     0      5      9      7   1.661501
     0      5     10      0   1.658394
     0      5     10      1   1.568209
     0      5     10      2   1.461513
     0      5     10      3   1.403241
     0      5     10      4   1.403207
     0      5     10      5   1.460943
     0      5     10      6   1.567311
     0      5     10      7   1.657862
     0      5     11      0   1.653820
     0      5     11      1   1.561889
     0      5     11      2   1.461614
     0      5     11      3   1.402372
     0      5     11      4   1.401918
     0      5     11      5   1.460768
     0      5     11      6   1.560656
     0      5     11      7   1.652709
     0      5     12      0   1.645850
     0      5     12      1   1.552894
     0      5     12      2   1.453525
     0      5     12      3   1.399486
     0      5     12      4   1.399250
     0      5     12      5   1.452642
     0      5     12      6   1.552077
     0      5     12      7   1.645606
     0      5     13      0   1.640486
     0      5     13      1   1.551258
     0      5     13      2   1.446524
     0      5     13      3   1.394311
     0      5     13      4   1.394405
     0      5     13      5   1.446435
     0      5     13      6   1.550515
     0      5     13      7   1.641190
     0      5     14      0   1.653605
     0      5     14      1   1.565269
     0      5     14      2   1.466021
     0      5     14      3   1.402825
     0      5     14      4   1.402644
     0      5     14      5   1.465744
     0      5     14      6   1.564125
     0      5     14      7   1.652634
     0      5     15      0   1.665642
     0      5     15      1   1.601980
     0      5     15      2   1.516382
     0      5     15      3   1.473630
     0      5     15      4   1.473435
     0      5     15      5   1.517677
     0      5     15      6   1.603362
     0      5     15      7   1.667324
     0      6      0      0   1.757509
     0      6      0      1   1.688420
     0      6      0      2   1.595914
     0      6      0      3   1.549362
     0      6      0      4   1.545754
     0      6      0      5   1.535933
     0      6      0      6   1.994699
     0      6      0      7   1.695635
     0      6      1      0   1.744495
     0      6      1      1   1.648838
     0      6      1      2   1.541869
     0      6      1      3   1.474104
     0      6      1      4   1.474163
     0      6      1      5   1.542506
     0      6      1      6   1.608748
     0      6      1      7   1.741530
     0      6      2      0   1.730401
     0      6      2      1   1.634301
     0      6      2      2   1.522534
     0      6      2      3   1.467931
     0      6      2      4   1.470190
     0      6      2      5   1.525690
     0      6      2      6   1.635802
     0      6      2      7   1.732049
     0      6      3      0   1.736827
     0      6      3      1   1.637428
     0      6      3      2   1.532305
     0      6      3      3   1.476692
     0      6      3      4   1.476945
     0      6      3      5   1.533474
     0      6      3      6   1.638901
     0      6      3      7   1.737760
     0      6      4      0   1.745815
     0      6      4      1   1.648461
     0      6      4      2   1.543187
     0      6      4      3   1.480935
     0      6      4      4   1.480357
     0      6      4      5   1.542605
     0      6      4      6   1.648260
     0      6      4      7   1.745751
     0      6      5      0   1.751456
     0      6      5      1   1.656319
     0      6      5      2   1.543709
     0      6      5      3   1.482190
     0      6      5      4   1.482147
     0      6      5      5   1.543068
     0      6      5      6   1.655435
     0      6      5      7   1.751102
     0      6      6      0   1.755827
     0      6      6      1   1.656790
     0      6      6      2   1.545615
     0      6      6      3   1.480210
     0      6      6      4   1.479847
     0      6      6      5   1.545022
     0      6      6      6   1.655746
     0      6      6      7   1.755293
     0      6      7      0   1.755772
     0      6      7      1   1.657367
     0      6      7      2   1.544027
     0      6      7      3   1.480584
     0      6      7      4   1.480291
     0      6      7      5   1.543264
     0      6      7      6   1.656263
     0      6      7      7   1.755074
     0      6      8      0   1.755717
     0      6      8      1   1.657337
     0      6      8      2   1.544044
     0      6      8      3   1.480606
     0      6      8      4   1.480318
     0      6      8      5   1.543304
     0      6      8      6   1.656356
     0      6      8      7   1.755223
     0      6      9      0   1.756095
     0      6      9      1   1.656958
     0      6      9      2   1.545699
     0      6      9      3   1.480285
     0      6      9      4   1.479963
     0      6      9      5   1.545158
     0      6      9      6   1.655837
     0      6      9      7   1.755274
     0      6     10      0   1.751991
     0      6     10      1   1.656718
     0      6     10      2   1.543999
     0      6     10      3   1.482439
     0      6     10      4   1.482401
     0      6     10      5   1.543397
     0      6     10      6   1.655767
     0      6     10      7   1.751429
     0      6     11      0   1.747159
     0      6     11      1   1.650040
     0      6     11      2   1.544106
     0      6     11      3   1.481520
     0      6     11      4   1.481040
     0      6     11      5   1.543212
     0      6     11      6   1.648737
     0      6     11      7   1.745985
     0      6     12      0   1.738739
     0      6     12      1   1.640537
     0      6     12      2   1.535560
     0      6     12      3   1.478471
     0      6     12      4   1.478221
     0      6     12      5   1.534627
     0      6     12      6   1.639673
     0      6     12      7   1.738481
     0      6     13      0   1.733072
     0      6     13      1   1.638809
     0      6     13      2   1.528164
     0      6     13      3   1.473003
     0      6     13      4   1.473103
     0      6     13      5   1.528069
     0      6     13      6   1.638023
     0      6     13      7   1.733816
     0      6     14      0   1.746932
     0      6     14      1   1.653610
     0      6     14      2   1.548761
     0      6     14      3   1.481998
     0      6     14      4   1.481807
     0      6     14      5   1.548468
     0      6     14      6   1.652401
     0      6     14      7   1.745906
     0      6     15      0   1.759648
     0      6     15      1   1.692394
     0      6     15      2   1.601964
     0      6     15      3   1.556799
     0      6     15      4   1.556593
     0      6     15      5   1.603332
     0      6     15      6   1.693853
     0      6     15      7   1.761425
     0      7      0      0   1.828713
     0      7      0      1   1.757817
     0      7      0      2   1.662801
     0      7      0      3   1.615406
     0      7      0      4   1.615188
     0      7      0      5   1.661741
     0      7      0      6   1.695635
     0      7      0      7   2.036947
     0      7      1      0   1.815365
     0      7      1      1   1.717101
     0      7      1      2   1.607022
     0      7      1      3   1.537443
     0      7      1      4   1.537381
     0      7      1      5   1.606911
     0      7      1      6   1.714905
     0      7      1      7   1.752753
     0      7      2      0   1.800746
     0      7      2      1   1.701777
     0      7      2      2   1.586233
     0      7      2      3   1.528776
     0      7      2      4   1.529469
     0      7      2      5   1.587680
     0      7      2      6   1.701834
     0      7      2      7   1.800647
     0      7      3      0   1.807128
     0      7      3      1   1.704261
     0      7      3      2   1.594692
     0      7      3      3   1.535676
     0      7      3      4   1.536160
     0      7      3      5   1.594990
     0      7      3      6   1.704567
     0      7      3      7   1.807514
     0      7      4      0   1.815995
     0      7      4      1   1.714716
     0      7      4      2   1.604655
     0      7      4      3   1.540035
     0      7      4      4   1.539549
     0      7      4      5   1.604324
     0      7      4      6   1.714262
     0      7      4      7   1.815577
     0      7      5      0   1.821562
     0      7      5      1   1.722350
     0      7      5      2   1.605259
     0      7      5      3   1.541299
     0      7      5      4   1.541311
     0      7      5      5   1.604745
     0      7      5      6   1.721585
     0      7      5      7   1.821048
     0      7      6      0   1.825858
     0      7      6      1   1.722847
     0      7      6      2   1.607246
     0      7      6      3   1.539247
     0      7      6      4   1.538904
     0      7      6      5   1.606694
     0      7      6      6   1.721849
     0      7      6      7   1.825346
     0      7      7      0   1.825805
     0      7      7      1   1.723464
     0      7      7      2   1.605604
     0      7      7      3   1.539647
     0      7      7      4   1.539344
     0      7      7      5   1.604835
     0      7      7      6   1.722346
     0      7      7      7   1.825098
     0      7      8      0   1.825742
     0      7      8      1   1.723438
     0      7      8      2   1.605633
     0      7      8      3   1.539664
     0      7      8      4   1.539364
     0      7      8      5   1.604863
     0      7      8      6   1.722427
     0      7      8      7   1.825239
     0      7      9      0   1.826136
     0      7      9      1   1.723049
     0      7      9      2   1.607352
     0      7      9      3   1.539329
     0      7      9      4   1.538992
     0      7      9      5   1.606788
     0      7      9      6   1.721882
     0      7      9      7   1.825286
     0      7     10      0   1.821871
     0      7     10      1   1.722798
     0      7     10      2   1.605584
     0      7     10      3   1.541567
     0      7     10      4   1.541528
     0      7     10      5   1.604955
     0      7     10      6   1.721808
     0      7     10      7   1.821286
     0      7     11      0   1.816846
     0      7     11      1   1.715852
     0      7     11      2   1.605693
     0      7     11      3   1.540611
     0      7     11      4   1.540112
     0      7     11      5   1.604763
     0      7     11      6   1.714497
     0      7     11      7   1.815624
     0      7     12      0   1.808089
