    X1     Y1     X2     Y2 <N(X1,Y1).N(X2,Y2)> (D=32k)
     0      5      0      5   2.141904
     0      5      0      6   1.892467
     0      5      0      7   1.948364
     0      5      1      0   1.948690
     0      5      1      1   1.933454
     0      5      1      2   1.905580
     0      5      1      3   1.876531
     0      5      1      4   1.873696
     0      5      1      5   1.855093
     0      5      1      6   1.928162
     0      5      1      7   1.947263
     0      5      2      0   1.931097
     0      5      2      1   1.911005
     0      5      2      2   1.858704
     0      5      2      3   1.838080
     0      5      2      4   1.836752
     0      5      2      5   1.858882
     0      5      2      6   1.911487
     0      5      2      7   1.932447
     0      5      3      0   1.927552
     0      5      3      1   1.874673
     0      5      3      2   1.785356
     0      5      3      3   1.683603
     0      5      3      4   1.681985
     0      5      3      5   1.783619
     0      5      3      6   1.872704
     0      5      3      7   1.927243
     0      5      4      0   1.915119
     0      5      4      1   1.840506
     0      5      4      2   1.706623
     0      5      4      3   1.632584
     0      5      4      4   1.633863
     0      5      4      5   1.707979
     0      5      4      6   1.840179
     0      5      4      7   1.915019
     0      5      5      0   1.916445
     0      5      5      1   1.844098
     0      5      5      2   1.709752
     0      5      5      3   1.631322
     0      5      5      4   1.632004
     0      5      5      5   1.711705
     0      5      5      6   1.844911
     0      5      5      7   1.916367
     0      5      6      0   1.923757
     0      5      6      1   1.866260
     0      5      6      2   1.772442
     0      5      6      3   1.671119
     0      5      6      4   1.671767
     0      5      6      5   1.774240
     0      5      6      6   1.867162
     0      5      6      7   1.924480
     0      5      7      0   1.927639
     0      5      7      1   1.891114
     0      5      7      2   1.817648
     0      5      7      3   1.755369
     0      5      7      4   1.755697
     0      5      7      5   1.818535
     0      5      7      6   1.891676
     0      5      7      7   1.928223
     0      5      8      0   1.927821
     0      5      8      1   1.891353
     0      5      8      2   1.817915
     0      5      8      3   1.755618
     0      5      8      4   1.755934
     0      5      8      5   1.818682
     0      5      8      6   1.891651
     0      5      8      7   1.928153
     0      5      9      0   1.923900
     0      5      9      1   1.866570
     0      5      9      2   1.772914
     0      5      9      3   1.671541
     0      5      9      4   1.672131
     0      5      9      5   1.774519
     0      5      9      6   1.867384
     0      5      9      7   1.924633
     0      5     10      0   1.916845
     0      5     10      1   1.844751
     0      5     10      2   1.710558
     0      5     10      3   1.631753
     0      5     10      4   1.632257
     0      5     10      5   1.711959
     0      5     10      6   1.845089
     0      5     10      7   1.916448
     0      5     11      0   1.915438
     0      5     11      1   1.841280
     0      5     11      2   1.708014
     0      5     11      3   1.633879
     0      5     11      4   1.634502
     0      5     11      5   1.708380
     0      5     11      6   1.840559
     0      5     11      7   1.915289
     0      5     12      0   1.927912
     0      5     12      1   1.875309
     0      5     12      2   1.786589
     0      5     12      3   1.685538
     0      5     12      4   1.684274
     0      5     12      5   1.784951
     0      5     12      6   1.873421
     0      5     12      7   1.927538
     0      5     13      0   1.931362
     0      5     13      1   1.911411
     0      5     13      2   1.859477
     0      5     13      3   1.838950
     0      5     13      4   1.838222
     0      5     13      5   1.861045
     0      5     13      6   1.912707
     0      5     13      7   1.933040
     0      5     14      0   1.948975
     0      5     14      1   1.933916
     0      5     14      2   1.906298
     0      5     14      3   1.877882
     0      5     14      4   1.877328
     0      5     14      5   1.905760
