    X1     Y1     X2     Y2 <N(X1,Y1).N(X2,Y2)> (D=32k)
     0      1      6      4   1.924601
     0      1      6      5   1.928990
     0      1      6      6   1.950640
     0      1      6      7   1.956306
     0      1      7      0   1.960346
     0      1      7      1   1.956571
     0      1      7      2   1.943131
     0      1      7      3   1.939865
     0      1      7      4   1.939912
     0      1      7      5   1.943456
     0      1      7      6   1.957081
     0      1      7      7   1.960837
     0      2      0      0   1.944981
     0      2      0      1   1.888903
     0      2      0      2   2.137207
     0      2      0      3   1.870542
     0      2      0      4   1.924771
     0      2      0      5   1.930095
     0      2      0      6   1.943662
     0      2      0      7   1.947481
     0      2      1      0   1.942428
     0      2      1      1   1.934003
     0      2      1      2   1.866518
     0      2      1      3   1.908111
     0      2      1      4   1.910431
     0      2      1      5   1.915780
     0      2      1      6   1.937238
     0      2      1      7   1.942938
     0      2      2      0   1.926212
     0      2      2      1   1.911987
     0      2      2      2   1.835790
     0      2      2      3   1.825617
     0      2      2      4   1.826851
     0      2      2      5   1.838373
     0      2      2      6   1.913812
     0      2      2      7   1.927711
     0      2      3      0   1.922354
     0      2      3      1   1.908087
     0      2      3      2   1.826155
     0      2      3      3   1.830801
     0      2      3      4   1.830763
     0      2      3      5   1.825359
     0      2      3      6   1.907651
     0      2      3      7   1.922545
     0      2      4      0   1.922166
     0      2      4      1   1.907674
     0      2      4      2   1.825286
     0      2      4      3   1.829951
     0      2      4      4   1.830282
     0      2      4      5   1.824919
     0      2      4      6   1.907576
     0      2      4      7   1.922533
     0      2      5      0   1.926288
     0      2      5      1   1.912654
     0      2      5      2   1.837216
     0      2      5      3   1.826639
     0      2      5      4   1.827573
     0      2      5      5   1.838147
     0      2      5      6   1.913712
     0      2      5      7   1.927520
     0      2      6      0   1.943136
     0      2      6      1   1.937708
     0      2      6      2   1.916107
     0      2      6      3   1.911224
     0      2      6      4   1.911281
     0      2      6      5   1.915611
     0      2      6      6   1.937198
     0      2      6      7   1.942840
     0      2      7      0   1.946907
     0      2      7      1   1.943142
     0      2      7      2   1.929761
     0      2      7      3   1.926487
     0      2      7      4   1.926540
     0      2      7      5   1.930051
     0      2      7      6   1.943635
     0      2      7      7   1.947368
     0      3      0      0   1.943660
     0      3      0      1   1.938110
     0      3      0      2   1.870542
     0      3      0      3   2.133515
     0      3      0      4   1.869057
     0      3      0      5   1.925085
     0      3      0      6   1.940228
     0      3      0      7   1.944152
     0      3      1      0   1.940087
     0      3      1      1   1.933868
     0      3      1      2   1.909498
     0      3      1      3   1.858461
     0      3      1      4   1.904379
     0      3      1      5   1.911721
     0      3      1      6   1.933862
     0      3      1      7   1.939632
     0      3      2      0   1.923129
     0      3      2      1   1.909226
     0      3      2      2   1.833169
     0      3      2      3   1.822018
     0      3      2      4   1.823085
     0      3      2      5   1.834872
     0      3      2      6   1.910471
     0      3      2      7   1.924371
     0      3      3      0   1.919127
     0      3      3      1   1.904779
     0      3      3      2   1.822969
     0      3      3      3   1.827931
     0      3      3      4   1.827917
     0      3      3      5   1.822244
     0      3      3      6   1.904481
     0      3      3      7   1.919267
     0      3      4      0   1.918893
     0      3      4      1   1.904399
     0      3      4      2   1.822047
     0      3      4      3   1.826862
     0      3      4      4   1.827195
     0      3      4      5   1.821717
     0      3      4      6   1.904336
     0      3      4      7   1.919238
     0      3      5      0   1.922965
     0      3      5      1   1.909336
     0      3      5      2   1.833855
     0      3      5      3   1.823588
     0      3      5      4   1.824469
     0      3      5      5   1.835161
     0      3      5      6   1.910552
     0      3      5      7   1.924295
     0      3      6      0   1.939834
     0      3      6      1   1.934411
     0      3      6      2   1.912801
     0      3      6      3   1.908007
     0      3      6      4   1.908051
     0      3      6      5   1.912432
     0      3      6      6   1.933973
     0      3      6      7   1.939590
     0      3      7      0   1.943598
     0      3      7      1   1.939855
     0      3      7      2   1.926466
     0      3      7      3   1.923243
     0      3      7      4   1.923287
     0      3      7      5   1.926841
     0      3      7      6   1.940392
     0      3      7      7   1.944132
     0      4      0      0   1.943689
     0      4      0      1   1.939767
     0      4      0      2   1.924771
     0      4      0      3   1.869057
     0      4      0      4   2.133520
     0      4      0      5   1.870790
     0      4      0      6   1.938528
     0      4      0      7   1.944080
     0      4      1      0   1.939987
     0      4      1      1   1.934420
     0      4      1      2   1.912171
     0      4      1      3   1.904402
     0      4      1      4   1.858373
     0      4      1      5   1.909033
     0      4      1      6   1.933280
     0      4      1      7   1.939696
     0      4      2      0   1.922998
     0      4      2      1   1.909215
     0      4      2      2   1.833550
     0      4      2      3   1.822274
     0      4      2      4   1.822827
     0      4      2      5   1.834427
     0      4      2      6   1.910439
     0      4      2      7   1.924454
     0      4      3      0   1.918948
     0      4      3      1   1.904594
     0      4      3      2   1.822561
     0      4      3      3   1.827574
     0      4      3      4   1.828244
     0      4      3      5   1.822626
     0      4      3      6   1.904622
     0      4      3      7   1.919398
     0      4      4      0   1.918817
     0      4      4      1   1.904323
     0      4      4      2   1.821924
     0      4      4      3   1.826774
     0      4      4      4   1.827252
     0      4      4      5   1.821804
     0      4      4      6   1.904371
     0      4      4      7   1.919271
     0      4      5      0   1.922907
     0      4      5      1   1.909285
     0      4      5      2   1.833809
     0      4      5      3   1.823512
     0      4      5      4   1.824495
     0      4      5      5   1.835160
     0      4      5      6   1.910558
     0      4      5      7   1.924308
     0      4      6      0   1.939809
     0      4      6      1   1.934392
     0      4      6      2   1.912784
     0      4      6      3   1.907981
     0      4      6      4   1.908033
     0      4      6      5   1.912407
     0      4      6      6   1.933950
     0      4      6      7   1.939574
     0      4      7      0   1.943581
     0      4      7      1   1.939836
     0      4      7      2   1.926454
     0      4      7      3   1.923222
     0      4      7      4   1.923265
     0      4      7      5   1.926810
     0      4      7      6   1.940368
     0      4      7      7   1.944107
     0      5      0      0   1.947338
     0      5      0      1   1.943522
     0      5      0      2   1.930095
     0      5      0      3   1.925085
     0      5      0      4   1.870790
     0      5      0      5   2.137617
     0      5      0      6   1.889610
     0      5      0      7   1.945717
     0      5      1      0   1.943614
     0      5      1      1   1.938117
     0      5      1      2   1.916545
     0      5      1      3   1.910778
     0      5      1      4   1.908327
     0      5      1      5   1.866335
     0      5      1      6   1.933738
     0      5      1      7   1.942345
     0      5      2      0   1.926659
     0      5      2      1   1.912875
     0      5      2      2   1.837356
     0      5      2      3   1.826311
     0      5      2      4   1.826778
     0      5      2      5   1.837369
     0      5      2      6   1.913502
     0      5      2      7   1.927857
     0      5      3      0   1.922545
     0      5      3      1   1.908085
     0      5      3      2   1.825984
     0      5      3      3   1.830739
     0      5      3      4   1.831416
     0      5      3      5   1.826142
     0      5      3      6   1.908267
     0      5      3      7   1.922951
     0      5      4      0   1.922424
     0      5      4      1   1.907877
     0      5      4      2   1.825428
     0      5      4      3   1.830178
     0      5      4      4   1.830656
     0      5      4      5   1.825366
     0      5      4      6   1.907970
     0      5      4      7   1.922862
     0      5      5      0   1.926447
     0      5      5      1   1.912761
     0      5      5      2   1.837102
     0      5      5      3   1.826930
     0      5      5      4   1.827859
     0      5      5      5   1.838827
     0      5      5      6   1.914190
     0      5      5      7   1.927945
     0      5      6      0   1.943378
     0      5      6      1   1.937938
     0      5      6      2   1.916282
     0      5      6      3   1.911532
     0      5      6      4   1.911570
     0      5      6      5   1.916032
     0      5      6      6   1.937568
     0      5      6      7   1.943196
     0      5      7      0   1.947137
     0      5      7      1   1.943398
     0      5      7      2   1.929982
     0      5      7      3   1.926793
     0      5      7      4   1.926827
     0      5      7      5   1.930423
     0      5      7      6   1.943974
     0      5      7      7   1.947733
     0      6      0      0   1.960897
     0      6      0      1   1.957088
     0      6      0      2   1.943662
     0      6      0      3   1.940228
     0      6      0      4   1.938528
     0      6      0      5   1.889610
     0      6      0      6   2.152517
     0      6      0      7   1.898095
     0      6      1      0   1.957159
     0      6      1      1   1.951660
     0      6      1      2   1.929970
     0      6      1      3   1.924923
     0      6      1      4   1.924342
     0      6      1      5   1.926080
     0      6      1      6   1.906445
     0      6      1      7   1.952787
     0      6      2      0   1.940125
     0      6      2      1   1.926334
     0      6      2      2   1.850484
     0      6      2      3   1.839634
     0      6      2      4   1.840668
     0      6      2      5   1.851278
     0      6      2      6   1.926352
     0      6      2      7   1.940695
     0      6      3      0   1.936032
     0      6      3      1   1.921504
     0      6      3      2   1.838931
     0      6      3      3   1.843693
     0      6      3      4   1.844341
     0      6      3      5   1.838946
     0      6      3      6   1.921683
     0      6      3      7   1.936509
     0      6      4      0   1.935955
     0      6      4      1   1.921388
     0      6      4      2   1.838718
     0      6      4      3   1.843442
     0      6      4      4   1.843940
     0      6      4      5   1.838617
     0      6      4      6   1.921473
     0      6      4      7   1.936418
     0      6      5      0   1.939998
     0      6      5      1   1.926260
     0      6      5      2   1.850341
     0      6      5      3   1.839961
     0      6      5      4   1.840964
     0      6      5      5   1.851940
     0      6      5      6   1.927643
     0      6      5      7   1.941470
     0      6      6      0   1.956989
     0      6      6      1   1.951525
     0      6      6      2   1.929806
     0      6      6      3   1.924996
     0      6      6      4   1.925049
     0      6      6      5   1.929508
     0      6      6      6   1.951129
     0      6      6      7   1.956787
     0      6      7      0   1.960752
     0      6      7      1   1.956989
     0      6      7      2   1.943532
     0      6      7      3   1.940311
     0      6      7      4   1.940352
     0      6      7      5   1.943941
     0      6      7      6   1.957551
     0      6      7      7   1.961320
     0      7      0      0   1.964712
     0      7      0      1   1.960900
     0      7      0      2   1.947481
     0      7      0      3   1.944152
     0      7      0      4   1.944080
     0      7      0      5   1.945717
     0      7      0      6   1.898095
     0      7      0      7   2.117679
     0      7      1      0   1.960967
     0      7      1      1   1.955466
     0      7      1      2   1.933780
     0      7      1      3   1.928772
     0      7      1      4   1.928807
     0      7      1      5   1.932305
     0      7      1      6   1.951328
     0      7      1      7   1.897096
     0      7      2      0   1.943937
     0      7      2      1   1.930144
     0      7      2      2   1.854339
     0      7      2      3   1.843440
     0      7      2      4   1.844516
     0      7      2      5   1.855297
     0      7      2      6   1.930481
     0      7      2      7   1.943177
     0      7      3      0   1.939832
     0      7      3      1   1.925276
     0      7      3      2   1.842670
     0      7      3      3   1.847244
     0      7      3      4   1.847910
     0      7      3      5   1.842437
     0      7      3      6   1.925277
     0      7      3      7   1.940205
     0      7      4      0   1.939765
     0      7      4      1   1.925180
     0      7      4      2   1.842511
     0      7      4      3   1.847105
     0      7      4      4   1.847608
     0      7      4      5   1.842249
     0      7      4      6   1.925200
     0      7      4      7   1.940185
     0      7      5      0   1.943784
     0      7      5      1   1.930003
     0      7      5      2   1.853989
     0      7      5      3   1.843545
     0      7      5      4   1.844536
     0      7      5      5   1.855621
     0      7      5      6   1.931396
     0      7      5      7   1.945254
     0      7      6      0   1.960781
     0      7      6      1   1.955299
     0      7      6      2   1.933551
     0      7      6      3   1.928732
     0      7      6      4   1.928786
     0      7      6      5   1.933278
     0      7      6      6   1.954916
     0      7      6      7   1.960584
     0      7      7      0   1.964535
     0      7      7      1   1.960764
     0      7      7      2   1.947285
     0      7      7      3   1.944070
     0      7      7      4   1.944110
     0      7      7      5   1.947720
     0      7      7      6   1.961339
     0      7      7      7   1.965120
     1      0      0      0   1.897461
     1      0      0      1   1.952716
     1      0      0      2   1.942428
     1      0      0      3   1.940087
     1      0      0      4   1.939987
     1      0      0      5   1.943614
     1      0      0      6   1.957159
     1      0      0      7   1.960967
     1      0      1      0   2.151550
     1      0      1      1   1.906523
     1      0      1      2   1.928392
     1      0      1      3   1.924935
     1      0      1      4   1.924626
     1      0      1      5   1.929170
     1      0      1      6   1.950706
     1      0      1      7   1.956408
     1      0      2      0   1.885814
     1      0      2      1   1.922612
     1      0      2      2   1.849581
     1      0      2      3   1.839881
     1      0      2      4   1.840300
     1      0      2      5   1.851599
     1      0      2      6   1.927224
     1      0      2      7   1.941120
     1      0      3      0   1.933844
     1      0      3      1   1.920680
     1      0      3      2   1.838547
     1      0      3      3   1.843663
     1      0      3      4   1.843512
     1      0      3      5   1.838418
     1      0      3      6   1.921029
     1      0      3      7   1.935988
     1      0      4      0   1.935559
     1      0      4      1   1.921004
     1      0      4      2   1.838286
     1      0      4      3   1.843224
     1      0      4      4   1.843437
     1      0      4      5   1.838347
     1      0      4      6   1.921071
     1      0      4      7   1.936029
     1      0      5      0   1.939699
     1      0      5      1   1.925966
     1      0      5      2   1.850074
     1      0      5      3   1.839453
     1      0      5      4   1.840269
     1      0      5      5   1.851247
     1      0      5      6   1.927109
     1      0      5      7   1.941012
     1      0      6      0   1.956626
     1      0      6      1   1.951164
     1      0      6      2   1.929454
     1      0      6      3   1.924560
     1      0      6      4   1.924584
     1      0      6      5   1.929019
     1      0      6      6   1.950685
     1      0      6      7   1.956375
     1      0      7      0   1.960393
     1      0      7      1   1.956610
     1      0      7      2   1.943155
     1      0      7      3   1.939874
     1      0      7      4   1.939915
     1      0      7      5   1.943466
     1      0      7      6   1.957111
     1      0      7      7   1.960884
     1      1      0      0   1.951501
     1      1      0      1   1.906567
     1      1      0      2   1.934003
     1      1      0      3   1.933868
     1      1      0      4   1.934420
     1      1      0      5   1.938117
     1      1      0      6   1.951660
     1      1      0      7   1.955466
     1      1      1      0   1.906523
     1      1      1      1   2.170649
     1      1      1      2   1.877927
     1      1      1      3   1.918247
     1      1      1      4   1.919144
     1      1      1      5   1.923735
     1      1      1      6   1.945231
     1      1      1      7   1.950913
     1      1      2      0   1.930521
     1      1      2      1   1.875455
     1      1      2      2   1.842074
     1      1      2      3   1.833975
     1      1      2      4   1.834915
     1      1      2      5   1.846281
     1      1      2      6   1.921783
     1      1      2      7   1.935643
     1      1      3      0   1.929700
     1      1      3      1   1.914722
     1      1      3      2   1.833179
     1      1      3      3   1.838295
     1      1      3      4   1.838165
     1      1      3      5   1.833001
     1      1      3      6   1.915559
     1      1      3      7   1.930500
     1      1      4      0   1.930115
     1      1      4      1   1.915631
     1      1      4      2   1.833105
     1      1      4      3   1.837795
     1      1      4      4   1.838049
     1      1      4      5   1.832867
     1      1      4      6   1.915582
     1      1      4      7   1.930540
     1      1      5      0   1.934246
     1      1      5      1   1.920577
     1      1      5      2   1.844905
     1      1      5      3   1.834250
     1      1      5      4   1.835073
     1      1      5      5   1.845856
     1      1      5      6   1.921634
     1      1      5      7   1.935506
     1      1      6      0   1.951143
     1      1      6      1   1.945698
     1      1      6      2   1.924039
     1      1      6      3   1.919140
     1      1      6      4   1.919175
     1      1      6      5   1.923552
     1      1      6      6   1.945193
     1      1      6      7   1.950866
     1      1      7      0   1.954907
     1      1      7      1   1.951133
     1      1      7      2   1.937707
     1      1      7      3   1.934431
     1      1      7      4   1.934477
     1      1      7      5   1.938006
     1      1      7      6   1.951627
     1      1      7      7   1.955381
     1      2      0      0   1.932356
     1      2      0      1   1.926149
     1      2      0      2   1.866518
     1      2      0      3   1.909498
     1      2      0      4   1.912171
     1      2      0      5   1.916545
     1      2      0      6   1.929970
     1      2      0      7   1.933780
     1      2      1      0   1.928392
     1      2      1      1   1.877927
     1      2      1      2   2.151611
     1      2      1      3   1.854392
     1      2      1      4   1.896643
     1      2      1      5   1.902471
     1      2      1      6   1.923641
     1      2      1      7   1.929278
     1      2      2      0   1.912026
     1      2      2      1   1.895035
     1      2      2      2   1.780099
     1      2      2      3   1.810458
     1      2      2      4   1.813261
     1      2      2      5   1.825543
     1      2      2      6   1.900331
     1      2      2      7   1.914123
     1      2      3      0   1.908547
     1      2      3      1   1.893926
     1      2      3      2   1.811581
     1      2      3      3   1.817191
     1      2      3      4   1.817141
     1      2      3      5   1.812270
     1      2      3      6   1.894090
     1      2      3      7   1.908954
     1      2      4      0   1.908474
     1      2      4      1   1.894041
     1      2      4      2   1.811973
     1      2      4      3   1.816652
     1      2      4      4   1.816805
     1      2      4      5   1.811772
     1      2      4      6   1.894014
     1      2      4      7   1.908940
     1      2      5      0   1.912600
     1      2      5      1   1.899055
     1      2      5      2   1.823908
     1      2      5      3   1.813299
     1      2      5      4   1.814073
     1      2      5      5   1.824632
     1      2      5      6   1.900020
     1      2      5      7   1.913835
     1      2      6      0   1.929413
     1      2      6      1   1.924019
     1      2      6      2   1.902485
     1      2      6      3   1.897592
     1      2      6      4   1.897621
     1      2      6      5   1.901921
     1      2      6      6   1.923464
     1      2      6      7   1.929113
     1      2      7      0   1.933181
     1      2      7      1   1.929427
     1      2      7      2   1.916086
     1      2      7      3   1.912801
     1      2      7      4   1.912849
     1      2      7      5   1.916330
     1      2      7      6   1.929887
     1      2      7      7   1.933613
     1      3      0      0   1.928432
     1      3      0      1   1.923967
     1      3      0      2   1.908111
     1      3      0      3   1.858461
     1      3      0      4   1.904402
     1      3      0      5   1.910778
     1      3      0      6   1.924923
     1      3      0      7   1.928772
     1      3      1      0   1.924935
     1      3      1      1   1.918247
     1      3      1      2   1.854392
     1      3      1      3   2.143521
     1      3      1      4   1.848546
     1      3      1      5   1.896217
     1      3      1      6   1.918623
     1      3      1      7   1.924308
     1      3      2      0   1.908105
     1      3      2      1   1.893754
     1      3      2      2   1.816023
     1      3      2      3   1.764920
     1      3      2      4   1.805516
     1      3      2      5   1.819536
     1      3      2      6   1.895261
     1      3      2      7   1.909103
     1      3      3      0   1.903991
     1      3      3      1   1.889520
     1      3      3      2   1.807981
     1      3      3      3   1.811873
     1      3      3      4   1.812395
     1      3      3      5   1.807160
     1      3      3      6   1.889181
     1      3      3      7   1.903980
     1      3      4      0   1.903712
     1      3      4      1   1.889217
     1      3      4      2   1.807277
     1      3      4      3   1.812114
     1      3      4      4   1.812229
     1      3      4      5   1.806711
     1      3      4      6   1.889072
     1      3      4      7   1.903942
     1      3      5      0   1.907696
     1      3      5      1   1.894113
     1      3      5      2   1.818958
     1      3      5      3   1.808912
     1      3      5      4   1.809651
     1      3      5      5   1.820117
     1      3      5      6   1.895273
     1      3      5      7   1.908956
     1      3      6      0   1.924489
     1      3      6      1   1.919090
     1      3      6      2   1.897562
     1      3      6      3   1.892831
     1      3      6      4   1.892857
     1      3      6      5   1.897174
     1      3      6      6   1.918637
     1      3      6      7   1.924225
     1      3      7      0   1.928238
     1      3      7      1   1.924516
     1      3      7      2   1.911173
     1      3      7      3   1.907977
     1      3      7      4   1.908016
     1      3      7      5   1.911549
     1      3      7      6   1.925047
     1      3      7      7   1.928763
     1      4      0      0   1.928275
     1      4      0      1   1.924430
     1      4      0      2   1.910431
     1      4      0      3   1.904379
     1      4      0      4   1.858373
     1      4      0      5   1.908327
     1      4      0      6   1.924342
     1      4      0      7   1.928807
     1      4      1      0   1.924626
     1      4      1      1   1.919144
     1      4      1      2   1.896643
     1      4      1      3   1.848546
     1      4      1      4   2.143423
     1      4      1      5   1.853757
     1      4      1      6   1.917614
     1      4      1      7   1.924510
     1      4      2      0   1.907701
     1      4      2      1   1.893975
     1      4      2      2   1.818199
     1      4      2      3   1.804677
     1      4      2      4   1.765900
     1      4      2      5   1.817255
     1      4      2      6   1.894918
     1      4      2      7   1.909388
     1      4      3      0   1.903629
     1      4      3      1   1.889260
     1      4      3      2   1.807445
     1      4      3      3   1.811968
     1      4      3      4   1.812147
     1      4      3      5   1.807632
     1      4      3      6   1.889320
     1      4      3      7   1.904227
     1      4      4      0   1.903484
     1      4      4      1   1.889018
     1      4      4      2   1.806875
     1      4      4      3   1.811766
     1      4      4      4   1.812456
     1      4      4      5   1.806990
     1      4      4      6   1.889151
     1      4      4      7   1.904058
     1      4      5      0   1.907526
     1      4      5      1   1.893962
     1      4      5      2   1.818711
     1      4      5      3   1.808655
     1      4      5      4   1.809779
     1      4      5      5   1.820231
     1      4      5      6   1.895297
     1      4      5      7   1.908999
     1      4      6      0   1.924405
     1      4      6      1   1.919017
     1      4      6      2   1.897483
     1      4      6      3   1.892749
     1      4      6      4   1.892818
     1      4      6      5   1.897133
     1      4      6      6   1.918592
     1      4      6      7   1.924193
     1      4      7      0   1.928172
     1      4      7      1   1.924452
     1      4      7      2   1.911121
     1      4      7      3   1.907913
     1      4      7      4   1.907960
     1      4      7      5   1.911479
     1      4      7      6   1.924991
     1      4      7      7   1.928709
     1      5      0      0   1.932857
     1      5      0      1   1.929051
     1      5      0      2   1.915780
     1      5      0      3   1.911721
     1      5      0      4   1.909033
     1      5      0      5   1.866335
     1      5      0      6   1.926080
     1      5      0      7   1.932305
     1      5      1      0   1.929170
     1      5      1      1   1.923735
     1      5      1      2   1.902471
     1      5      1      3   1.896217
     1      5      1      4   1.853757
     1      5      1      5   2.150949
     1      5      1      6   1.876610
     1      5      1      7   1.927524
     1      5      2      0   1.912299
     1      5      2      1   1.898626
     1      5      2      2   1.823789
     1      5      2      3   1.811962
     1      5      2      4   1.810876
     1      5      2      5   1.781504
     1      5      2      6   1.895844
     1      5      2      7   1.912899
     1      5      3      0   1.908179
     1      5      3      1   1.893747
     1      5      3      2   1.812143
     1      5      3      3   1.816335
     1      5      3      4   1.816969
     1      5      3      5   1.810811
     1      5      3      6   1.893341
     1      5      3      7   1.908352
     1      5      4      0   1.908047
     1      5      4      1   1.893524
     1      5      4      2   1.811505
     1      5      4      3   1.815902
     1      5      4      4   1.816560
     1      5      4      5   1.811270
     1      5      4      6   1.893536
     1      5      4      7   1.908369
     1      5      5      0   1.911980
     1      5      5      1   1.898279
     1      5      5      2   1.822802
     1      5      5      3   1.812643
     1      5      5      4   1.813740
     1      5      5      5   1.824755
     1      5      5      6   1.899808
     1      5      5      7   1.913473
     1      5      6      0   1.928858
     1      5      6      1   1.923412
     1      5      6      2   1.901801
     1      5      6      3   1.897084
     1      5      6      4   1.897151
     1      5      6      5   1.901628
     1      5      6      6   1.923092
     1      5      6      7   1.928684
     1      5      7      0   1.932591
     1      5      7      1   1.928859
     1      5      7      2   1.915469
     1      5      7      3   1.912312
     1      5      7      4   1.912352
     1      5      7      5   1.915960
     1      5      7      6   1.929469
     1      5      7      7   1.933219
     1      6      0      0   1.954433
     1      6      0      1   1.950630
     1      6      0      2   1.937238
     1      6      0      3   1.933862
     1      6      0      4   1.933280
     1      6      0      5   1.933738
     1      6      0      6   1.906445
     1      6      0      7   1.951328
     1      6      1      0   1.950706
     1      6      1      1   1.945231
     1      6      1      2   1.923641
     1      6      1      3   1.918623
     1      6      1      4   1.917614
     1      6      1      5   1.876610
     1      6      1      6   2.169837
     1      6      1      7   1.905082
     1      6      2      0   1.933704
     1      6      2      1   1.919968
     1      6      2      2   1.844420
     1      6      2      3   1.833515
     1      6      2      4   1.834249
     1      6      2      5   1.842911
     1      6      2      6   1.877067
     1      6      2      7   1.931417
     1      6      3      0   1.929617
     1      6      3      1   1.915113
     1      6      3      2   1.832781
     1      6      3      3   1.837263
     1      6      3      4   1.838038
     1      6      3      5   1.832219
     1      6      3      6   1.914041
     1      6      3      7   1.929442
     1      6      4      0   1.929546
     1      6      4      1   1.914994
     1      6      4      2   1.832508
     1      6      4      3   1.837048
     1      6      4      4   1.837617
     1      6      4      5   1.832290
     1      6      4      6   1.915031
     1      6      4      7   1.929897
     1      6      5      0   1.933546
     1      6      5      1   1.919788
     1      6      5      2   1.843922
     1      6      5      3   1.833532
     1      6      5      4   1.834594
     1      6      5      5   1.845651
     1      6      5      6   1.921237
     1      6      5      7   1.935020
     1      6      6      0   1.950511
     1      6      6      1   1.945039
     1      6      6      2   1.923331
     1      6      6      3   1.918533
     1      6      6      4   1.918597
     1      6      6      5   1.923079
     1      6      6      6   1.944671
     1      6      6      7   1.950315
     1      6      7      0   1.954258
     1      6      7      1   1.950496
     1      6      7      2   1.937043
     1      6      7      3   1.933839
     1      6      7      4   1.933882
     1      6      7      5   1.937482
     1      6      7      6   1.951076
     1      6      7      7   1.954844
     1      7      0      0   1.960140
     1      7      0      1   1.956336
     1      7      0      2   1.942938
     1      7      0      3   1.939632
     1      7      0      4   1.939696
     1      7      0      5   1.942345
     1      7      0      6   1.952787
     1      7      0      7   1.897096
     1      7      1      0   1.956408
     1      7      1      1   1.950913
     1      7      1      2   1.929278
     1      7      1      3   1.924308
     1      7      1      4   1.924510
     1      7      1      5   1.927524
     1      7      1      6   1.905082
     1      7      1      7   2.150208
     1      7      2      0   1.939384
     1      7      2      1   1.925609
     1      7      2      2   1.849927
     1      7      2      3   1.839094
     1      7      2      4   1.840348
     1      7      2      5   1.850522
     1      7      2      6   1.923635
     1      7      2      7   1.888889
     1      7      3      0   1.935310
     1      7      3      1   1.920787
     1      7      3      2   1.838397
     1      7      3      3   1.842816
     1      7      3      4   1.843616
     1      7      3      5   1.837833
     1      7      3      6   1.920101
     1      7      3      7   1.933777
     1      7      4      0   1.935240
