    X1     Y1     X2     Y2 <S(X1,Y1).S(X2,Y2)> (D=32k)
     0      3      6      0  -0.011656
     0      3      6      1   0.012179
     0      3      6      2  -0.010782
     0      3      6      3   0.010572
     0      3      6      4  -0.009950
     0      3      6      5   0.008613
     0      3      6      6  -0.009118
     0      3      6      7   0.008348
     0      3      7      0   0.007229
     0      3      7      1  -0.008360
     0      3      7      2   0.006593
     0      3      7      3  -0.007137
     0      3      7      4   0.006500
     0      3      7      5  -0.004934
     0      3      7      6   0.005876
     0      3      7      7  -0.004465
     0      4      0      0   0.065580
     0      4      0      1  -0.079463
     0      4      0      2   0.117467
     0      4      0      3  -0.293585
     0      4      0      4   0.671012
     0      4      0      5  -0.311437
     0      4      0      6   0.122655
     0      4      0      7  -0.109170
     0      4      1      0  -0.063518
     0      4      1      1   0.078289
     0      4      1      2  -0.115102
     0      4      1      3   0.147571
     0      4      1      4  -0.300680
     0      4      1      5   0.150895
     0      4      1      6  -0.127634
     0      4      1      7   0.093340
     0      4      2      0   0.054377
     0      4      2      1  -0.065664
     0      4      2      2   0.066817
     0      4      2      3  -0.093430
     0      4      2      4   0.098420
     0      4      2      5  -0.102599
     0      4      2      6   0.090315
     0      4      2      7  -0.086449
     0      4      3      0  -0.044857
     0      4      3      1   0.048354
     0      4      3      2  -0.048424
     0      4      3      3   0.059242
     0      4      3      4  -0.067291
     0      4      3      5   0.058562
     0      4      3      6  -0.068650
     0      4      3      7   0.061840
     0      4      4      0   0.026843
     0      4      4      1  -0.030464
     0      4      4      2   0.022698
     0      4      4      3  -0.031780
     0      4      4      4   0.033979
     0      4      4      5  -0.030349
     0      4      4      6   0.040304
     0      4      4      7  -0.039775
     0      4      5      0  -0.013995
     0      4      5      1   0.015568
     0      4      5      2  -0.007373
     0      4      5      3   0.010995
     0      4      5      4  -0.012579
     0      4      5      5   0.011154
     0      4      5      6  -0.021894
     0      4      5      7   0.020474
     0      4      6      0   0.007910
     0      4      6      1  -0.008752
     0      4      6      2   0.008428
     0      4      6      3  -0.009828
     0      4      6      4   0.010663
     0      4      6      5  -0.010946
     0      4      6      6   0.012541
     0      4      6      7  -0.012199
     0      4      7      0  -0.004276
     0      4      7      1   0.005815
     0      4      7      2  -0.004850
     0      4      7      3   0.006450
     0      4      7      4  -0.007179
     0      4      7      5   0.006653
     0      4      7      6  -0.008351
     0      4      7      7   0.007330
     0      5      0      0  -0.046369
     0      5      0      1   0.052153
     0      5      0      2  -0.081347
     0      5      0      3   0.117661
     0      5      0      4  -0.311437
     0      5      0      5   0.672180
     0      5      0      6  -0.298574
     0      5      0      7   0.147161
     0      5      1      0   0.042278
     0      5      1      1  -0.055666
     0      5      1      2   0.073178
     0      5      1      3  -0.118526
     0      5      1      4   0.150900
     0      5      1      5  -0.298664
     0      5      1      6   0.156315
     0      5      1      7  -0.146366
     0      5      2      0  -0.037898
     0      5      2      1   0.043742
     0      5      2      2  -0.052021
     0      5      2      3   0.064467
     0      5      2      4  -0.099822
     0      5      2      5   0.101358
     0      5      2      6  -0.121501
     0      5      2      7   0.103050
     0      5      3      0   0.026997
     0      5      3      1  -0.033707
     0      5      3      2   0.030561
     0      5      3      3  -0.051998
     0      5      3      4   0.060981
     0      5      3      5  -0.068890
     0      5      3      6   0.078875
     0      5      3      7  -0.081791
     0      5      4      0  -0.017184
     0      5      4      1   0.019003
     0      5      4      2  -0.016325
     0      5      4      3   0.024737
     0      5      4      4  -0.034099
     0      5      4      5   0.032436
     0      5      4      6  -0.048972
     0      5      4      7   0.046344
     0      5      5      0   0.004658
     0      5      5      1  -0.008542
     0      5      5      2  -0.000195
     0      5      5      3  -0.008893
     0      5      5      4   0.011332
     0      5      5      5  -0.015527
     0      5      5      6   0.026190
     0      5      5      7  -0.027100
     0      5      6      0  -0.002916
     0      5      6      1   0.003054
     0      5      6      2  -0.004529
     0      5      6      3   0.007224
     0      5      6      4  -0.010555
     0      5      6      5   0.012484
     0      5      6      6  -0.015974
     0      5      6      7   0.015276
     0      5      7      0  -0.001164
     0      5      7      1  -0.001880
     0      5      7      2   0.000937
     0      5      7      3  -0.004873
     0      5      7      4   0.006634
     0      5      7      5  -0.008493
     0      5      7      6   0.010428
     0      5      7      7  -0.010795
     0      6      0      0   0.030025
     0      6      0      1  -0.035586
     0      6      0      2   0.052268
     0      6      0      3  -0.079809
     0      6      0      4   0.122655
     0      6      0      5  -0.298574
     0      6      0      6   0.676842
     0      6      0      7  -0.389155
     0      6      1      0  -0.028605
     0      6      1      1   0.037011
     0      6      1      2  -0.051503
     0      6      1      3   0.075351
     0      6      1      4  -0.121144
     0      6      1      5   0.151448
     0      6      1      6  -0.284797
     0      6      1      7   0.175528
     0      6      2      0   0.024115
     0      6      2      1  -0.030095
     0      6      2      2   0.033220
     0      6      2      3  -0.051195
     0      6      2      4   0.073678
     0      6      2      5  -0.096928
     0      6      2      6   0.125772
     0      6      2      7  -0.141914
     0      6      3      0  -0.018562
     0      6      3      1   0.023048
     0      6      3      2  -0.023230
     0      6      3      3   0.040022
     0      6      3      4  -0.056208
     0      6      3      5   0.064853
     0      6      3      6  -0.087695
     0      6      3      7   0.086086
     0      6      4      0   0.011412
     0      6      4      1  -0.014084
     0      6      4      2   0.011765
     0      6      4      3  -0.022274
     0      6      4      4   0.032127
     0      6      4      5  -0.034822
     0      6      4      6   0.051193
     0      6      4      7  -0.052078
     0      6      5      0  -0.003129
     0      6      5      1   0.006275
     0      6      5      2  -0.000386
     0      6      5      3   0.008631
     0      6      5      4  -0.013095
     0      6      5      5   0.017765
     0      6      5      6  -0.028893
     0      6      5      7   0.029579
     0      6      6      0   0.002245
     0      6      6      1  -0.002845
     0      6      6      2   0.004635
     0      6      6      3  -0.008049
     0      6      6      4   0.011861
     0      6      6      5  -0.014492
     0      6      6      6   0.018072
     0      6      6      7  -0.017541
     0      6      7      0   0.000741
     0      6      7      1   0.001915
     0      6      7      2  -0.001887
     0      6      7      3   0.005802
     0      6      7      4  -0.008311
     0      6      7      5   0.010407
     0      6      7      6  -0.012365
     0      6      7      7   0.012905
     0      7      0      0  -0.025965
     0      7      0      1   0.030204
     0      7      0      2  -0.046670
     0      7      0      3   0.066118
     0      7      0      4  -0.109170
     0      7      0      5   0.147161
     0      7      0      6  -0.389155
     0      7      0      7   0.692761
     0      7      1      0   0.023541
     0      7      1      1  -0.032020
     0      7      1      2   0.043870
     0      7      1      3  -0.068506
     0      7      1      4   0.096914
     0      7      1      5  -0.154383
     0      7      1      6   0.177820
     0      7      1      7  -0.391053
     0      7      2      0  -0.019610
     0      7      2      1   0.024205
     0      7      2      2  -0.029364
     0      7      2      3   0.042121
     0      7      2      4  -0.076300
     0      7      2      5   0.086409
     0      7      2      6  -0.150601
     0      7      2      7   0.142196
     0      7      3      0   0.012299
     0      7      3      1  -0.018083
     0      7      3      2   0.016137
     0      7      3      3  -0.037746
     0      7      3      4   0.051871
     0      7      3      5  -0.071397
     0      7      3      6   0.089544
     0      7      3      7  -0.100090
     0      7      4      0  -0.007525
     0      7      4      1   0.009139
     0      7      4      2  -0.009105
     0      7      4      3   0.018331
     0      7      4      4  -0.032860
     0      7      4      5   0.034469
     0      7      4      6  -0.056204
     0      7      4      7   0.054589
     0      7      5      0  -0.001874
     0      7      5      1  -0.002671
     0      7      5      2  -0.004639
     0      7      5      3  -0.007087
     0      7      5      4   0.011424
     0      7      5      5  -0.019618
     0      7      5      6   0.030561
     0      7      5      7  -0.032727
     0      7      6      0   0.000645
     0      7      6      1  -0.000654
     0      7      6      2  -0.002097
     0      7      6      3   0.005999
     0      7      6      4  -0.011236
     0      7      6      5   0.014655
     0      7      6      6  -0.019384
     0      7      6      7   0.018633
     0      7      7      0  -0.004298
     0      7      7      1   0.000604
     0      7      7      2  -0.000969
     0      7      7      3  -0.004392
     0      7      7      4   0.007291
     0      7      7      5  -0.010776
     0      7      7      6   0.012907
     0      7      7      7  -0.014184
     1      0      0      0  -0.388989
     1      0      0      1   0.174592
     1      0      0      2  -0.145293
     1      0      0      3   0.092692
     1      0      0      4  -0.063518
     1      0      0      5   0.042278
     1      0      0      6  -0.028605
     1      0      0      7   0.023541
     1      0      1      0   0.676913
     1      0      1      1  -0.286512
     1      0      1      2   0.129930
     1      0      1      3  -0.096607
     1      0      1      4   0.062455
     1      0      1      5  -0.042075
     1      0      1      6   0.029709
     1      0      1      7  -0.022605
     1      0      2      0  -0.296039
     1      0      2      1   0.150385
     1      0      2      2  -0.099071
     1      0      2      3   0.069834
     1      0      2      4  -0.043484
     1      0      2      5   0.026598
     1      0      2      6  -0.024001
     1      0      2      7   0.018486
     1      0      3      0   0.115612
     1      0      3      1  -0.113409
     1      0      3      2   0.071861
     1      0      3      3  -0.058524
     1      0      3      4   0.037288
     1      0      3      5  -0.019177
     1      0      3      6   0.018899
     1      0      3      7  -0.014428
     1      0      4      0  -0.066145
     1      0      4      1   0.064298
     1      0      4      2  -0.043496
     1      0      4      3   0.036655
     1      0      4      4  -0.023576
     1      0      4      5   0.010826
     1      0      4      6  -0.012087
     1      0      4      7   0.009195
     1      0      5      0   0.039574
     1      0      5      1  -0.037690
     1      0      5      2   0.024295
     1      0      5      3  -0.017261
     1      0      5      4   0.010440
     1      0      5      5  -0.000817
     1      0      5      6   0.005771
     1      0      5      7  -0.002480
     1      0      6      0  -0.022991
     1      0      6      1   0.023935
     1      0      6      2  -0.019494
     1      0      6      3   0.015668
     1      0      6      4  -0.010413
     1      0      6      5   0.005732
     1      0      6      6  -0.003113
     1      0      6      7   0.002249
     1      0      7      0   0.018415
     1      0      7      1  -0.017262
     1      0      7      2   0.014847
     1      0      7      3  -0.011669
     1      0      7      4   0.007979
     1      0      7      5  -0.003002
     1      0      7      6   0.002339
     1      0      7      7   0.000543
     1      1      0      0   0.177613
     1      1      0      1  -0.284952
     1      1      0      2   0.156070
     1      1      0      3  -0.127493
     1      1      0      4   0.078289
     1      1      0      5  -0.055666
     1      1      0      6   0.037011
     1      1      0      7  -0.032020
     1      1      1      0  -0.286512
     1      1      1      1   0.665611
     1      1      1      2  -0.265438
     1      1      1      3   0.118379
     1      1      1      4  -0.082083
     1      1      1      5   0.053033
     1      1      1      6  -0.039443
     1      1      1      7   0.029829
     1      1      2      0   0.155560
     1      1      2      1  -0.259227
     1      1      2      2   0.117205
     1      1      2      3  -0.095750
     1      1      2      4   0.054879
     1      1      2      5  -0.036653
     1      1      2      6   0.031603
     1      1      2      7  -0.025953
     1      1      3      0  -0.121337
     1      1      3      1   0.110463
     1      1      3      2  -0.090451
     1      1      3      3   0.066298
     1      1      3      4  -0.048823
     1      1      3      5   0.024702
     1      1      3      6  -0.025510
     1      1      3      7   0.019550
     1      1      4      0   0.066898
     1      1      4      1  -0.069668
     1      1      4      2   0.046257
     1      1      4      3  -0.043296
     1      1      4      4   0.027485
     1      1      4      5  -0.015250
     1      1      4      6   0.015676
     1      1      4      7  -0.013325
     1      1      5      0  -0.041961
     1      1      5      1   0.039212
     1      1      5      2  -0.026241
     1      1      5      3   0.018189
     1      1      5      4  -0.012835
     1      1      5      5   0.000998
     1      1      5      6  -0.007929
     1      1      5      7   0.003668
     1      1      6      0   0.023942
     1      1      6      1  -0.025308
     1      1      6      2   0.020464
     1      1      6      3  -0.016940
     1      1      6      4   0.011380
     1      1      6      5  -0.006791
     1      1      6      6   0.003816
     1      1      6      7  -0.003264
     1      1      7      0  -0.019300
     1      1      7      1   0.017981
     1      1      7      2  -0.015661
     1      1      7      3   0.012194
     1      1      7      4  -0.008825
     1      1      7      5   0.003143
     1      1      7      6  -0.002944
     1      1      7      7  -0.000549
     1      2      0      0  -0.153844
     1      2      0      1   0.151343
     1      2      0      2  -0.299001
     1      2      0      3   0.150846
     1      2      0      4  -0.115102
     1      2      0      5   0.073178
     1      2      0      6  -0.051503
     1      2      0      7   0.043870
     1      2      1      0   0.129930
     1      2      1      1  -0.265438
     1      2      1      2   0.656370
     1      2      1      3  -0.248887
     1      2      1      4   0.107404
     1      2      1      5  -0.073865
     1      2      1      6   0.053095
     1      2      1      7  -0.042296
     1      2      2      0  -0.123694
     1      2      2      1   0.133339
     1      2      2      2  -0.214861
     1      2      2      3   0.110166
     1      2      2      4  -0.079195
     1      2      2      5   0.050446
     1      2      2      6  -0.045179
     1      2      2      7   0.036908
     1      2      3      0   0.088048
     1      2      3      1  -0.099695
     1      2      3      2   0.083519
     1      2      3      3  -0.080339
     1      2      3      4   0.056735
     1      2      3      5  -0.037364
     1      2      3      6   0.035642
     1      2      3      7  -0.030283
     1      2      4      0  -0.056418
     1      2      4      1   0.057607
     1      2      4      2  -0.043273
     1      2      4      3   0.042096
     1      2      4      4  -0.033220
     1      2      4      5   0.019610
     1      2      4      6  -0.023381
     1      2      4      7   0.019659
     1      2      5      0   0.033279
     1      2      5      1  -0.033245
     1      2      5      2   0.020627
     1      2      5      3  -0.017257
     1      2      5      4   0.013258
     1      2      5      5  -0.005136
     1      2      5      6   0.012069
     1      2      5      7  -0.009056
     1      2      6      0  -0.019490
     1      2      6      1   0.020454
     1      2      6      2  -0.017270
     1      2      6      3   0.015118
     1      2      6      4  -0.011844
     1      2      6      5   0.008311
     1      2      6      6  -0.006898
     1      2      6      7   0.005954
     1      2      7      0   0.014680
     1      2      7      1  -0.014541
     1      2      7      2   0.012378
     1      2      7      3  -0.010787
     1      2      7      4   0.008488
     1      2      7      5  -0.004603
     1      2      7      6   0.004723
     1      2      7      7  -0.002187
     1      3      0      0   0.096503
     1      3      0      1  -0.120852
     1      3      0      2   0.150847
     1      3      0      3  -0.300783
     1      3      0      4   0.147571
     1      3      0      5  -0.118526
     1      3      0      6   0.075351
     1      3      0      7  -0.068506
     1      3      1      0  -0.096607
     1      3      1      1   0.118379
     1      3      1      2  -0.248887
     1      3      1      3   0.655716
     1      3      1      4  -0.249717
     1      3      1      5   0.107360
     1      3      1      6  -0.082106
     1      3      1      7   0.062799
     1      3      2      0   0.084275
     1      3      2      1  -0.105805
     1      3      2      2   0.112291
     1      3      2      3  -0.214443
     1      3      2      4   0.105798
     1      3      2      5  -0.082553
     1      3      2      6   0.067129
     1      3      2      7  -0.058650
     1      3      3      0  -0.071422
     1      3      3      1   0.075135
     1      3      3      2  -0.078397
     1      3      3      3   0.082727
     1      3      3      4  -0.079279
     1      3      3      5   0.053003
     1      3      3      6  -0.055222
     1      3      3      7   0.046699
     1      3      4      0   0.044499
     1      3      4      1  -0.049081
     1      3      4      2   0.038165
     1      3      4      3  -0.045127
     1      3      4      4   0.039717
     1      3      4      5  -0.030289
     1      3      4      6   0.034797
     1      3      4      7  -0.032232
     1      3      5      0  -0.026547
     1      3      5      1   0.027227
     1      3      5      2  -0.016770
     1      3      5      3   0.017326
     1      3      5      4  -0.016584
     1      3      5      5   0.010560
     1      3      5      6  -0.019624
     1      3      5      7   0.016588
     1      3      6      0   0.015634
     1      3      6      1  -0.016899
     1      3      6      2   0.015089
     1      3      6      3  -0.015072
     1      3      6      4   0.013722
     1      3      6      5  -0.011912
     1      3      6      6   0.011615
     1      3      6      7  -0.010820
     1      3      7      0  -0.011156
     1      3      7      1   0.011877
     1      3      7      2  -0.010449
     1      3      7      3   0.010551
     1      3      7      4  -0.009863
     1      3      7      5   0.007277
     1      3      7      6  -0.008121
     1      3      7      7   0.006072
     1      4      0      0  -0.068086
     1      4      0      1   0.075212
     1      4      0      2  -0.118488
     1      4      0      3   0.147704
     1      4      0      4  -0.300680
     1      4      0      5   0.150900
     1      4      0      6  -0.121144
     1      4      0      7   0.096914
     1      4      1      0   0.062455
     1      4      1      1  -0.082083
     1      4      1      2   0.107404
     1      4      1      3  -0.249717
     1      4      1      4   0.655709
     1      4      1      5  -0.248976
     1      4      1      6   0.118527
     1      4      1      7  -0.097147
     1      4      2      0  -0.058109
     1      4      2      1   0.066807
     1      4      2      2  -0.082180
     1      4      2      3   0.105531
     1      4      2      4  -0.213915
     1      4      2      5   0.112406
     1      4      2      6  -0.106189
     1      4      2      7   0.084610
     1      4      3      0   0.046095
     1      4      3      1  -0.054878
     1      4      3      2   0.052674
     1      4      3      3  -0.079210
     1      4      3      4   0.083147
     1      4      3      5  -0.078941
     1      4      3      6   0.075867
     1      4      3      7  -0.072065
     1      4      4      0  -0.031461
     1      4      4      1   0.034507
     1      4      4      2  -0.030283
     1      4      4      3   0.039539
     1      4      4      4  -0.045503
     1      4      4      5   0.038165
     1      4      4      6  -0.049833
     1      4      4      7   0.045416
     1      4      5      0   0.016055
     1      4      5      1  -0.019347
     1      4      5      2   0.010088
     1      4      5      3  -0.016392
     1      4      5      4   0.017592
     1      4      5      5  -0.017207
     1      4      5      6   0.027569
     1      4      5      7  -0.026707
     1      4      6      0  -0.010326
     1      4      6      1   0.011285
     1      4      6      2  -0.011763
     1      4      6      3   0.013668
     1      4      6      4  -0.015254
     1      4      6      5   0.015337
     1      4      6      6  -0.017399
     1      4      6      7   0.016265
     1      4      7      0   0.005879
     1      4      7      1  -0.008111
     1      4      7      2   0.007238
     1      4      7      3  -0.009883
     1      4      7      4   0.010651
     1      4      7      5  -0.010566
     1      4      7      6   0.011897
     1      4      7      7  -0.011272
     1      5      0      0   0.043549
     1      5      0      1  -0.051331
     1      5      0      2   0.073136
     1      5      0      3  -0.115155
     1      5      0      4   0.150895
     1      5      0      5  -0.298664
     1      5      0      6   0.151448
     1      5      0      7  -0.154383
     1      5      1      0  -0.042075
     1      5      1      1   0.053033
     1      5      1      2  -0.073865
     1      5      1      3   0.107360
     1      5      1      4  -0.248976
     1      5      1      5   0.656250
     1      5      1      6  -0.265864
     1      5      1      7   0.130549
     1      5      2      0   0.036507
     1      5      2      1  -0.044835
     1      5      2      2   0.050133
     1      5      2      3  -0.078908
     1      5      2      4   0.110173
     1      5      2      5  -0.212682
     1      5      2      6   0.132971
     1      5      2      7  -0.123763
     1      5      3      0  -0.029758
     1      5      3      1   0.035227
     1      5      3      2  -0.037172
     1      5      3      3   0.056502
     1      5      3      4  -0.081014
     1      5      3      5   0.084255
     1      5      3      6  -0.100806
     1      5      3      7   0.088787
     1      5      4      0   0.019202
     1      5      4      1  -0.023137
     1      5      4      2   0.019582
     1      5      4      3  -0.033118
     1      5      4      4   0.042402
     1      5      4      5  -0.043451
     1      5      4      6   0.058210
     1      5      4      7  -0.058178
     1      5      5      0  -0.008489
     1      5      5      1   0.011732
     1      5      5      2  -0.004734
     1      5      5      3   0.013003
     1      5      5      4  -0.017468
     1      5      5      5   0.020938
     1      5      5      6  -0.033481
     1      5      5      7   0.033258
     1      5      6      0   0.005624
     1      5      6      1  -0.006675
     1      5      6      2   0.008209
     1      5      6      3  -0.011831
     1      5      6      4   0.015303
     1      5      6      5  -0.017529
     1      5      6      6   0.020963
     1      5      6      7  -0.020232
     1      5      7      0  -0.001969
     1      5      7      1   0.004681
     1      5      7      2  -0.004592
     1      5      7      3   0.008527
     1      5      7      4  -0.010904
     1      5      7      5   0.012468
     1      5      7      6  -0.014501
     1      5      7      7   0.014664
     1      6      0      0  -0.031739
     1      6      0      1   0.036951
     1      6      0      2  -0.055657
     1      6      0      3   0.078511
     1      6      0      4  -0.127634
     1      6      0      5   0.156315
     1      6      0      6  -0.284797
     1      6      0      7   0.177820
     1      6      1      0   0.029709
     1      6      1      1  -0.039443
     1      6      1      2   0.053095
     1      6      1      3  -0.082106
     1      6      1      4   0.118527
     1      6      1      5  -0.265864
     1      6      1      6   0.665472
     1      6      1      7  -0.288387
     1      6      2      0  -0.025535
     1      6      2      1   0.031397
     1      6      2      2  -0.036401
     1      6      2      3   0.054665
     1      6      2      4  -0.096019
     1      6      2      5   0.116878
     1      6      2      6  -0.254420
     1      6      2      7   0.154224
     1      6      3      0   0.019027
     1      6      3      1  -0.025305
     1      6      3      2   0.024526
     1      6      3      3  -0.048829
     1      6      3      4   0.066678
     1      6      3      5  -0.091350
     1      6      3      6   0.112094
     1      6      3      7  -0.122626
     1      6      4      0  -0.012919
     1      6      4      1   0.015597
     1      6      4      2  -0.015283
     1      6      4      3   0.027377
     1      6      4      4  -0.044172
     1      6      4      5   0.046505
     1      6      4      6  -0.071358
     1      6      4      7   0.068247
     1      6      5      0   0.002895
     1      6      5      1  -0.007658
     1      6      5      2   0.000530
     1      6      5      3  -0.012782
     1      6      5      4   0.018535
     1      6      5      5  -0.026687
     1      6      5      6   0.039623
     1      6      5      7  -0.041689
     1      6      6      0  -0.002999
     1      6      6      1   0.003696
     1      6      6      2  -0.006785
     1      6      6      3   0.011514
     1      6      6      4  -0.017329
     1      6      6      5   0.020920
     1      6      6      6  -0.026087
     1      6      6      7   0.024862
     1      6      7      0  -0.000829
     1      6      7      1  -0.002925
     1      6      7      2   0.003196
     1      6      7      3  -0.009016
     1      6      7      4   0.012472
     1      6      7      5  -0.015922
     1      6      7      6   0.018044
