    X1     Y1     X2     Y2 <N(X1,Y1).N(X2,Y2)> (D=32k)
     0      2      5      2   1.549075
     0      2      5      3   1.619057
     0      2      6      0   1.663707
     0      2      6      1   1.613218
     0      2      6      2   1.613662
     0      2      6      3   1.664028
     0      2      7      0   1.696400
     0      2      7      1   1.658719
     0      2      7      2   1.658902
     0      2      7      3   1.696583
     0      2      8      0   1.697446
     0      2      8      1   1.659956
     0      2      8      2   1.659994
     0      2      8      3   1.697537
     0      2      9      0   1.666158
     0      2      9      1   1.616340
     0      2      9      2   1.616337
     0      2      9      3   1.666153
     0      2     10      0   1.621502
     0      2     10      1   1.551818
     0      2     10      2   1.551812
     0      2     10      3   1.621494
     0      2     11      0   1.609807
     0      2     11      1   1.528523
     0      2     11      2   1.528528
     0      2     11      3   1.609834
     0      2     12      0   1.609959
     0      2     12      1   1.538974
     0      2     12      2   1.538935
     0      2     12      3   1.609898
     0      2     13      0   1.654701
     0      2     13      1   1.605965
     0      2     13      2   1.605940
     0      2     13      3   1.654679
     0      2     14      0   1.731975
     0      2     14      1   1.697979
     0      2     14      2   1.697975
     0      2     14      3   1.731964
     0      2     15      0   1.793381
     0      2     15      1   1.772684
     0      2     15      2   1.772684
     0      2     15      3   1.793379
     0      3      0      0   1.814109
     0      3      0      1   1.791045
     0      3      0      2   1.731060
     0      3      0      3   2.026083
     0      3      1      0   1.751696
     0      3      1      1   1.716301
     0      3      1      2   1.714803
     0      3      1      3   1.687686
     0      3      2      0   1.672574
     0      3      2      1   1.623288
     0      3      2      2   1.621774
     0      3      2      3   1.668954
     0      3      3      0   1.626891
     0      3      3      1   1.555083
     0      3      3      2   1.554639
     0      3      3      3   1.626215
     0      3      4      0   1.625543
     0      3      4      1   1.543498
     0      3      4      2   1.543756
     0      3      4      3   1.626313
     0      3      5      0   1.637761
     0      3      5      1   1.567637
     0      3      5      2   1.567526
     0      3      5      3   1.638540
     0      3      6      0   1.682978
     0      3      6      1   1.632707
     0      3      6      2   1.632990
     0      3      6      3   1.683942
     0      3      7      0   1.716180
     0      3      7      1   1.678285
     0      3      7      2   1.678465
     0      3      7      3   1.716673
     0      3      8      0   1.717233
     0      3      8      1   1.679262
     0      3      8      2   1.679338
     0      3      8      3   1.717393
     0      3      9      0   1.685534
     0      3      9      1   1.635094
     0      3      9      2   1.635102
     0      3      9      3   1.685552
     0      3     10      0   1.640411
     0      3     10      1   1.569886
     0      3     10      2   1.569896
     0      3     10      3   1.640388
     0      3     11      0   1.628615
     0      3     11      1   1.546377
     0      3     11      2   1.546397
     0      3     11      3   1.628603
     0      3     12      0   1.628816
     0      3     12      1   1.557012
     0      3     12      2   1.556965
     0      3     12      3   1.628687
     0      3     13      0   1.674083
     0      3     13      1   1.624785
     0      3     13      2   1.624750
     0      3     13      3   1.674019
     0      3     14      0   1.752217
     0      3     14      1   1.717831
     0      3     14      2   1.717818
     0      3     14      3   1.752185
     0      3     15      0   1.814290
     0      3     15      1   1.793371
     0      3     15      2   1.793368
     0      3     15      3   1.814294
     1      0      0      0   1.687681
     1      0      0      1   1.728138
     1      0      0      2   1.729917
     1      0      0      3   1.751696
     1      0      1      0   1.993214
     1      0      1      1   1.616042
     1      0      1      2   1.656990
     1      0      1      3   1.691734
     1      0      2      0   1.551006
     1      0      2      1   1.564039
     1      0      2      2   1.566550
     1      0      2      3   1.615312
     1      0      3      0   1.564266
     1      0      3      1   1.497952
     1      0      3      2   1.500568
     1      0      3      3   1.571259
     1      0      4      0   1.567859
     1      0      4      1   1.487897
     1      0      4      2   1.488581
     1      0      4      3   1.570366
     1      0      5      0   1.580557
     1      0      5      1   1.511709
     1      0      5      2   1.511494
     1      0      5      3   1.580580
     1      0      6      0   1.625107
     1      0      6      1   1.575800
     1      0      6      2   1.575678
     1      0      6      3   1.624380
     1      0      7      0   1.657379
     1      0      7      1   1.620357
     1      0      7      2   1.620175
     1      0      7      3   1.656471
     1      0      8      0   1.658490
     1      0      8      1   1.621705
     1      0      8      2   1.621662
     1      0      8      3   1.658190
     1      0      9      0   1.627946
     1      0      9      1   1.579213
     1      0      9      2   1.579252
     1      0      9      3   1.627903
     1      0     10      0   1.584329
     1      0     10      1   1.516227
     1      0     10      2   1.516260
     1      0     10      3   1.584336
     1      0     11      0   1.572817
     1      0     11      1   1.493410
     1      0     11      2   1.493415
     1      0     11      3   1.572859
     1      0     12      0   1.572919
     1      0     12      1   1.503576
     1      0     12      2   1.503563
     1      0     12      3   1.572921
     1      0     13      0   1.616577
     1      0     13      1   1.568959
     1      0     13      2   1.568980
     1      0     13      3   1.616666
     1      0     14      0   1.692127
     1      0     14      1   1.658897
     1      0     14      2   1.658920
     1      0     14      3   1.692196
     1      0     15      0   1.752205
     1      0     15      1   1.731974
     1      0     15      2   1.731988
     1      0     15      3   1.752240
     1      1      0      0   1.714800
     1      1      0      1   1.652303
     1      1      0      2   1.694320
     1      1      0      3   1.716301
     1      1      1      0   1.616042
     1      1      1      1   1.975367
     1      1      1      2   1.576445
     1      1      1      3   1.656992
     1      1      2      0   1.579016
     1      1      2      1   1.483483
     1      1      2      2   1.532459
     1      1      2      3   1.582101
     1      1      3      0   1.535252
     1      1      3      1   1.467427
     1      1      3      2   1.468145
     1      1      3      3   1.538298
     1      1      4      0   1.535989
     1      1      4      1   1.458784
     1      1      4      2   1.458622
     1      1      4      3   1.536698
     1      1      5      0   1.548781
     1      1      5      1   1.481016
     1      1      5      2   1.480845
     1      1      5      3   1.548242
     1      1      6      0   1.592764
     1      1      6      1   1.544385
     1      1      6      2   1.543907
     1      1      6      3   1.592636
     1      1      7      0   1.624620
     1      1      7      1   1.588184
     1      1      7      2   1.587681
     1      1      7      3   1.624365
     1      1      8      0   1.625925
     1      1      8      1   1.589846
     1      1      8      2   1.589758
     1      1      8      3   1.625846
     1      1      9      0   1.596049
     1      1      9      1   1.548345
     1      1      9      2   1.548355
     1      1      9      3   1.596028
     1      1     10      0   1.553235
     1      1     10      1   1.486527
     1      1     10      2   1.486540
     1      1     10      3   1.553245
     1      1     11      0   1.541908
     1      1     11      1   1.464014
     1      1     11      2   1.464046
     1      1     11      3   1.541947
     1      1     12      0   1.542015
     1      1     12      1   1.473942
     1      1     12      2   1.473961
     1      1     12      3   1.541987
     1      1     13      0   1.584824
     1      1     13      1   1.538030
     1      1     13      2   1.538072
     1      1     13      3   1.584860
     1      1     14      0   1.658914
     1      1     14      1   1.626268
     1      1     14      2   1.626290
     1      1     14      3   1.658938
     1      1     15      0   1.717855
     1      1     15      1   1.698002
     1      1     15      2   1.698008
     1      1     15      3   1.717871
     1      2      0      0   1.716300
     1      2      0      1   1.694321
     1      2      0      2   1.652305
     1      2      0      3   1.714803
     1      2      1      0   1.656990
     1      2      1      1   1.576445
     1      2      1      2   1.975370
     1      2      1      3   1.616048
     1      2      2      0   1.582094
     1      2      2      1   1.532458
     1      2      2      2   1.483487
     1      2      2      3   1.579024
     1      2      3      0   1.538346
     1      2      3      1   1.468157
     1      2      3      2   1.467417
     1      2      3      3   1.535213
     1      2      4      0   1.536641
     1      2      4      1   1.458605
     1      2      4      2   1.458795
     1      2      4      3   1.536034
     1      2      5      0   1.548302
     1      2      5      1   1.480860
     1      2      5      2   1.481006
     1      2      5      3   1.548729
     1      2      6      0   1.592592
     1      2      6      1   1.543900
     1      2      6      2   1.544401
     1      2      6      3   1.592809
     1      2      7      0   1.624391
     1      2      7      1   1.587684
     1      2      7      2   1.588183
     1      2      7      3   1.624600
     1      2      8      0   1.625820
     1      2      8      1   1.589749
     1      2      8      2   1.589857
     1      2      8      3   1.625953
     1      2      9      0   1.596043
     1      2      9      1   1.548360
     1      2      9      2   1.548343
     1      2      9      3   1.596038
     1      2     10      0   1.553247
     1      2     10      1   1.486542
     1      2     10      2   1.486527
     1      2     10      3   1.553233
     1      2     11      0   1.541925
     1      2     11      1   1.464040
     1      2     11      2   1.464023
     1      2     11      3   1.541933
     1      2     12      0   1.542022
     1      2     12      1   1.473973
     1      2     12      2   1.473933
     1      2     12      3   1.541983
     1      2     13      0   1.584853
     1      2     13      1   1.538072
     1      2     13      2   1.538033
     1      2     13      3   1.584833
     1      2     14      0   1.658938
     1      2     14      1   1.626290
     1      2     14      2   1.626271
     1      2     14      3   1.658917
     1      2     15      0   1.717871
     1      2     15      1   1.698009
     1      2     15      2   1.698004
     1      2     15      3   1.717859
     1      3      0      0   1.751697
     1      3      0      1   1.729919
     1      3      0      2   1.728142
     1      3      0      3   1.687686
     1      3      1      0   1.691734
     1      3      1      1   1.656992
     1      3      1      2   1.616048
     1      3      1      3   1.993223
     1      3      2      0   1.615307
     1      3      2      1   1.566551
     1      3      2      2   1.564044
     1      3      2      3   1.551019
     1      3      3      0   1.571310
     1      3      3      1   1.500586
     1      3      3      2   1.497938
     1      3      3      3   1.564229
     1      3      4      0   1.570306
     1      3      4      1   1.488563
     1      3      4      2   1.487899
     1      3      4      3   1.567882
     1      3      5      0   1.580645
     1      3      5      1   1.511520
     1      3      5      2   1.511701
     1      3      5      3   1.580516
     1      3      6      0   1.624341
     1      3      6      1   1.575674
     1      3      6      2   1.575815
     1      3      6      3   1.625147
     1      3      7      0   1.656511
     1      3      7      1   1.620184
     1      3      7      2   1.620359
     1      3      7      3   1.657364
     1      3      8      0   1.658159
     1      3      8      1   1.621655
     1      3      8      2   1.621715
     1      3      8      3   1.658518
     1      3      9      0   1.627923
     1      3      9      1   1.579260
     1      3      9      2   1.579214
     1      3      9      3   1.627941
     1      3     10      0   1.584341
     1      3     10      1   1.516263
     1      3     10      2   1.516228
     1      3     10      3   1.584324
     1      3     11      0   1.572837
     1      3     11      1   1.493410
     1      3     11      2   1.493422
     1      3     11      3   1.572847
     1      3     12      0   1.572959
     1      3     12      1   1.503577
     1      3     12      2   1.503568
     1      3     12      3   1.572887
     1      3     13      0   1.616661
     1      3     13      1   1.568981
     1      3     13      2   1.568964
     1      3     13      3   1.616588
     1      3     14      0   1.692197
     1      3     14      1   1.658923
     1      3     14      2   1.658901
     1      3     14      3   1.692132
     1      3     15      0   1.752241
     1      3     15      1   1.731990
     1      3     15      2   1.731978
     1      3     15      3   1.752211
     2      0      0      0   1.668944
     2      0      0      1   1.650105
     2      0      0      2   1.651965
     2      0      0      3   1.672574
     2      0      1      0   1.551006
     2      0      1      1   1.579016
     2      0      1      2   1.582094
     2      0      1      3   1.615307
     2      0      2      0   1.902771
     2      0      2      1   1.448055
     2      0      2      2   1.494604
     2      0      2      3   1.543039
     2      0      3      0   1.427117
     2      0      3      1   1.429144
     2      0      3      2   1.432267
     2      0      3      3   1.500752
     2      0      4      0   1.490440
     2      0      4      1   1.417286
     2      0      4      2   1.422687
     2      0      4      3   1.500730
     2      0      5      0   1.507150
     2      0      5      1   1.440700
     2      0      5      2   1.442551
     2      0      5      3   1.511102
     2      0      6      0   1.550992
     2      0      6      1   1.503534
     2      0      6      2   1.503287
     2      0      6      3   1.551079
     2      0      7      0   1.582763
     2      0      7      1   1.547290
     2      0      7      2   1.547358
     2      0      7      3   1.582088
     2      0      8      0   1.584311
     2      0      8      1   1.549183
     2      0      8      2   1.549193
     2      0      8      3   1.583949
     2      0      9      0   1.555314
     2      0      9      1   1.508799
     2      0      9      2   1.508916
     2      0      9      3   1.555265
     2      0     10      0   1.513709
     2      0     10      1   1.448648
     2      0     10      2   1.448710
     2      0     10      3   1.513730
     2      0     11      0   1.502782
     2      0     11      1   1.426831
     2      0     11      2   1.426806
     2      0     11      3   1.502726
     2      0     12      0   1.502734
     2      0     12      1   1.436413
     2      0     12      2   1.436386
     2      0     12      3   1.502649
     2      0     13      0   1.544506
     2      0     13      1   1.498993
     2      0     13      2   1.498936
     2      0     13      3   1.544506
     2      0     14      0   1.616578
     2      0     14      1   1.584808
     2      0     14      2   1.584838
     2      0     14      3   1.616660
     2      0     15      0   1.674031
     2      0     15      1   1.654682
     2      0     15      2   1.654714
     2      0     15      3   1.674107
     2      1      0      0   1.621770
     2      1      0      1   1.602622
     2      1      0      2   1.603752
     2      1      0      3   1.623288
     2      1      1      0   1.564039
     2      1      1      1   1.483483
     2      1      1      2   1.532458
     2      1      1      3   1.566551
     2      1      2      0   1.448055
     2      1      2      1   1.868730
     2      1      2      2   1.399889
     2      1      2      3   1.494610
     2      1      3      0   1.450362
     2      1      3      1   1.332102
     2      1      3      2   1.385674
     2      1      3      3   1.453948
     2      1      4      0   1.448540
     2      1      4      1   1.374732
     2      1      4      2   1.376717
     2      1      4      3   1.454196
     2      1      5      0   1.461476
     2      1      5      1   1.398514
     2      1      5      2   1.399009
     2      1      5      3   1.463353
     2      1      6      0   1.504564
     2      1      6      1   1.458169
     2      1      6      2   1.458092
     2      1      6      3   1.504531
     2      1      7      0   1.535873
     2      1      7      1   1.501450
     2      1      7      2   1.501210
     2      1      7      3   1.535970
     2      1      8      0   1.537690
     2      1      8      1   1.503577
     2      1      8      2   1.503334
     2      1      8      3   1.537726
     2      1      9      0   1.509627
     2      1      9      1   1.464549
     2      1      9      2   1.464581
     2      1      9      3   1.509664
     2      1     10      0   1.469152
     2      1     10      1   1.406071
     2      1     10      2   1.406096
     2      1     10      3   1.469163
     2      1     11      0   1.458452
     2      1     11      1   1.384744
     2      1     11      2   1.384746
     2      1     11      3   1.458425
     2      1     12      0   1.458385
     2      1     12      1   1.393921
     2      1     12      2   1.393947
     2      1     12      3   1.458322
     2      1     13      0   1.499007
     2      1     13      1   1.454710
     2      1     13      2   1.454700
     2      1     13      3   1.498956
     2      1     14      0   1.568975
     2      1     14      1   1.538030
     2      1     14      2   1.538071
     2      1     14      3   1.568996
     2      1     15      0   1.624784
     2      1     15      1   1.605965
     2      1     15      2   1.605993
     2      1     15      3   1.624824
     2      2      0      0   1.623289
     2      2      0      1   1.603753
     2      2      0      2   1.602624
     2      2      0      3   1.621774
     2      2      1      0   1.566550
     2      2      1      1   1.532459
     2      2      1      2   1.483487
     2      2      1      3   1.564044
     2      2      2      0   1.494604
     2      2      2      1   1.399889
     2      2      2      2   1.868733
     2      2      2      3   1.448067
     2      2      3      0   1.453996
     2      2      3      1   1.385687
     2      2      3      2   1.332078
     2      2      3      3   1.450325
     2      2      4      0   1.454146
     2      2      4      1   1.376735
     2      2      4      2   1.374747
     2      2      4      3   1.448566
     2      2      5      0   1.463393
     2      2      5      1   1.399023
     2      2      5      2   1.398518
     2      2      5      3   1.461478
     2      2      6      0   1.504491
     2      2      6      1   1.458086
     2      2      6      2   1.458177
     2      2      6      3   1.504600
     2      2      7      0   1.535998
     2      2      7      1   1.501213
     2      2      7      2   1.501443
     2      2      7      3   1.535853
     2      2      8      0   1.537703
     2      2      8      1   1.503327
     2      2      8      2   1.503585
     2      2      8      3   1.537714
     2      2      9      0   1.509678
     2      2      9      1   1.464589
     2      2      9      2   1.464548
     2      2      9      3   1.509620
     2      2     10      0   1.469165
     2      2     10      1   1.406098
     2      2     10      2   1.406072
     2      2     10      3   1.469150
     2      2     11      0   1.458409
     2      2     11      1   1.384742
     2      2     11      2   1.384752
     2      2     11      3   1.458477
     2      2     12      0   1.458353
     2      2     12      1   1.393959
     2      2     12      2   1.393911
     2      2     12      3   1.458354
     2      2     13      0   1.498951
     2      2     13      1   1.454699
     2      2     13      2   1.454712
     2      2     13      3   1.499016
     2      2     14      0   1.568996
     2      2     14      1   1.538072
     2      2     14      2   1.538033
     2      2     14      3   1.568978
     2      2     15      0   1.624824
     2      2     15      1   1.605994
     2      2     15      2   1.605968
     2      2     15      3   1.624788
     2      3      0      0   1.672582
     2      3      0      1   1.651973
     2      3      0      2   1.650115
     2      3      0      3   1.668954
     2      3      1      0   1.615312
     2      3      1      1   1.582101
     2      3      1      2   1.579024
     2      3      1      3   1.551019
     2      3      2      0   1.543039
     2      3      2      1   1.494610
     2      3      2      2   1.448067
     2      3      2      3   1.902785
     2      3      3      0   1.500811
     2      3      3      1   1.432294
     2      3      3      2   1.429138
     2      3      3      3   1.427038
     2      3      4      0   1.500682
     2      3      4      1   1.422684
     2      3      4      2   1.417334
     2      3      4      3   1.490502
     2      3      5      0   1.511159
     2      3      5      1   1.442580
     2      3      5      2   1.440741
     2      3      5      3   1.507201
     2      3      6      0   1.551040
     2      3      6      1   1.503277
     2      3      6      2   1.503548
     2      3      6      3   1.551030
     2      3      7      0   1.582123
     2      3      7      1   1.547369
     2      3      7      2   1.547296
     2      3      7      3   1.582759
     2      3      8      0   1.583920
     2      3      8      1   1.549194
     2      3      8      2   1.549199
     2      3      8      3   1.584342
     2      3      9      0   1.555296
     2      3      9      1   1.508932
     2      3      9      2   1.508806
     2      3      9      3   1.555316
     2      3     10      0   1.513736
     2      3     10      1   1.448718
     2      3     10      2   1.448655
     2      3     10      3   1.513709
     2      3     11      0   1.502714
     2      3     11      1   1.426807
     2      3     11      2   1.426847
     2      3     11      3   1.502818
     2      3     12      0   1.502689
     2      3     12      1   1.436403
     2      3     12      2   1.436409
     2      3     12      3   1.502707
     2      3     13      0   1.544506
     2      3     13      1   1.498941
     2      3     13      2   1.499001
     2      3     13      3   1.544521
     2      3     14      0   1.616667
     2      3     14      1   1.584844
     2      3     14      2   1.584817
     2      3     14      3   1.616587
     2      3     15      0   1.674114
     2      3     15      1   1.654722
     2      3     15      2   1.654692
     2      3     15      3   1.674042
     3      0      0      0   1.626261
     3      0      0      1   1.606417
     3      0      0      2   1.606607
     3      0      0      3   1.626891
     3      0      1      0   1.564266
     3      0      1      1   1.535252
     3      0      1      2   1.538346
     3      0      1      3   1.571310
     3      0      2      0   1.427117
     3      0      2      1   1.450362
     3      0      2      2   1.453996
     3      0      2      3   1.500811
     3      0      3      0   1.849330
     3      0      3      1   1.343342
     3      0      3      2   1.391929
     3      0      3      3   1.460461
     3      0      4      0   1.383166
     3      0      4      1   1.378259
     3      0      4      2   1.383510
     3      0      4      3   1.460281
     3      0      5      0   1.459073
     3      0      5      1   1.398500
     3      0      5      2   1.404630
     3      0      5      3   1.470703
     3      0      6      0   1.507131
     3      0      6      1   1.460654
     3      0      6      2   1.461854
     3      0      6      3   1.510481
     3      0      7      0   1.539112
     3      0      7      1   1.504304
     3      0      7      2   1.504031
     3      0      7      3   1.538947
     3      0      8      0   1.541119
     3      0      8      1   1.506815
     3      0      8      2   1.506841
     3      0      8      3   1.540776
     3      0      9      0   1.513125
     3      0      9      1   1.467852
     3      0      9      2   1.468012
     3      0      9      3   1.513104
     3      0     10      0   1.472757
     3      0     10      1   1.409484
     3      0     10      2   1.409624
     3      0     10      3   1.472801
     3      0     11      0   1.462166
     3      0     11      1   1.388298
     3      0     11      2   1.388255
     3      0     11      3   1.462057
     3      0     12      0   1.462279
     3      0     12      1   1.397650
     3      0     12      2   1.397547
     3      0     12      3   1.462027
     3      0     13      0   1.502722
     3      0     13      1   1.458359
     3      0     13      2   1.458327
     3      0     13      3   1.502676
     3      0     14      0   1.572907
     3      0     14      1   1.541988
     3      0     14      2   1.541994
     3      0     14      3   1.572946
     3      0     15      0   1.628733
     3      0     15      1   1.609934
     3      0     15      2   1.609959
     3      0     15      3   1.628827
     3      1      0      0   1.554651
     3      1      0      1   1.537012
     3      1      0      2   1.536836
     3      1      0      3   1.555083
     3      1      1      0   1.497952
     3      1      1      1   1.467427
     3      1      1      2   1.468157
     3      1      1      3   1.500586
     3      1      2      0   1.429144
     3      1      2      1   1.332102
     3      1      2      2   1.385687
     3      1      2      3   1.432294
     3      1      3      0   1.343342
     3      1      3      1   1.786727
     3      1      3      2   1.273325
     3      1      3      3   1.391898
     3      1      4      0   1.387515
     3      1      4      1   1.257751
     3      1      4      2   1.316597
     3      1      4      3   1.392911
     3      1      5      0   1.397443
     3      1      5      1   1.336058
     3      1      5      2   1.338041
     3      1      5      3   1.403391
     3      1      6      0   1.439697
     3      1      6      1   1.396392
     3      1      6      2   1.396555
     3      1      6      3   1.440983
     3      1      7      0   1.470809
     3      1      7      1   1.437508
     3      1      7      2   1.437467
     3      1      7      3   1.470525
     3      1      8      0   1.473139
     3      1      8      1   1.440417
     3      1      8      2   1.440272
     3      1      8      3   1.473176
     3      1      9      0   1.446561
     3      1      9      1   1.403360
     3      1      9      2   1.403343
     3      1      9      3   1.446678
     3      1     10      0   1.407912
     3      1     10      1   1.347476
     3      1     10      2   1.347519
     3      1     10      3   1.407985
     3      1     11      0   1.397679
     3      1     11      1   1.327084
     3      1     11      2   1.327053
     3      1     11      3   1.397639
     3      1     12      0   1.397652
     3      1     12      1   1.335890
     3      1     12      2   1.335851
     3      1     12      3   1.397531
     3      1     13      0   1.436404
     3      1     13      1   1.393897
     3      1     13      2   1.393936
     3      1     13      3   1.436394
     3      1     14      0   1.503567
     3      1     14      1   1.473918
     3      1     14      2   1.473949
     3      1     14      3   1.503567
     3      1     15      0   1.556988
     3      1     15      1   1.538949
     3      1     15      2   1.538976
     3      1     15      3   1.557024
     3      2      0      0   1.555064
     3      2      0      1   1.536818
     3      2      0      2   1.536996
     3      2      0      3   1.554639
     3      2      1      0   1.500568
     3      2      1      1   1.468145
     3      2      1      2   1.467417
     3      2      1      3   1.497938
     3      2      2      0   1.432267
     3      2      2      1   1.385674
     3      2      2      2   1.332078
     3      2      2      3   1.429138
     3      2      3      0   1.391929
     3      2      3      1   1.273325
     3      2      3      2   1.786710
     3      2      3      3   1.343270
     3      2      4      0   1.392843
     3      2      4      1   1.316571
     3      2      4      2   1.257787
     3      2      4      3   1.387550
     3      2      5      0   1.403411
     3      2      5      1   1.337981
     3      2      5      2   1.336033
     3      2      5      3   1.397436
     3      2      6      0   1.440953
     3      2      6      1   1.396536
     3      2      6      2   1.396369
     3      2      6      3   1.439648
     3      2      7      0   1.470532
     3      2      7      1   1.437454
     3      2      7      2   1.437492
     3      2      7      3   1.470781
     3      2      8      0   1.473132
     3      2      8      1   1.440249
     3      2      8      2   1.440413
     3      2      8      3   1.473146
     3      2      9      0   1.446670
     3      2      9      1   1.403333
     3      2      9      2   1.403344
     3      2      9      3   1.446540
     3      2     10      0   1.407975
     3      2     10      1   1.347504
     3      2     10      2   1.347462
     3      2     10      3   1.407891
     3      2     11      0   1.397606
     3      2     11      1   1.327036
     3      2     11      2   1.327079
     3      2     11      3   1.397689
     3      2     12      0   1.397547
     3      2     12      1   1.335849
     3      2     12      2   1.335867
     3      2     12      3   1.397608
     3      2     13      0   1.436375
     3      2     13      1   1.393922
     3      2     13      2   1.393886
     3      2     13      3   1.436397
     3      2     14      0   1.503552
     3      2     14      1   1.473935
     3      2     14      2   1.473906
     3      2     14      3   1.503555
     3      2     15      0   1.557007
     3      2     15      1   1.538960
     3      2     15      2   1.538935
     3      2     15      3   1.556975
     3      3      0      0   1.626837
     3      3      0      1   1.606554
     3      3      0      2   1.606366
     3      3      0      3   1.626215
     3      3      1      0   1.571259
     3      3      1      1   1.538298
     3      3      1      2   1.535213
     3      3      1      3   1.564229
     3      3      2      0   1.500752
     3      3      2      1   1.453948
     3      3      2      2   1.450325
     3      3      2      3   1.427038
     3      3      3      0   1.460461
     3      3      3      1   1.391898
     3      3      3      2   1.343270
     3      3      3      3   1.849255
     3      3      4      0   1.460177
     3      3      4      1   1.383446
     3      3      4      2   1.378230
     3      3      4      3   1.383301
     3      3      5      0   1.470702
     3      3      5      1   1.404589
     3      3      5      2   1.398393
     3      3      5      3   1.458977
     3      3      6      0   1.510402
     3      3      6      1   1.461789
     3      3      6      2   1.460552
     3      3      6      3   1.507006
     3      3      7      0   1.538928
     3      3      7      1   1.503990
     3      3      7      2   1.504254
     3      3      7      3   1.539049
     3      3      8      0   1.540696
