    X1     Y1     X2     Y2 <S(X1,Y1).S(X2,Y2)> (D=32k)
     0      0      0      0   0.689652
     0      0      0      1  -0.378857
     0      0      0      2   0.136021
     0      0      0      3  -0.095981
     0      0      0      4   0.056286
     0      0      0      5  -0.050070
     0      0      1      0  -0.386414
     0      0      1      1   0.168926
     0      0      1      2  -0.138887
     0      0      1      3   0.080241
     0      0      1      4  -0.058668
     0      0      1      5   0.042363
     0      0      2      0   0.130606
     0      0      2      1  -0.133154
     0      0      2      2   0.070714
     0      0      2      3  -0.057485
     0      0      2      4   0.040467
     0      0      2      5  -0.034600
     0      0      3      0  -0.090037
     0      0      3      1   0.073353
     0      0      3      2  -0.055980
     0      0      3      3   0.029166
     0      0      3      4  -0.027843
     0      0      3      5   0.019279
     0      0      4      0   0.039104
     0      0      4      1  -0.040441
     0      0      4      2   0.022157
     0      0      4      3  -0.014538
     0      0      4      4   0.008546
     0      0      4      5  -0.007598
     0      0      5      0  -0.019905
     0      0      5      1   0.014522
     0      0      5      2  -0.007054
     0      0      5      3  -0.004342
     0      0      5      4   0.001518
     0      0      5      5  -0.008023
     0      0      6      0   0.004004
     0      0      6      1  -0.002859
     0      0      6      2  -0.003277
     0      0      6      3   0.006680
     0      0      6      4  -0.010746
     0      0      6      5   0.011024
     0      0      7      0   0.001795
     0      0      7      1  -0.003434
     0      0      7      2   0.005832
     0      0      7      3  -0.011078
     0      0      7      4   0.012389
     0      0      7      5  -0.017235
     0      0      8      0  -0.004362
     0      0      8      1   0.005054
     0      0      8      2  -0.007877
     0      0      8      3   0.009758
     0      0      8      4  -0.012412
     0      0      8      5   0.012653
     0      0      9      0   0.004170
     0      0      9      1  -0.005134
     0      0      9      2   0.006781
     0      0      9      3  -0.009447
     0      0      9      4   0.009845
     0      0      9      5  -0.012243
     0      0     10      0  -0.002845
     0      0     10      1   0.003253
     0      0     10      2  -0.004333
     0      0     10      3   0.005352
     0      0     10      4  -0.007449
     0      0     10      5   0.007667
     0      0     11      0   0.001509
     0      0     11      1  -0.002123
     0      0     11      2   0.002459
     0      0     11      3  -0.003851
     0      0     11      4   0.004747
     0      0     11      5  -0.005872
     0      0     12      0  -0.000601
     0      0     12      1   0.000693
     0      0     12      2  -0.000621
     0      0     12      3   0.001066
     0      0     12      4  -0.002526
     0      0     12      5   0.002731
     0      0     13      0  -0.000426
     0      0     13      1   0.000104
     0      0     13      2  -0.000634
     0      0     13      3  -0.000170
     0      0     13      4   0.001053
     0      0     13      5  -0.001541
     0      0     14      0   0.000465
     0      0     14      1  -0.000515
     0      0     14      2   0.000431
     0      0     14      3  -0.000185
     0      0     14      4  -0.000291
     0      0     14      5   0.000382
     0      0     15      0  -0.000892
     0      0     15      1   0.000558
     0      0     15      2  -0.000719
     0      0     15      3   0.000360
     0      0     15      4  -0.000066
     0      0     15      5  -0.000097
     0      1      0      0  -0.378857
     0      1      0      1   0.672125
     0      1      0      2  -0.285993
     0      1      0      3   0.111496
     0      1      0      4  -0.069624
     0      1      0      5   0.056278
     0      1      1      0   0.166903
     0      1      1      1  -0.282161
     0      1      1      2   0.139524
     0      1      1      3  -0.104317
     0      1      1      4   0.066739
     0      1      1      5  -0.051261
     0      1      2      0  -0.126958
     0      1      2      1   0.110810
     0      1      2      2  -0.084752
     0      1      2      3   0.057837
     0      1      2      4  -0.049995
     0      1      2      5   0.039545
     0      1      3      0   0.071454
     0      1      3      1  -0.071985
     0      1      3      2   0.049717
     0      1      3      3  -0.037437
     0      1      3      4   0.032012
     0      1      3      5  -0.027886
     0      1      4      0  -0.035902
     0      1      4      1   0.034716
     0      1      4      2  -0.023300
     0      1      4      3   0.014587
     0      1      4      4  -0.014602
     0      1      4      5   0.010590
     0      1      5      0   0.014900
     0      1      5      1  -0.012675
     0      1      5      2   0.004315
     0      1      5      3   0.000392
     0      1      5      4   0.001263
     0      1      5      5   0.000766
     0      1      6      0  -0.002075
     0      1      6      1   0.000803
     0      1      6      2   0.002938
     0      1      6      3  -0.005534
     0      1      6      4   0.006682
     0      1      6      5  -0.007977
     0      1      7      0  -0.004045
     0      1      7      1   0.004376
     0      1      7      2  -0.006353
     0      1      7      3   0.008806
     0      1      7      4  -0.009938
     0      1      7      5   0.012238
     0      1      8      0   0.005288
     0      1      8      1  -0.005892
     0      1      8      2   0.007407
     0      1      8      3  -0.008597
     0      1      8      4   0.009893
     0      1      8      5  -0.010259
     0      1      9      0  -0.005314
     0      1      9      1   0.005559
     0      1      9      2  -0.006801
     0      1      9      3   0.008072
     0      1      9      4  -0.008261
     0      1      9      5   0.009604
     0      1     10      0   0.003475
     0      1     10      1  -0.003804
     0      1     10      2   0.004175
     0      1     10      3  -0.004765
     0      1     10      4   0.006073
     0      1     10      5  -0.006247
     0      1     11      0  -0.002283
     0      1     11      1   0.002484
     0      1     11      2  -0.002589
     0      1     11      3   0.003300
     0      1     11      4  -0.003940
     0      1     11      5   0.004601
     0      1     12      0   0.000995
     0      1     12      1  -0.001051
     0      1     12      2   0.000709
     0      1     12      3  -0.000962
     0      1     12      4   0.002033
     0      1     12      5  -0.002177
     0      1     13      0  -0.000066
     0      1     13      1   0.000188
     0      1     13      2   0.000356
     0      1     13      3   0.000055
     0      1     13      4  -0.000807
     0      1     13      5   0.001092
     0      1     14      0  -0.000208
     0      1     14      1   0.000250
     0      1     14      2  -0.000286
     0      1     14      3   0.000155
     0      1     14      4   0.000170
     0      1     14      5  -0.000241
     0      1     15      0   0.000560
     0      1     15      1  -0.000361
     0      1     15      2   0.000525
     0      1     15      3  -0.000344
     0      1     15      4   0.000103
     0      1     15      5  -0.000052
     0      2      0      0   0.136021
     0      2      0      1  -0.285993
     0      2      0      2   0.666879
     0      2      0      3  -0.302615
     0      2      0      4   0.111489
     0      2      0      5  -0.095955
     0      2      1      0  -0.131445
     0      2      1      1   0.144613
     0      2      1      2  -0.290120
     0      2      1      3   0.138728
     0      2      1      4  -0.113269
     0      2      1      5   0.078588
     0      2      2      0   0.084768
     0      2      2      1  -0.103316
     0      2      2      2   0.088482
     0      2      2      3  -0.089463
     0      2      2      4   0.070783
     0      2      2      5  -0.066560
     0      2      3      0  -0.064878
     0      2      3      1   0.059903
     0      2      3      2  -0.052796
     0      2      3      3   0.042912
     0      2      3      4  -0.049152
     0      2      3      5   0.040719
     0      2      4      0   0.027543
     0      2      4      1  -0.030524
     0      2      4      2   0.019294
     0      2      4      3  -0.017667
     0      2      4      4   0.020604
     0      2      4      5  -0.020618
     0      2      5      0  -0.011586
     0      2      5      1   0.008460
     0      2      5      2  -0.001335
     0      2      5      3  -0.002576
     0      2      5      4  -0.004087
     0      2      5      5   0.001159
     0      2      6      0  -0.002190
     0      2      6      1   0.002252
     0      2      6      2  -0.005731
     0      2      6      3   0.006724
     0      2      6      4  -0.006825
     0      2      6      5   0.006402
     0      2      7      0   0.007495
     0      2      7      1  -0.007617
     0      2      7      2   0.008476
     0      2      7      3  -0.010376
     0      2      7      4   0.010215
     0      2      7      5  -0.012901
     0      2      8      0  -0.007909
     0      2      8      1   0.008113
     0      2      8      2  -0.008995
     0      2      8      3   0.009572
     0      2      8      4  -0.010564
     0      2      8      5   0.010487
     0      2      9      0   0.007305
     0      2      9      1  -0.007225
     0      2      9      2   0.007834
     0      2      9      3  -0.008849
     0      2      9      4   0.008656
     0      2      9      5  -0.009997
     0      2     10      0  -0.004668
     0      2     10      1   0.004807
     0      2     10      2  -0.004775
     0      2     10      3   0.005088
     0      2     10      4  -0.006216
     0      2     10      5   0.006213
     0      2     11      0   0.002977
     0      2     11      1  -0.003045
     0      2     11      2   0.002902
     0      2     11      3  -0.003414
     0      2     11      4   0.003881
     0      2     11      5  -0.004457
     0      2     12      0  -0.001227
     0      2     12      1   0.001219
     0      2     12      2  -0.000692
     0      2     12      3   0.000827
     0      2     12      4  -0.001856
     0      2     12      5   0.001947
     0      2     13      0   0.000078
     0      2     13      1  -0.000161
     0      2     13      2  -0.000510
     0      2     13      3   0.000209
     0      2     13      4   0.000556
     0      2     13      5  -0.000783
     0      2     14      0   0.000314
     0      2     14      1  -0.000389
     0      2     14      2   0.000481
     0      2     14      3  -0.000398
     0      2     14      4   0.000094
     0      2     14      5  -0.000012
     0      2     15      0  -0.000719
     0      2     15      1   0.000524
     0      2     15      2  -0.000749
     0      2     15      3   0.000611
     0      2     15      4  -0.000348
     0      2     15      5   0.000349
     0      3      0      0  -0.095981
     0      3      0      1   0.111496
     0      3      0      2  -0.302615
     0      3      0      3   0.666876
     0      3      0      4  -0.286005
     0      3      0      5   0.136000
     0      3      1      0   0.078623
     0      3      1      1  -0.113269
     0      3      1      2   0.138746
     0      3      1      3  -0.290036
     0      3      1      4   0.144585
     0      3      1      5  -0.131397
     0      3      2      0  -0.066537
     0      3      2      1   0.070783
     0      3      2      2  -0.089427
     0      3      2      3   0.088469
     0      3      2      4  -0.103313
     0      3      2      5   0.084758
     0      3      3      0   0.040692
     0      3      3      1  -0.049200
     0      3      3      2   0.042924
     0      3      3      3  -0.052736
     0      3      3      4   0.059857
     0      3      3      5  -0.064778
     0      3      4      0  -0.020523
     0      3      4      1   0.020603
     0      3      4      2  -0.017676
     0      3      4      3   0.019283
     0      3      4      4  -0.030638
     0      3      4      5   0.027620
     0      3      5      0   0.001182
     0      3      5      1  -0.004153
     0      3      5      2  -0.002585
     0      3      5      3  -0.001371
     0      3      5      4   0.008418
     0      3      5      5  -0.011535
     0      3      6      0   0.006374
     0      3      6      1  -0.006826
     0      3      6      2   0.006645
     0      3      6      3  -0.005778
     0      3      6      4   0.002194
     0      3      6      5  -0.002180
     0      3      7      0  -0.012918
     0      3      7      1   0.010223
     0      3      7      2  -0.010391
     0      3      7      3   0.008434
     0      3      7      4  -0.007581
     0      3      7      5   0.007475
     0      3      8      0   0.010397
     0      3      8      1  -0.010524
     0      3      8      2   0.009540
     0      3      8      3  -0.009013
     0      3      8      4   0.008129
     0      3      8      5  -0.007962
     0      3      9      0  -0.010016
     0      3      9      1   0.008678
     0      3      9      2  -0.008830
     0      3      9      3   0.007848
     0      3      9      4  -0.007195
     0      3      9      5   0.007285
     0      3     10      0   0.006160
     0      3     10      1  -0.006181
     0      3     10      2   0.005092
     0      3     10      3  -0.004775
     0      3     10      4   0.004842
     0      3     10      5  -0.004714
     0      3     11      0  -0.004458
     0      3     11      1   0.003895
     0      3     11      2  -0.003396
     0      3     11      3   0.002928
     0      3     11      4  -0.003042
     0      3     11      5   0.002995
     0      3     12      0   0.001920
     0      3     12      1  -0.001837
     0      3     12      2   0.000841
     0      3     12      3  -0.000696
     0      3     12      4   0.001254
     0      3     12      5  -0.001263
     0      3     13      0  -0.000772
     0      3     13      1   0.000564
     0      3     13      2   0.000218
     0      3     13      3  -0.000480
     0      3     13      4  -0.000173
     0      3     13      5   0.000110
     0      3     14      0  -0.000017
     0      3     14      1   0.000099
     0      3     14      2  -0.000388
     0      3     14      3   0.000471
     0      3     14      4  -0.000363
     0      3     14      5   0.000293
     0      3     15      0   0.000361
     0      3     15      1  -0.000343
     0      3     15      2   0.000611
     0      3     15      3  -0.000727
     0      3     15      4   0.000510
     0      3     15      5  -0.000689
     0      4      0      0   0.056286
     0      4      0      1  -0.069624
     0      4      0      2   0.111489
     0      4      0      3  -0.286005
     0      4      0      4   0.672116
     0      4      0      5  -0.378835
     0      4      1      0  -0.051277
     0      4      1      1   0.066738
     0      4      1      2  -0.104337
     0      4      1      3   0.139492
     0      4      1      4  -0.282100
     0      4      1      5   0.166847
     0      4      2      0   0.039526
     0      4      2      1  -0.049987
